category,brand,customer_segment,store_type,salesperson_role,sum_amount,count,avg_amount,min_amount,max_amount
Sports & Outdoors,Nike,High Value,Small Stores / Shops,Salesperson,879601.24,303,2902.97,517.25,4973.24
Sports & Outdoors,Nike,High Value,Small Stores / Shops,Senior Salesperson,761629.06,272,2800.11,512.07,4985.47
Sports & Outdoors,Nike,High Value,Supermarkets ,Manager,810302.78,306,2648.05,534.52,4957.60
Sports & Outdoors,Nike,High Value,Supermarkets ,Sales Associate,650458.07,253,2570.98,510.74,4997.19
Sports & Outdoors,Nike,High Value,Supermarkets ,Salesperson,874034.50,304,2875.11,505.18,4994.68
Sports & Outdoors,Nike,High Value,Supermarkets ,Senior Salesperson,744811.18,272,2738.28,556.58,4978.99
Sports & Outdoors,Nike,In-Store Regular,Large Malls / Complexes,Manager,789712.73,285,2770.92,536.70,4987.70
Sports & Outdoors,Nike,In-Store Regular,Large Malls / Complexes,Sales Associate,791625.15,291,2720.36,553.56,4992.75
Sports & Outdoors,Nike,In-Store Regular,Large Malls / Complexes,Salesperson,690586.58,255,2708.18,517.57,4938.05
Sports & Outdoors,Nike,In-Store Regular,Large Malls / Complexes,Senior Salesperson,637262.52,241,2644.24,501.97,4966.23
Sports & Outdoors,Nike,In-Store Regular,Small Stores / Shops,Manager,819339.85,292,2805.96,502.42,4989.50
Sports & Outdoors,Nike,In-Store Regular,Small Stores / Shops,Sales Associate,754769.60,271,2785.13,523.22,4998.83
Sports & Outdoors,Nike,In-Store Regular,Small Stores / Shops,Salesperson,932182.05,329,2833.38,521.71,4975.06
Sports & Outdoors,Nike,In-Store Regular,Small Stores / Shops,Senior Salesperson,662554.97,244,2715.39,514.94,4968.65
Sports & Outdoors,Nike,In-Store Regular,Supermarkets ,Manager,848256.05,309,2745.17,525.17,4982.64
Sports & Outdoors,Nike,In-Store Regular,Supermarkets ,Sales Associate,842000.13,326,2582.82,527.17,4988.68
Sports & Outdoors,Nike,In-Store Regular,Supermarkets ,Salesperson,817850.52,305,2681.48,540.95,4997.94
Sports & Outdoors,Nike,In-Store Regular,Supermarkets ,Senior Salesperson,718897.11,254,2830.30,504.68,4986.53
Sports & Outdoors,Nike,Loyal Customer,Large Malls / Complexes,Manager,782381.55,281,2784.28,519.56,4984.23
Sports & Outdoors,Nike,Loyal Customer,Large Malls / Complexes,Sales Associate,849044.05,313,2712.60,514.47,4994.05
Sports & Outdoors,Nike,Loyal Customer,Large Malls / Complexes,Salesperson,679184.70,250,2716.74,511.87,4961.64
Sports & Outdoors,Nike,Loyal Customer,Large Malls / Complexes,Senior Salesperson,606740.39,229,2649.52,501.80,4989.56
Sports & Outdoors,Nike,Loyal Customer,Small Stores / Shops,Manager,830103.01,304,2730.60,501.30,4999.83
Sports & Outdoors,Nike,Loyal Customer,Small Stores / Shops,Sales Associate,766572.20,278,2757.45,511.11,4998.97
Sports & Outdoors,Nike,Loyal Customer,Small Stores / Shops,Salesperson,775478.28,294,2637.68,503.87,4993.65
Sports & Outdoors,Nike,Loyal Customer,Small Stores / Shops,Senior Salesperson,675178.52,247,2733.52,501.07,4972.93
Sports & Outdoors,Nike,Loyal Customer,Supermarkets ,Manager,691458.05,257,2690.50,512.61,4944.64
Sports & Outdoors,Nike,Loyal Customer,Supermarkets ,Sales Associate,849732.33,324,2622.63,501.50,4966.23
Sports & Outdoors,Nike,Loyal Customer,Supermarkets ,Salesperson,810504.17,298,2719.81,507.63,4992.09
Sports & Outdoors,Nike,Loyal Customer,Supermarkets ,Senior Salesperson,742469.23,276,2690.11,514.30,4985.13
Sports & Outdoors,Nike,Occasional Shopper,Large Malls / Complexes,Manager,753974.92,281,2683.18,515.30,4993.39
Sports & Outdoors,Nike,Occasional Shopper,Large Malls / Complexes,Sales Associate,804338.63,304,2645.85,503.69,4976.74
Sports & Outdoors,Nike,Occasional Shopper,Large Malls / Complexes,Salesperson,754156.28,271,2782.86,512.51,4995.14
Sports & Outdoors,Nike,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,584828.85,218,2682.70,516.47,4988.56
Sports & Outdoors,Nike,Occasional Shopper,Small Stores / Shops,Manager,777130.71,275,2825.93,506.38,4975.52
Sports & Outdoors,Nike,Occasional Shopper,Small Stores / Shops,Sales Associate,859583.01,304,2827.58,519.19,4998.50
Sports & Outdoors,Nike,Occasional Shopper,Small Stores / Shops,Salesperson,838935.60,303,2768.76,522.13,4987.76
Sports & Outdoors,Nike,Occasional Shopper,Small Stores / Shops,Senior Salesperson,713735.85,264,2703.54,509.96,4979.85
Sports & Outdoors,Nike,Occasional Shopper,Supermarkets ,Manager,770857.23,295,2613.08,503.65,4979.80
Sports & Outdoors,Nike,Occasional Shopper,Supermarkets ,Sales Associate,818025.67,313,2613.50,511.61,4987.98
Sports & Outdoors,Nike,Occasional Shopper,Supermarkets ,Salesperson,911070.86,327,2786.15,505.19,4996.93
Sports & Outdoors,Nike,Occasional Shopper,Supermarkets ,Senior Salesperson,728142.29,253,2878.03,574.66,4998.21
Sports & Outdoors,Nike,Online Shopper,Large Malls / Complexes,Manager,729109.84,264,2761.78,524.20,4963.62
Sports & Outdoors,Nike,Online Shopper,Large Malls / Complexes,Sales Associate,725494.92,255,2845.08,527.14,4978.53
Sports & Outdoors,Nike,Online Shopper,Large Malls / Complexes,Salesperson,708082.17,264,2682.13,522.20,4958.77
Sports & Outdoors,Nike,Online Shopper,Large Malls / Complexes,Senior Salesperson,660697.82,246,2685.76,509.61,4989.88
Sports & Outdoors,Nike,Online Shopper,Small Stores / Shops,Manager,807207.39,287,2812.57,510.74,4994.35
Sports & Outdoors,Nike,Online Shopper,Small Stores / Shops,Sales Associate,710723.25,265,2681.97,515.36,4958.26
Sports & Outdoors,Nike,Online Shopper,Small Stores / Shops,Salesperson,794380.79,292,2720.48,533.75,4996.11
Sports & Outdoors,Nike,Online Shopper,Small Stores / Shops,Senior Salesperson,722501.85,253,2855.74,508.30,4998.38
Sports & Outdoors,Nike,Online Shopper,Supermarkets ,Manager,804719.90,284,2833.52,509.98,4996.32
Sports & Outdoors,Nike,Online Shopper,Supermarkets ,Sales Associate,872128.23,320,2725.40,505.27,4978.91
Sports & Outdoors,Nike,Online Shopper,Supermarkets ,Salesperson,885655.66,328,2700.17,520.40,4952.30
Sports & Outdoors,Nike,Online Shopper,Supermarkets ,Senior Salesperson,782551.10,281,2784.88,503.08,4978.48
Sports & Outdoors,Nike,Premium Shopper,Large Malls / Complexes,Manager,740941.90,268,2764.71,513.90,4993.59
Sports & Outdoors,Nike,Premium Shopper,Large Malls / Complexes,Sales Associate,721000.44,261,2762.45,513.82,4999.19
Sports & Outdoors,Nike,Premium Shopper,Large Malls / Complexes,Salesperson,700528.65,251,2790.95,566.76,4992.16
Sports & Outdoors,Nike,Premium Shopper,Large Malls / Complexes,Senior Salesperson,671125.79,229,2930.68,525.94,4980.07
Sports & Outdoors,Nike,Premium Shopper,Small Stores / Shops,Manager,809555.83,290,2791.57,514.59,4999.67
Sports & Outdoors,Nike,Premium Shopper,Small Stores / Shops,Sales Associate,776966.92,283,2745.47,574.86,4960.67
Sports & Outdoors,Nike,Premium Shopper,Small Stores / Shops,Salesperson,804022.79,287,2801.47,500.79,4988.75
Sports & Outdoors,Nike,Premium Shopper,Small Stores / Shops,Senior Salesperson,754346.42,265,2846.59,502.59,4990.88
Sports & Outdoors,Nike,Premium Shopper,Supermarkets ,Manager,744267.25,255,2918.70,571.86,4992.57
Sports & Outdoors,Nike,Premium Shopper,Supermarkets ,Sales Associate,877018.42,324,2706.85,509.26,4998.76
Sports & Outdoors,Nike,Premium Shopper,Supermarkets ,Salesperson,900727.62,315,2859.45,518.54,4995.92
Sports & Outdoors,Nike,Premium Shopper,Supermarkets ,Senior Salesperson,684989.81,246,2784.51,500.31,4996.44
Sports & Outdoors,Puma,Budget Shopper,Large Malls / Complexes,Manager,679870.32,250,2719.48,515.41,4966.06
Sports & Outdoors,Puma,Budget Shopper,Large Malls / Complexes,Sales Associate,795833.88,285,2792.40,506.68,4985.94
Sports & Outdoors,Puma,Budget Shopper,Large Malls / Complexes,Salesperson,745682.51,287,2598.20,524.79,4966.55
Sports & Outdoors,Puma,Budget Shopper,Large Malls / Complexes,Senior Salesperson,788944.91,278,2837.93,510.88,4975.09
Sports & Outdoors,Puma,Budget Shopper,Small Stores / Shops,Manager,824322.62,298,2766.18,511.55,4983.99
Sports & Outdoors,Puma,Budget Shopper,Small Stores / Shops,Sales Associate,760155.43,271,2805.00,519.69,4991.44
Sports & Outdoors,Puma,Budget Shopper,Small Stores / Shops,Salesperson,817962.90,295,2772.76,511.85,4983.34
Sports & Outdoors,Puma,Budget Shopper,Small Stores / Shops,Senior Salesperson,648532.37,234,2771.51,536.33,4967.44
Sports & Outdoors,Puma,Budget Shopper,Supermarkets ,Manager,806012.02,291,2769.80,501.48,4969.83
Sports & Outdoors,Puma,Budget Shopper,Supermarkets ,Sales Associate,860434.83,296,2906.87,514.47,4978.71
Sports & Outdoors,Puma,Budget Shopper,Supermarkets ,Salesperson,739658.65,287,2577.21,509.04,4981.42
Sports & Outdoors,Puma,Budget Shopper,Supermarkets ,Senior Salesperson,749497.00,270,2775.91,512.16,4997.46
Sports & Outdoors,Puma,Churn Risk,Large Malls / Complexes,Manager,797705.27,283,2818.75,561.43,4998.60
Sports & Outdoors,Puma,Churn Risk,Large Malls / Complexes,Sales Associate,719708.91,250,2878.84,526.79,4997.51
Sports & Outdoors,Puma,Churn Risk,Large Malls / Complexes,Salesperson,744713.06,270,2758.20,548.27,4993.44
Sports & Outdoors,Puma,Churn Risk,Large Malls / Complexes,Senior Salesperson,692438.75,245,2826.28,501.93,4988.61
Sports & Outdoors,Puma,Churn Risk,Small Stores / Shops,Manager,863783.32,303,2850.77,502.49,4964.22
Sports & Outdoors,Puma,Churn Risk,Small Stores / Shops,Sales Associate,713252.81,277,2574.92,530.52,4993.72
Sports & Outdoors,Puma,Churn Risk,Small Stores / Shops,Salesperson,756215.21,280,2700.77,502.77,4996.88
Sports & Outdoors,Puma,Churn Risk,Small Stores / Shops,Senior Salesperson,758544.12,279,2718.80,502.11,4990.76
Sports & Outdoors,Puma,Churn Risk,Supermarkets ,Manager,820535.24,307,2672.75,512.89,4980.18
Sports & Outdoors,Puma,Churn Risk,Supermarkets ,Sales Associate,823343.86,306,2690.67,506.78,4984.02
Sports & Outdoors,Puma,Churn Risk,Supermarkets ,Salesperson,864181.06,306,2824.12,513.56,4993.59
Sports & Outdoors,Puma,Churn Risk,Supermarkets ,Senior Salesperson,774349.35,278,2785.43,553.22,4986.29
Sports & Outdoors,Puma,Deal Seeker,Large Malls / Complexes,Manager,818516.83,288,2842.07,501.96,4998.69
Sports & Outdoors,Puma,Deal Seeker,Large Malls / Complexes,Sales Associate,810926.03,292,2777.14,521.71,4983.86
Sports & Outdoors,Puma,Deal Seeker,Large Malls / Complexes,Salesperson,738064.24,269,2743.73,508.67,4998.09
Sports & Outdoors,Puma,Deal Seeker,Large Malls / Complexes,Senior Salesperson,681164.65,245,2780.26,523.97,4975.91
Sports & Outdoors,Puma,Deal Seeker,Small Stores / Shops,Manager,742916.72,266,2792.92,537.20,4997.71
Sports & Outdoors,Puma,Deal Seeker,Small Stores / Shops,Sales Associate,811408.95,297,2732.02,502.43,4979.26
Sports & Outdoors,Puma,Deal Seeker,Small Stores / Shops,Salesperson,919601.24,341,2696.78,538.84,4985.65
Sports & Outdoors,Puma,Deal Seeker,Small Stores / Shops,Senior Salesperson,781935.74,277,2822.87,521.89,4982.68
Sports & Outdoors,Puma,Deal Seeker,Supermarkets ,Manager,809076.70,290,2789.92,506.16,4972.38
Sports & Outdoors,Puma,Deal Seeker,Supermarkets ,Sales Associate,834719.14,303,2754.85,521.53,4997.56
Sports & Outdoors,Puma,Deal Seeker,Supermarkets ,Salesperson,786480.92,281,2798.86,500.66,4996.42
Sports & Outdoors,Puma,Deal Seeker,Supermarkets ,Senior Salesperson,750182.52,270,2778.45,503.44,4989.37
Sports & Outdoors,Puma,First-time Buyer,Large Malls / Complexes,Manager,773442.42,263,2940.85,579.15,4987.34
Sports & Outdoors,Puma,First-time Buyer,Large Malls / Complexes,Sales Associate,795629.71,294,2706.22,504.07,4981.24
Sports & Outdoors,Puma,First-time Buyer,Large Malls / Complexes,Salesperson,721092.52,255,2827.81,508.24,4994.88
Sports & Outdoors,Puma,First-time Buyer,Large Malls / Complexes,Senior Salesperson,630402.69,226,2789.39,511.61,4978.72
Sports & Outdoors,Puma,First-time Buyer,Small Stores / Shops,Manager,773499.72,281,2752.67,500.04,4979.88
Sports & Outdoors,Puma,First-time Buyer,Small Stores / Shops,Sales Associate,841565.20,309,2723.51,506.15,4990.69
Sports & Outdoors,Puma,First-time Buyer,Small Stores / Shops,Salesperson,794429.37,288,2758.44,508.31,4994.34
Sports & Outdoors,Puma,First-time Buyer,Small Stores / Shops,Senior Salesperson,753159.41,282,2670.78,516.37,4996.42
Sports & Outdoors,Puma,First-time Buyer,Supermarkets ,Manager,825980.15,312,2647.37,523.76,4991.31
Sports & Outdoors,Puma,First-time Buyer,Supermarkets ,Sales Associate,821871.82,297,2767.25,512.46,4993.79
Sports & Outdoors,Puma,First-time Buyer,Supermarkets ,Salesperson,807814.83,297,2719.92,571.89,4981.53
Sports & Outdoors,Puma,First-time Buyer,Supermarkets ,Senior Salesperson,693653.50,257,2699.04,518.46,4972.97
Sports & Outdoors,Puma,High Value,Large Malls / Complexes,Manager,797937.23,286,2789.99,524.72,4995.61
Sports & Outdoors,Puma,High Value,Large Malls / Complexes,Sales Associate,703595.79,258,2727.12,500.10,4991.64
Sports & Outdoors,Puma,High Value,Large Malls / Complexes,Salesperson,860608.74,304,2830.95,500.37,4998.01
Sports & Outdoors,Puma,High Value,Large Malls / Complexes,Senior Salesperson,670074.75,245,2735.00,510.07,4999.61
Sports & Outdoors,Puma,High Value,Small Stores / Shops,Manager,811305.03,289,2807.28,527.52,4991.35
Sports & Outdoors,Puma,High Value,Small Stores / Shops,Sales Associate,942583.92,333,2830.58,517.84,4981.66
Sports & Outdoors,Puma,High Value,Small Stores / Shops,Salesperson,832956.37,315,2644.31,503.81,4981.86
Sports & Outdoors,Puma,High Value,Small Stores / Shops,Senior Salesperson,776201.80,269,2885.51,500.03,4987.18
Sports & Outdoors,Puma,High Value,Supermarkets ,Manager,815598.29,294,2774.14,502.72,4970.18
Sports & Outdoors,Puma,High Value,Supermarkets ,Sales Associate,895702.98,322,2781.69,518.01,4987.65
Sports & Outdoors,Puma,High Value,Supermarkets ,Salesperson,823510.66,291,2829.93,504.90,4996.51
Sports & Outdoors,Puma,High Value,Supermarkets ,Senior Salesperson,762744.50,284,2685.72,533.45,4995.90
Sports & Outdoors,Puma,In-Store Regular,Large Malls / Complexes,Manager,757769.57,265,2859.51,509.15,4989.36
Sports & Outdoors,Puma,In-Store Regular,Large Malls / Complexes,Sales Associate,745942.37,279,2673.63,540.25,4995.46
Sports & Outdoors,Puma,In-Store Regular,Large Malls / Complexes,Salesperson,735933.54,267,2756.31,516.22,4990.11
Sports & Outdoors,Puma,In-Store Regular,Large Malls / Complexes,Senior Salesperson,666339.99,242,2753.47,516.03,4989.65
Sports & Outdoors,Puma,In-Store Regular,Small Stores / Shops,Manager,780458.40,277,2817.54,537.31,4974.36
Sports & Outdoors,Puma,In-Store Regular,Small Stores / Shops,Sales Associate,926152.88,341,2715.99,506.20,4993.05
Sports & Outdoors,Puma,In-Store Regular,Small Stores / Shops,Salesperson,778217.62,307,2534.91,502.54,4995.13
Sports & Outdoors,Puma,In-Store Regular,Small Stores / Shops,Senior Salesperson,725159.67,279,2599.14,528.73,4993.43
Sports & Outdoors,Puma,In-Store Regular,Supermarkets ,Manager,748870.53,265,2825.93,548.41,4983.07
Sports & Outdoors,Puma,In-Store Regular,Supermarkets ,Sales Associate,831428.28,310,2682.03,519.06,4952.71
Sports & Outdoors,Puma,In-Store Regular,Supermarkets ,Salesperson,750711.36,281,2671.57,516.28,4999.89
Sports & Outdoors,Puma,In-Store Regular,Supermarkets ,Senior Salesperson,723206.10,258,2803.12,524.14,4996.45
Sports & Outdoors,Puma,Loyal Customer,Large Malls / Complexes,Manager,644263.66,237,2718.41,534.67,4970.51
Sports & Outdoors,Puma,Loyal Customer,Large Malls / Complexes,Sales Associate,710483.72,263,2701.46,522.24,4990.43
Sports & Outdoors,Puma,Loyal Customer,Large Malls / Complexes,Salesperson,712130.18,266,2677.18,507.72,4945.99
Sports & Outdoors,Puma,Loyal Customer,Large Malls / Complexes,Senior Salesperson,653978.64,242,2702.39,521.51,4981.80
Sports & Outdoors,Puma,Loyal Customer,Small Stores / Shops,Manager,844581.73,298,2834.17,529.41,4995.36
Sports & Outdoors,Puma,Loyal Customer,Small Stores / Shops,Sales Associate,886332.76,319,2778.47,510.77,4996.57
Sports & Outdoors,Puma,Loyal Customer,Small Stores / Shops,Salesperson,751739.59,266,2826.09,503.10,4997.04
Sports & Outdoors,Puma,Loyal Customer,Small Stores / Shops,Senior Salesperson,746049.83,282,2645.57,503.52,4961.96
Sports & Outdoors,Puma,Loyal Customer,Supermarkets ,Manager,772775.60,279,2769.81,569.04,4975.47
Sports & Outdoors,Puma,Loyal Customer,Supermarkets ,Sales Associate,764532.49,285,2682.57,532.47,4982.62
Sports & Outdoors,Puma,Loyal Customer,Supermarkets ,Salesperson,806351.01,293,2752.05,527.66,4988.87
Sports & Outdoors,Puma,Loyal Customer,Supermarkets ,Senior Salesperson,771734.38,276,2796.14,503.60,4996.09
Sports & Outdoors,Puma,Occasional Shopper,Large Malls / Complexes,Manager,702736.59,263,2672.00,517.34,4973.10
Sports & Outdoors,Puma,Occasional Shopper,Large Malls / Complexes,Sales Associate,785387.60,276,2845.61,504.14,4979.62
Sports & Outdoors,Puma,Occasional Shopper,Large Malls / Complexes,Salesperson,732051.14,267,2741.76,513.40,4995.89
Sports & Outdoors,Puma,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,594282.54,229,2595.12,502.29,4985.11
Sports & Outdoors,Puma,Occasional Shopper,Small Stores / Shops,Manager,672679.58,261,2577.32,526.61,4983.32
Sports & Outdoors,Puma,Occasional Shopper,Small Stores / Shops,Sales Associate,806778.31,288,2801.31,503.87,4991.15
Sports & Outdoors,Puma,Occasional Shopper,Small Stores / Shops,Salesperson,879150.86,319,2755.96,500.41,4998.46
Sports & Outdoors,Puma,Occasional Shopper,Small Stores / Shops,Senior Salesperson,746476.10,276,2704.62,502.39,4996.43
Sports & Outdoors,Puma,Occasional Shopper,Supermarkets ,Manager,823192.90,293,2809.53,503.81,4943.96
Sports & Outdoors,Puma,Occasional Shopper,Supermarkets ,Sales Associate,902937.58,325,2778.27,569.98,4981.70
Sports & Outdoors,Puma,Occasional Shopper,Supermarkets ,Salesperson,797966.03,294,2714.17,543.96,4982.97
Sports & Outdoors,Puma,Occasional Shopper,Supermarkets ,Senior Salesperson,733763.05,269,2727.74,504.62,4993.05
Sports & Outdoors,Puma,Online Shopper,Large Malls / Complexes,Manager,731590.99,274,2670.04,513.92,4957.44
Sports & Outdoors,Puma,Online Shopper,Large Malls / Complexes,Sales Associate,856230.23,304,2816.55,513.77,4999.78
Sports & Outdoors,Puma,Online Shopper,Large Malls / Complexes,Salesperson,720257.58,275,2619.12,502.74,4989.36
Sports & Outdoors,Puma,Online Shopper,Large Malls / Complexes,Senior Salesperson,618026.43,231,2675.44,533.40,4957.03
Sports & Outdoors,Puma,Online Shopper,Small Stores / Shops,Manager,658323.11,240,2743.01,509.78,4980.12
Sports & Outdoors,Puma,Online Shopper,Small Stores / Shops,Sales Associate,777841.82,275,2828.52,503.49,4970.64
Sports & Outdoors,Puma,Online Shopper,Small Stores / Shops,Salesperson,794545.99,292,2721.05,519.05,4987.48
Sports & Outdoors,Puma,Online Shopper,Small Stores / Shops,Senior Salesperson,709007.28,258,2748.09,509.87,4994.48
Sports & Outdoors,Puma,Online Shopper,Supermarkets ,Manager,838872.56,301,2786.95,500.04,4984.92
Sports & Outdoors,Puma,Online Shopper,Supermarkets ,Sales Associate,828555.69,305,2716.58,504.11,4991.31
Sports & Outdoors,Puma,Online Shopper,Supermarkets ,Salesperson,822366.08,293,2806.71,512.78,4992.50
Sports & Outdoors,Puma,Online Shopper,Supermarkets ,Senior Salesperson,802034.86,282,2844.10,520.00,4934.56
Sports & Outdoors,Puma,Premium Shopper,Large Malls / Complexes,Manager,740443.33,271,2732.26,532.79,4985.90
Sports & Outdoors,Puma,Premium Shopper,Large Malls / Complexes,Sales Associate,724631.68,260,2787.04,508.13,4980.56
Sports & Outdoors,Puma,Premium Shopper,Large Malls / Complexes,Salesperson,654720.22,255,2567.53,509.04,4993.01
