category,brand,customer_segment,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Sports & Outdoors,Decathlon,Loyal Customer,Senior Salesperson,Midnight Madness,35230.50,13,2710.04,544.62,4994.22
Sports & Outdoors,Decathlon,Loyal Customer,Senior Salesperson,Mystery Discount Days,48744.18,15,3249.61,625.62,4845.42
Sports & Outdoors,Decathlon,Loyal Customer,Senior Salesperson,New Arrival Showcase,46390.37,16,2899.40,817.67,4860.47
Sports & Outdoors,Decathlon,Loyal Customer,Senior Salesperson,New Product Launch Promo,27011.33,12,2250.94,647.65,3344.10
Sports & Outdoors,Decathlon,Loyal Customer,Senior Salesperson,New Year Kickoff,38404.51,11,3491.32,850.57,4676.06
Sports & Outdoors,Decathlon,Loyal Customer,Senior Salesperson,Price Drop Parade,41313.27,16,2582.08,548.29,4153.31
Sports & Outdoors,Decathlon,Loyal Customer,Senior Salesperson,Red Tag Clearance,50383.92,16,3149.00,958.65,4557.74
Sports & Outdoors,Decathlon,Loyal Customer,Senior Salesperson,Seasonal Surprise Box,22953.11,10,2295.31,707.67,3378.82
Sports & Outdoors,Decathlon,Loyal Customer,Senior Salesperson,Shop & Save Spectacular,34002.86,13,2615.60,1093.16,4556.29
Sports & Outdoors,Decathlon,Loyal Customer,Senior Salesperson,Smart Shopper Week,42530.08,18,2362.78,717.66,4642.32
Sports & Outdoors,Decathlon,Loyal Customer,Senior Salesperson,Spring Refresh Event,32491.66,15,2166.11,582.24,4477.25
Sports & Outdoors,Decathlon,Loyal Customer,Senior Salesperson,Spring Splash Discounts,49474.85,17,2910.29,1110.57,4755.71
Sports & Outdoors,Decathlon,Loyal Customer,Senior Salesperson,Summer Sizzle Promo,57854.85,19,3044.99,654.84,4913.75
Sports & Outdoors,Decathlon,Loyal Customer,Senior Salesperson,Super Savings Week,35125.14,13,2701.93,607.48,4917.98
Sports & Outdoors,Decathlon,Loyal Customer,Senior Salesperson,Ultimate Value Event,24869.78,10,2486.98,558.43,4450.05
Sports & Outdoors,Decathlon,Loyal Customer,Senior Salesperson,VIP Access Sale,30019.13,10,3001.91,1208.26,4595.25
Sports & Outdoors,Decathlon,Loyal Customer,Senior Salesperson,Weekend Warrior Specials,46835.32,17,2755.02,748.08,4799.05
Sports & Outdoors,Decathlon,Loyal Customer,Senior Salesperson,Winter Clearance Carnival,34649.12,15,2309.94,534.63,4762.97
Sports & Outdoors,Decathlon,Loyal Customer,Senior Salesperson,Winter Wonders Sale,45065.95,16,2816.62,570.53,4703.26
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,12 Days of Deals,31125.29,11,2829.57,605.08,4729.75
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Autumn Deals Drive,62827.13,23,2731.61,503.74,4874.37
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,BOGO Blitz,34470.06,14,2462.15,1211.82,4590.57
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Back to School Boost,53119.11,20,2655.96,622.25,4638.59
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Birthday Bash Sale,62008.92,21,2952.81,512.52,4756.98
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Black Friday Blowout,37045.85,13,2849.68,646.39,4612.48
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Cart Crasher Campaign,45023.13,15,3001.54,511.39,4817.51
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Cashback Carnival,42335.04,16,2645.94,744.20,4455.93
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Clearance Countdown,50373.73,23,2190.16,501.38,3993.88
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Countdown to Savings,38866.39,18,2159.24,530.24,4149.18
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Customer Appreciation Week,58984.52,18,3276.92,861.09,4873.83
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Cyber Monday Mania,44286.81,21,2108.90,555.49,3945.72
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Deal of the Month,19582.12,7,2797.45,1691.00,4355.89
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Double Points Bonanza,22989.26,11,2089.93,565.38,4324.70
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Early Bird Specials,34446.21,16,2152.89,602.88,4811.26
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,End of Season Sale,34238.52,16,2139.91,599.51,4438.79
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Exclusive Insider Offers,36357.50,12,3029.79,860.08,4956.21
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Festive Fever Promo,38931.89,15,2595.46,799.23,4942.07
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Final Call Frenzy,46091.33,18,2560.63,1002.88,4292.67
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Flash Frenzy Friday,56634.50,23,2462.37,565.62,4044.13
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,"Gift More, Spend Less",76890.77,29,2651.41,606.63,4892.04
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Golden Hour Bargains,56843.41,19,2991.76,789.56,4823.76
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Green Weekend Deals,54414.49,20,2720.72,580.40,4834.34
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Happy Hour Discounts,38880.26,16,2430.02,552.52,4774.81
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Holiday Shopping Rush,45749.86,18,2541.66,682.79,4967.65
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Hot Picks Promo,22096.85,9,2455.21,551.19,4498.41
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Instant Gratification Sale,49749.91,20,2487.50,715.43,4428.99
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Limited Time Treasures,32085.18,14,2291.80,626.12,4395.21
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Loyalty Rewards Blast,47526.40,20,2376.32,522.05,4409.23
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Mega Weekend Bonanza,46592.91,16,2912.06,624.92,4556.66
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Mid-Year Madness,51860.20,22,2357.28,618.51,4762.12
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Midnight Madness,50001.72,17,2941.28,554.61,4780.82
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Mystery Discount Days,28177.77,11,2561.62,938.35,4559.28
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,New Arrival Showcase,54104.71,21,2576.41,705.20,4989.89
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,New Product Launch Promo,34673.25,13,2667.17,575.71,4906.36
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,New Year Kickoff,51891.00,20,2594.55,693.07,4897.37
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Price Drop Parade,34976.93,14,2498.35,500.07,4782.93
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Red Tag Clearance,45931.42,15,3062.09,1163.98,4975.45
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Seasonal Surprise Box,47071.15,19,2477.43,575.57,4589.67
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Shop & Save Spectacular,57322.77,19,3016.99,847.96,4941.79
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Smart Shopper Week,55221.13,19,2906.38,779.98,4756.45
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Spring Refresh Event,51237.33,17,3013.96,1314.26,4962.79
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Spring Splash Discounts,46670.72,17,2745.34,649.65,4986.81
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Summer Sizzle Promo,62300.62,25,2492.02,554.92,4564.70
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Super Savings Week,58559.50,20,2927.97,740.32,4891.60
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Ultimate Value Event,35175.31,14,2512.52,851.20,4729.28
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,VIP Access Sale,47993.62,14,3428.12,782.69,4756.25
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Weekend Warrior Specials,45724.30,15,3048.29,632.28,4448.74
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Winter Clearance Carnival,58731.85,20,2936.59,646.91,4688.19
Sports & Outdoors,Decathlon,Occasional Shopper,Manager,Winter Wonders Sale,24349.54,10,2434.95,739.65,4009.02
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,12 Days of Deals,57071.57,19,3003.77,838.43,4879.85
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Autumn Deals Drive,45382.47,19,2388.55,541.80,4954.54
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,BOGO Blitz,50218.87,16,3138.68,587.75,4913.05
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Back to School Boost,65730.30,22,2987.74,630.61,4962.68
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Birthday Bash Sale,75799.94,24,3158.33,786.39,4826.05
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Black Friday Blowout,47375.51,16,2960.97,652.56,4929.33
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Cart Crasher Campaign,53088.17,19,2794.11,644.13,4789.50
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Cashback Carnival,70047.53,24,2918.65,500.39,4878.43
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Clearance Countdown,42281.81,15,2818.79,501.49,4758.02
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Countdown to Savings,54637.23,19,2875.64,890.07,4968.25
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Customer Appreciation Week,79746.12,28,2848.08,630.29,4897.45
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Cyber Monday Mania,44331.54,17,2607.74,546.55,4789.49
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Deal of the Month,69382.19,25,2775.29,1005.97,4850.55
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Double Points Bonanza,36654.32,14,2618.17,551.87,4917.21
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Early Bird Specials,29479.72,12,2456.64,661.69,4375.69
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,End of Season Sale,71277.53,23,3099.02,976.66,4946.12
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Exclusive Insider Offers,52528.69,17,3089.92,1125.02,4817.13
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Festive Fever Promo,52146.61,20,2607.33,511.83,4921.80
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Final Call Frenzy,49835.30,15,3322.35,1131.66,4663.42
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Flash Frenzy Friday,38497.69,15,2566.51,665.21,4905.12
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,"Gift More, Spend Less",47362.77,20,2368.14,840.02,4662.28
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Golden Hour Bargains,47955.53,18,2664.20,567.97,4963.97
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Green Weekend Deals,36832.10,14,2630.86,863.71,4875.49
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Happy Hour Discounts,38010.01,16,2375.63,725.85,4722.47
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Holiday Shopping Rush,31330.65,10,3133.07,600.03,4810.77
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Hot Picks Promo,45152.39,14,3225.17,821.34,4969.09
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Instant Gratification Sale,52489.39,18,2916.08,985.23,4692.24
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Limited Time Treasures,74156.98,27,2746.55,517.48,4824.55
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Loyalty Rewards Blast,47989.49,16,2999.34,1096.27,4970.29
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Mega Weekend Bonanza,57476.68,18,3193.15,751.43,4619.62
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Mid-Year Madness,37028.58,16,2314.29,648.94,4916.33
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Midnight Madness,35311.88,12,2942.66,723.88,4986.08
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Mystery Discount Days,20801.27,9,2311.25,744.21,3817.83
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,New Arrival Showcase,57969.10,21,2760.43,531.66,4822.09
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,New Product Launch Promo,41050.76,17,2414.75,881.52,4989.97
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,New Year Kickoff,37638.20,14,2688.44,536.56,4447.06
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Price Drop Parade,27478.41,11,2498.04,945.62,4580.61
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Red Tag Clearance,47992.43,17,2823.08,665.95,4608.23
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Seasonal Surprise Box,39593.50,14,2828.11,631.93,4948.23
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Shop & Save Spectacular,40642.45,15,2709.50,692.11,4986.55
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Smart Shopper Week,70009.16,21,3333.77,557.37,4972.36
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Spring Refresh Event,61250.29,22,2784.10,716.69,4855.84
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Spring Splash Discounts,44945.84,15,2996.39,1026.29,4909.55
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Summer Sizzle Promo,37192.87,17,2187.82,505.57,4485.42
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Super Savings Week,54783.08,19,2883.32,614.90,4885.08
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Ultimate Value Event,25295.47,10,2529.55,921.39,4651.13
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,VIP Access Sale,48202.11,19,2536.95,549.87,4931.77
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Weekend Warrior Specials,68226.49,22,3101.20,902.01,4917.00
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Winter Clearance Carnival,72822.39,26,2800.86,781.76,4939.32
Sports & Outdoors,Decathlon,Occasional Shopper,Sales Associate,Winter Wonders Sale,49418.57,18,2745.48,942.92,4964.33
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,12 Days of Deals,44527.76,20,2226.39,525.52,4847.76
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Autumn Deals Drive,33350.48,11,3031.86,955.46,4671.84
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,BOGO Blitz,37482.22,13,2883.25,661.40,4717.79
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Back to School Boost,42893.84,15,2859.59,1040.41,4886.89
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Birthday Bash Sale,26488.68,11,2408.06,769.47,4899.64
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Black Friday Blowout,41274.20,21,1965.44,523.97,4327.00
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Cart Crasher Campaign,59970.30,21,2855.73,691.71,4849.95
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Cashback Carnival,46243.01,20,2312.15,529.47,4381.54
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Clearance Countdown,37748.72,15,2516.58,931.18,4736.33
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Countdown to Savings,57470.42,19,3024.76,604.61,4843.15
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Customer Appreciation Week,72017.62,28,2572.06,697.07,4926.25
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Cyber Monday Mania,46562.40,16,2910.15,522.90,4110.19
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Deal of the Month,52462.96,17,3086.06,665.75,4910.97
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Double Points Bonanza,46556.08,17,2738.59,660.53,4961.23
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Early Bird Specials,32732.62,14,2338.04,761.95,4396.11
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,End of Season Sale,42460.85,14,3032.92,732.89,4892.57
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Exclusive Insider Offers,72264.06,25,2890.56,590.49,4923.69
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Festive Fever Promo,44777.84,16,2798.61,1043.82,4661.11
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Final Call Frenzy,50620.96,17,2977.70,842.60,4835.40
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Flash Frenzy Friday,39993.55,14,2856.68,605.63,4881.74
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,"Gift More, Spend Less",45443.25,19,2391.75,664.62,4600.09
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Golden Hour Bargains,63768.77,25,2550.75,547.34,4654.72
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Green Weekend Deals,35443.34,14,2531.67,669.18,4555.36
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Happy Hour Discounts,38502.47,15,2566.83,578.65,4580.47
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Holiday Shopping Rush,74800.53,26,2876.94,598.44,4801.91
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Hot Picks Promo,37252.90,14,2660.92,569.12,4910.05
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Instant Gratification Sale,53484.41,19,2814.97,523.68,4431.38
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Limited Time Treasures,29526.44,11,2684.22,623.99,4919.47
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Loyalty Rewards Blast,45389.88,17,2669.99,1012.74,4838.47
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Mega Weekend Bonanza,38232.93,14,2730.92,1248.37,4588.50
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Mid-Year Madness,64087.72,22,2913.08,641.88,4987.28
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Midnight Madness,30189.59,12,2515.80,639.97,4853.37
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Mystery Discount Days,64748.10,21,3083.24,570.91,4931.12
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,New Arrival Showcase,59884.72,21,2851.65,768.25,4875.05
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,New Product Launch Promo,60667.77,23,2637.73,508.28,4968.98
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,New Year Kickoff,30654.05,9,3406.01,890.48,4920.81
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Price Drop Parade,31015.99,12,2584.67,548.21,4829.60
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Red Tag Clearance,38746.43,14,2767.60,949.81,4200.63
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Seasonal Surprise Box,42278.13,15,2818.54,653.01,4850.31
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Shop & Save Spectacular,58000.27,19,3052.65,707.16,4646.44
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Smart Shopper Week,39701.06,15,2646.74,653.50,4951.86
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Spring Refresh Event,42775.79,16,2673.49,617.19,4974.95
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Spring Splash Discounts,49640.27,19,2612.65,761.05,4397.23
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Summer Sizzle Promo,80183.56,31,2586.57,778.25,4903.65
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Super Savings Week,50080.16,19,2635.80,598.96,4926.30
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Ultimate Value Event,67665.43,19,3561.34,792.63,4801.60
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,VIP Access Sale,44858.28,19,2360.96,567.46,4241.26
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Weekend Warrior Specials,39982.42,14,2855.89,704.02,4866.37
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Winter Clearance Carnival,36314.22,14,2593.87,961.89,4704.35
Sports & Outdoors,Decathlon,Occasional Shopper,Salesperson,Winter Wonders Sale,31631.08,12,2635.92,522.78,4193.12
Sports & Outdoors,Decathlon,Occasional Shopper,Senior Salesperson,12 Days of Deals,30015.56,13,2308.89,748.89,4730.85
Sports & Outdoors,Decathlon,Occasional Shopper,Senior Salesperson,Autumn Deals Drive,36647.16,12,3053.93,559.91,4940.67
