category,brand,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Home Appliances,Samsung,Sales Associate,Autumn Deals Drive,447959.15,169,2650.65,544.18,4960.92
Home Appliances,Samsung,Sales Associate,BOGO Blitz,499138.74,176,2836.02,511.61,4953.53
Home Appliances,Samsung,Sales Associate,Back to School Boost,533838.13,188,2839.56,542.04,4985.83
Home Appliances,Samsung,Sales Associate,Birthday Bash Sale,492872.59,174,2832.60,580.41,4970.25
Home Appliances,Samsung,Sales Associate,Black Friday Blowout,372972.63,143,2608.20,504.47,4952.64
Home Appliances,Samsung,Sales Associate,Cart Crasher Campaign,508644.67,189,2691.24,562.40,4999.98
Home Appliances,Samsung,Sales Associate,Cashback Carnival,474006.69,174,2724.18,503.09,4986.49
Home Appliances,Samsung,Sales Associate,Clearance Countdown,484743.77,165,2937.84,522.11,4988.35
Home Appliances,Samsung,Sales Associate,Countdown to Savings,504844.61,181,2789.20,509.30,4991.19
Home Appliances,Samsung,Sales Associate,Customer Appreciation Week,553833.61,197,2811.34,521.08,4971.26
Home Appliances,Samsung,Sales Associate,Cyber Monday Mania,421350.85,151,2790.40,511.18,4995.39
Home Appliances,Samsung,Sales Associate,Deal of the Month,509133.75,183,2782.15,500.38,4859.72
Home Appliances,Samsung,Sales Associate,Double Points Bonanza,503812.84,175,2878.93,505.53,4979.42
Home Appliances,Samsung,Sales Associate,Early Bird Specials,528097.98,189,2794.17,521.02,4996.45
Home Appliances,Samsung,Sales Associate,End of Season Sale,451521.08,166,2720.01,548.39,4976.59
Home Appliances,Samsung,Sales Associate,Exclusive Insider Offers,428740.44,162,2646.55,555.02,4986.83
Home Appliances,Samsung,Sales Associate,Festive Fever Promo,502981.05,175,2874.18,508.07,4955.25
Home Appliances,Samsung,Sales Associate,Final Call Frenzy,513400.35,189,2716.40,511.69,4997.52
Home Appliances,Samsung,Sales Associate,Flash Frenzy Friday,534663.58,189,2828.91,520.17,4903.27
Home Appliances,Samsung,Sales Associate,"Gift More, Spend Less",464023.93,170,2729.55,507.03,4993.57
Home Appliances,Samsung,Sales Associate,Golden Hour Bargains,554728.85,184,3014.83,565.20,4994.43
Home Appliances,Samsung,Sales Associate,Green Weekend Deals,496280.10,177,2803.84,520.32,4993.63
Home Appliances,Samsung,Sales Associate,Happy Hour Discounts,546360.20,199,2745.53,500.78,4998.71
Home Appliances,Samsung,Sales Associate,Holiday Shopping Rush,544409.89,200,2722.05,500.68,4948.60
Home Appliances,Samsung,Sales Associate,Hot Picks Promo,536287.41,188,2852.59,551.69,4973.51
Home Appliances,Samsung,Sales Associate,Instant Gratification Sale,448770.69,175,2564.40,501.53,4978.04
Home Appliances,Samsung,Sales Associate,Limited Time Treasures,485080.39,177,2740.57,516.28,4986.00
Home Appliances,Samsung,Sales Associate,Loyalty Rewards Blast,487480.22,182,2678.46,519.51,4980.77
Home Appliances,Samsung,Sales Associate,Mega Weekend Bonanza,416667.61,154,2705.63,514.77,4970.22
Home Appliances,Samsung,Sales Associate,Mid-Year Madness,508006.12,184,2760.90,503.72,4952.28
Home Appliances,Samsung,Sales Associate,Midnight Madness,524143.98,188,2788.00,510.68,4979.97
Home Appliances,Samsung,Sales Associate,Mystery Discount Days,443035.61,161,2751.77,537.24,4963.35
Home Appliances,Samsung,Sales Associate,New Arrival Showcase,464629.84,174,2670.29,519.02,4988.98
Home Appliances,Samsung,Sales Associate,New Product Launch Promo,506780.56,180,2815.45,515.78,4941.70
Home Appliances,Samsung,Sales Associate,New Year Kickoff,482358.28,180,2679.77,514.07,4968.65
Home Appliances,Samsung,Sales Associate,Price Drop Parade,422113.14,169,2497.71,504.91,4976.93
Home Appliances,Samsung,Sales Associate,Red Tag Clearance,394995.95,146,2705.45,626.04,4994.95
Home Appliances,Samsung,Sales Associate,Seasonal Surprise Box,473483.03,169,2801.67,521.43,4976.24
Home Appliances,Samsung,Sales Associate,Shop & Save Spectacular,451064.98,154,2928.99,500.21,4996.07
Home Appliances,Samsung,Sales Associate,Smart Shopper Week,505919.49,190,2662.73,522.78,4990.93
Home Appliances,Samsung,Sales Associate,Spring Refresh Event,432910.74,165,2623.70,512.46,4924.88
Home Appliances,Samsung,Sales Associate,Spring Splash Discounts,450626.99,164,2747.73,537.53,4994.95
Home Appliances,Samsung,Sales Associate,Summer Sizzle Promo,544691.67,192,2836.94,549.87,4962.25
Home Appliances,Samsung,Sales Associate,Super Savings Week,544525.60,192,2836.07,513.41,4991.38
Home Appliances,Samsung,Sales Associate,Ultimate Value Event,470042.14,165,2848.74,538.67,4999.45
Home Appliances,Samsung,Sales Associate,VIP Access Sale,548985.90,187,2935.75,508.20,4988.37
Home Appliances,Samsung,Sales Associate,Weekend Warrior Specials,519609.65,180,2886.72,507.28,4961.52
Home Appliances,Samsung,Sales Associate,Winter Clearance Carnival,530942.67,192,2765.33,518.60,4996.11
Home Appliances,Samsung,Sales Associate,Winter Wonders Sale,463083.36,169,2740.14,514.31,4997.89
Home Appliances,Samsung,Salesperson,12 Days of Deals,489079.35,179,2732.29,526.40,4994.43
Home Appliances,Samsung,Salesperson,Autumn Deals Drive,481078.54,172,2796.97,539.24,4990.98
Home Appliances,Samsung,Salesperson,BOGO Blitz,491322.48,177,2775.83,517.35,4998.46
Home Appliances,Samsung,Salesperson,Back to School Boost,449890.80,169,2662.08,500.09,4883.27
Home Appliances,Samsung,Salesperson,Birthday Bash Sale,487620.19,181,2694.03,584.45,4991.29
Home Appliances,Samsung,Salesperson,Black Friday Blowout,424754.61,169,2513.34,500.99,4984.40
Home Appliances,Samsung,Salesperson,Cart Crasher Campaign,504308.57,186,2711.34,505.92,4961.08
Home Appliances,Samsung,Salesperson,Cashback Carnival,483663.21,169,2861.91,545.49,4992.77
Home Appliances,Samsung,Salesperson,Clearance Countdown,416023.07,148,2810.97,516.99,4969.63
Home Appliances,Samsung,Salesperson,Countdown to Savings,441654.90,162,2726.26,572.69,4932.05
Home Appliances,Samsung,Salesperson,Customer Appreciation Week,418675.74,156,2683.82,534.07,4917.03
Home Appliances,Samsung,Salesperson,Cyber Monday Mania,523320.63,184,2844.13,521.06,4992.38
Home Appliances,Samsung,Salesperson,Deal of the Month,497043.01,171,2906.68,535.60,4996.68
Home Appliances,Samsung,Salesperson,Double Points Bonanza,454106.46,167,2719.20,528.30,4952.36
Home Appliances,Samsung,Salesperson,Early Bird Specials,436556.39,159,2745.64,536.64,4964.17
Home Appliances,Samsung,Salesperson,End of Season Sale,402964.68,145,2779.07,522.55,4970.59
Home Appliances,Samsung,Salesperson,Exclusive Insider Offers,412594.56,155,2661.90,550.80,4999.90
Home Appliances,Samsung,Salesperson,Festive Fever Promo,494423.14,182,2716.61,519.86,4996.31
Home Appliances,Samsung,Salesperson,Final Call Frenzy,413607.13,158,2617.77,503.00,4980.26
Home Appliances,Samsung,Salesperson,Flash Frenzy Friday,454197.62,176,2580.67,504.11,4979.08
Home Appliances,Samsung,Salesperson,"Gift More, Spend Less",521204.35,190,2743.18,569.57,4982.35
Home Appliances,Samsung,Salesperson,Golden Hour Bargains,487060.48,169,2882.01,525.51,4988.95
Home Appliances,Samsung,Salesperson,Green Weekend Deals,432060.80,158,2734.56,513.98,4951.31
Home Appliances,Samsung,Salesperson,Happy Hour Discounts,475670.80,173,2749.54,509.46,4992.52
Home Appliances,Samsung,Salesperson,Holiday Shopping Rush,505070.63,169,2988.58,557.64,4975.47
Home Appliances,Samsung,Salesperson,Hot Picks Promo,433040.48,156,2775.90,514.13,4983.59
Home Appliances,Samsung,Salesperson,Instant Gratification Sale,498830.73,180,2771.28,521.93,4986.07
Home Appliances,Samsung,Salesperson,Limited Time Treasures,465696.90,169,2755.60,512.94,4934.83
Home Appliances,Samsung,Salesperson,Loyalty Rewards Blast,499900.98,181,2761.88,501.61,4989.79
Home Appliances,Samsung,Salesperson,Mega Weekend Bonanza,428776.85,170,2522.22,520.73,4978.71
Home Appliances,Samsung,Salesperson,Mid-Year Madness,498349.48,185,2693.78,527.42,4992.99
Home Appliances,Samsung,Salesperson,Midnight Madness,449454.89,175,2568.31,514.45,4975.60
Home Appliances,Samsung,Salesperson,Mystery Discount Days,536561.65,197,2723.66,539.04,4999.42
Home Appliances,Samsung,Salesperson,New Arrival Showcase,440199.21,159,2768.55,527.42,4971.71
Home Appliances,Samsung,Salesperson,New Product Launch Promo,466669.15,174,2682.01,528.52,4971.54
Home Appliances,Samsung,Salesperson,New Year Kickoff,456355.64,158,2888.33,649.78,4999.87
Home Appliances,Samsung,Salesperson,Price Drop Parade,492884.85,176,2800.48,554.54,4965.31
Home Appliances,Samsung,Salesperson,Red Tag Clearance,396958.49,153,2594.50,525.61,4980.87
Home Appliances,Samsung,Salesperson,Seasonal Surprise Box,573541.48,203,2825.33,509.87,4970.18
Home Appliances,Samsung,Salesperson,Shop & Save Spectacular,430565.32,163,2641.51,511.32,4990.57
Home Appliances,Samsung,Salesperson,Smart Shopper Week,461808.48,180,2565.60,533.59,4999.66
Home Appliances,Samsung,Salesperson,Spring Refresh Event,463944.84,165,2811.79,552.37,4957.26
Home Appliances,Samsung,Salesperson,Spring Splash Discounts,466723.66,178,2622.04,503.09,4998.87
Home Appliances,Samsung,Salesperson,Summer Sizzle Promo,458494.60,169,2712.99,515.39,4977.21
Home Appliances,Samsung,Salesperson,Super Savings Week,482574.45,169,2855.47,523.10,4986.86
Home Appliances,Samsung,Salesperson,Ultimate Value Event,458223.87,168,2727.52,503.38,4988.25
Home Appliances,Samsung,Salesperson,VIP Access Sale,464311.31,171,2715.27,553.84,4996.47
Home Appliances,Samsung,Salesperson,Weekend Warrior Specials,512575.95,181,2831.91,510.76,4990.26
Home Appliances,Samsung,Salesperson,Winter Clearance Carnival,464440.14,168,2764.52,542.49,4980.90
Home Appliances,Samsung,Salesperson,Winter Wonders Sale,552254.80,188,2937.53,505.48,4991.58
Home Appliances,Samsung,Senior Salesperson,12 Days of Deals,452575.71,162,2793.68,525.67,4955.28
Home Appliances,Samsung,Senior Salesperson,Autumn Deals Drive,361634.18,143,2528.91,523.11,4874.49
Home Appliances,Samsung,Senior Salesperson,BOGO Blitz,385581.83,140,2754.16,508.32,4982.65
Home Appliances,Samsung,Senior Salesperson,Back to School Boost,437756.87,163,2685.62,506.54,4983.81
Home Appliances,Samsung,Senior Salesperson,Birthday Bash Sale,344258.52,129,2668.67,532.27,4938.66
Home Appliances,Samsung,Senior Salesperson,Black Friday Blowout,392698.76,137,2866.41,503.82,4999.22
Home Appliances,Samsung,Senior Salesperson,Cart Crasher Campaign,409775.38,150,2731.84,519.43,4994.38
Home Appliances,Samsung,Senior Salesperson,Cashback Carnival,436857.37,162,2696.65,538.29,4996.35
Home Appliances,Samsung,Senior Salesperson,Clearance Countdown,405693.83,150,2704.63,531.90,4961.69
Home Appliances,Samsung,Senior Salesperson,Countdown to Savings,438848.11,146,3005.81,606.28,4994.85
Home Appliances,Samsung,Senior Salesperson,Customer Appreciation Week,388132.18,141,2752.71,557.28,4977.06
Home Appliances,Samsung,Senior Salesperson,Cyber Monday Mania,404907.69,154,2629.27,514.18,4943.97
Home Appliances,Samsung,Senior Salesperson,Deal of the Month,408334.78,152,2686.41,505.98,4999.41
Home Appliances,Samsung,Senior Salesperson,Double Points Bonanza,411040.19,145,2834.76,579.20,4959.97
Home Appliances,Samsung,Senior Salesperson,Early Bird Specials,379914.74,146,2602.16,505.94,4993.64
Home Appliances,Samsung,Senior Salesperson,End of Season Sale,398977.21,138,2891.14,501.06,4939.81
Home Appliances,Samsung,Senior Salesperson,Exclusive Insider Offers,424879.27,151,2813.77,643.06,4939.40
Home Appliances,Samsung,Senior Salesperson,Festive Fever Promo,389786.87,154,2531.08,504.82,4999.21
Home Appliances,Samsung,Senior Salesperson,Final Call Frenzy,443424.09,154,2879.38,517.61,4995.76
Home Appliances,Samsung,Senior Salesperson,Flash Frenzy Friday,436794.05,146,2991.74,543.16,4991.73
Home Appliances,Samsung,Senior Salesperson,"Gift More, Spend Less",391289.70,151,2591.32,512.84,4971.85
Home Appliances,Samsung,Senior Salesperson,Golden Hour Bargains,420197.62,146,2878.07,523.41,4963.98
Home Appliances,Samsung,Senior Salesperson,Green Weekend Deals,388605.75,148,2625.71,503.87,4997.84
Home Appliances,Samsung,Senior Salesperson,Happy Hour Discounts,442393.21,155,2854.15,511.76,4959.67
Home Appliances,Samsung,Senior Salesperson,Holiday Shopping Rush,422756.32,153,2763.11,515.18,4953.39
Home Appliances,Samsung,Senior Salesperson,Hot Picks Promo,426536.53,161,2649.30,522.05,4992.55
Home Appliances,Samsung,Senior Salesperson,Instant Gratification Sale,419843.40,161,2607.72,512.23,4978.27
Home Appliances,Samsung,Senior Salesperson,Limited Time Treasures,455178.40,174,2615.97,500.36,4999.73
Home Appliances,Samsung,Senior Salesperson,Loyalty Rewards Blast,410476.63,150,2736.51,503.22,4914.51
Home Appliances,Samsung,Senior Salesperson,Mega Weekend Bonanza,527371.16,185,2850.65,515.84,4974.25
Home Appliances,Samsung,Senior Salesperson,Mid-Year Madness,403529.90,144,2802.29,614.15,4942.95
Home Appliances,Samsung,Senior Salesperson,Midnight Madness,383250.53,142,2698.95,530.26,4997.66
Home Appliances,Samsung,Senior Salesperson,Mystery Discount Days,408835.24,150,2725.57,541.84,4967.72
Home Appliances,Samsung,Senior Salesperson,New Arrival Showcase,421914.40,152,2775.75,500.17,4961.16
Home Appliances,Samsung,Senior Salesperson,New Product Launch Promo,423522.17,155,2732.40,547.78,4974.77
Home Appliances,Samsung,Senior Salesperson,New Year Kickoff,455331.06,167,2726.53,509.56,4998.67
Home Appliances,Samsung,Senior Salesperson,Price Drop Parade,457541.57,155,2951.88,510.91,4976.39
Home Appliances,Samsung,Senior Salesperson,Red Tag Clearance,385076.71,141,2731.04,561.36,4959.37
Home Appliances,Samsung,Senior Salesperson,Seasonal Surprise Box,457152.63,161,2839.46,539.78,4972.80
Home Appliances,Samsung,Senior Salesperson,Shop & Save Spectacular,345911.77,131,2640.55,533.34,4986.00
Home Appliances,Samsung,Senior Salesperson,Smart Shopper Week,482184.87,173,2787.20,513.31,4999.94
Home Appliances,Samsung,Senior Salesperson,Spring Refresh Event,379871.63,156,2435.07,511.37,4973.01
Home Appliances,Samsung,Senior Salesperson,Spring Splash Discounts,404635.77,146,2771.48,587.34,4774.28
Home Appliances,Samsung,Senior Salesperson,Summer Sizzle Promo,403349.68,156,2585.57,600.80,4955.59
Home Appliances,Samsung,Senior Salesperson,Super Savings Week,421262.52,152,2771.46,508.47,4987.77
Home Appliances,Samsung,Senior Salesperson,Ultimate Value Event,374082.84,132,2833.96,505.43,4992.64
Home Appliances,Samsung,Senior Salesperson,VIP Access Sale,424356.46,154,2755.56,505.73,4999.37
Home Appliances,Samsung,Senior Salesperson,Weekend Warrior Specials,405260.38,158,2564.94,504.80,4993.90
Home Appliances,Samsung,Senior Salesperson,Winter Clearance Carnival,360436.18,130,2772.59,520.70,4891.57
Home Appliances,Samsung,Senior Salesperson,Winter Wonders Sale,392100.97,144,2722.92,523.21,4974.22
Home Appliances,Whirlpool,Manager,12 Days of Deals,380869.83,140,2720.50,512.85,4943.88
Home Appliances,Whirlpool,Manager,Autumn Deals Drive,482444.03,183,2636.31,506.90,4994.25
Home Appliances,Whirlpool,Manager,BOGO Blitz,489088.51,179,2732.34,547.68,4999.75
Home Appliances,Whirlpool,Manager,Back to School Boost,471818.09,168,2808.44,567.23,4990.27
Home Appliances,Whirlpool,Manager,Birthday Bash Sale,516940.13,179,2887.93,574.46,4999.93
Home Appliances,Whirlpool,Manager,Black Friday Blowout,450319.86,169,2664.61,505.48,4967.86
Home Appliances,Whirlpool,Manager,Cart Crasher Campaign,471477.89,167,2823.22,511.77,4998.46
Home Appliances,Whirlpool,Manager,Cashback Carnival,423501.39,163,2598.17,607.17,4985.22
Home Appliances,Whirlpool,Manager,Clearance Countdown,464529.13,174,2669.71,596.99,4977.28
Home Appliances,Whirlpool,Manager,Countdown to Savings,498703.83,187,2666.87,541.72,4985.58
Home Appliances,Whirlpool,Manager,Customer Appreciation Week,404445.45,147,2751.33,552.10,4909.19
Home Appliances,Whirlpool,Manager,Cyber Monday Mania,442193.87,160,2763.71,561.47,4965.06
Home Appliances,Whirlpool,Manager,Deal of the Month,466767.87,176,2652.09,505.93,4979.92
Home Appliances,Whirlpool,Manager,Double Points Bonanza,499031.95,185,2697.47,512.55,4996.53
Home Appliances,Whirlpool,Manager,Early Bird Specials,481264.85,171,2814.41,509.54,4997.74
Home Appliances,Whirlpool,Manager,End of Season Sale,436516.92,159,2745.39,529.16,4992.04
Home Appliances,Whirlpool,Manager,Exclusive Insider Offers,478113.27,170,2812.43,550.56,4963.92
Home Appliances,Whirlpool,Manager,Festive Fever Promo,464673.93,170,2733.38,512.10,4924.00
Home Appliances,Whirlpool,Manager,Final Call Frenzy,473914.56,169,2804.23,506.46,4941.36
Home Appliances,Whirlpool,Manager,Flash Frenzy Friday,432251.69,158,2735.77,541.97,4985.89
Home Appliances,Whirlpool,Manager,"Gift More, Spend Less",483135.44,177,2729.58,510.64,4999.74
Home Appliances,Whirlpool,Manager,Golden Hour Bargains,480307.22,167,2876.09,545.40,4935.79
Home Appliances,Whirlpool,Manager,Green Weekend Deals,492938.76,173,2849.36,525.51,4997.45
Home Appliances,Whirlpool,Manager,Happy Hour Discounts,490369.08,174,2818.21,560.76,4965.89
Home Appliances,Whirlpool,Manager,Holiday Shopping Rush,450265.72,164,2745.52,560.74,4996.07
Home Appliances,Whirlpool,Manager,Hot Picks Promo,496209.30,185,2682.21,502.22,4958.41
Home Appliances,Whirlpool,Manager,Instant Gratification Sale,416000.47,155,2683.87,504.46,4930.54
Home Appliances,Whirlpool,Manager,Limited Time Treasures,525161.02,179,2933.86,530.77,4927.32
Home Appliances,Whirlpool,Manager,Loyalty Rewards Blast,495932.25,181,2739.96,509.23,4994.77
Home Appliances,Whirlpool,Manager,Mega Weekend Bonanza,454709.15,169,2690.59,505.95,4943.24
Home Appliances,Whirlpool,Manager,Mid-Year Madness,436036.47,161,2708.30,549.36,4996.93
Home Appliances,Whirlpool,Manager,Midnight Madness,469634.17,167,2812.18,517.06,4996.41
Home Appliances,Whirlpool,Manager,Mystery Discount Days,443009.08,167,2652.75,517.08,4996.71
Home Appliances,Whirlpool,Manager,New Arrival Showcase,540599.92,189,2860.32,515.54,4947.90
Home Appliances,Whirlpool,Manager,New Product Launch Promo,411832.68,148,2782.65,512.05,4964.35
Home Appliances,Whirlpool,Manager,New Year Kickoff,452092.48,163,2773.57,516.98,4987.36
Home Appliances,Whirlpool,Manager,Price Drop Parade,500544.13,191,2620.65,516.70,4961.14
Home Appliances,Whirlpool,Manager,Red Tag Clearance,412708.06,156,2645.56,520.89,4992.06
Home Appliances,Whirlpool,Manager,Seasonal Surprise Box,476049.64,176,2704.83,501.18,4980.30
Home Appliances,Whirlpool,Manager,Shop & Save Spectacular,459852.25,158,2910.46,585.15,4960.84
Home Appliances,Whirlpool,Manager,Smart Shopper Week,440227.02,163,2700.78,526.61,4948.75
Home Appliances,Whirlpool,Manager,Spring Refresh Event,444289.27,157,2829.87,512.12,4995.53
Home Appliances,Whirlpool,Manager,Spring Splash Discounts,520757.05,185,2814.90,533.14,4978.82
Home Appliances,Whirlpool,Manager,Summer Sizzle Promo,414969.75,150,2766.47,636.33,4996.11
Home Appliances,Whirlpool,Manager,Super Savings Week,426549.28,156,2734.29,506.58,4963.29
Home Appliances,Whirlpool,Manager,Ultimate Value Event,422928.43,156,2711.08,550.20,4987.19
