category,customer_segment,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Sports & Outdoors,Deal Seeker,Festive Fever Promo,913955.69,329,2777.98,517.42,4979.82
Sports & Outdoors,Deal Seeker,Final Call Frenzy,1004240.31,359,2797.33,515.16,4997.60
Sports & Outdoors,Deal Seeker,Flash Frenzy Friday,987096.24,360,2741.93,501.01,4990.60
Sports & Outdoors,Deal Seeker,"Gift More, Spend Less",954625.98,355,2689.09,500.46,4995.74
Sports & Outdoors,Deal Seeker,Golden Hour Bargains,924947.52,338,2736.53,515.47,4998.10
Sports & Outdoors,Deal Seeker,Green Weekend Deals,892981.03,333,2681.62,504.25,4998.01
Sports & Outdoors,Deal Seeker,Happy Hour Discounts,1005937.02,344,2924.24,505.31,4975.35
Sports & Outdoors,Deal Seeker,Holiday Shopping Rush,921586.94,343,2686.84,502.99,4994.86
Sports & Outdoors,Deal Seeker,Hot Picks Promo,958348.92,346,2769.79,502.43,4982.03
Sports & Outdoors,Deal Seeker,Instant Gratification Sale,973575.03,355,2742.46,506.16,4961.93
Sports & Outdoors,Deal Seeker,Limited Time Treasures,826165.71,303,2726.62,502.11,4976.63
Sports & Outdoors,Deal Seeker,Loyalty Rewards Blast,990911.82,350,2831.18,503.10,4983.91
Sports & Outdoors,Deal Seeker,Mega Weekend Bonanza,891268.47,305,2922.19,508.48,4971.18
Sports & Outdoors,Deal Seeker,Mid-Year Madness,864453.95,332,2603.78,503.20,4999.49
Sports & Outdoors,Deal Seeker,Midnight Madness,936379.51,342,2737.95,506.71,4996.42
Sports & Outdoors,Deal Seeker,Mystery Discount Days,905696.30,334,2711.67,501.05,4995.72
Sports & Outdoors,Deal Seeker,New Arrival Showcase,928033.56,326,2846.73,503.53,4982.07
Sports & Outdoors,Deal Seeker,New Product Launch Promo,888346.17,319,2784.78,552.00,4999.30
Sports & Outdoors,Deal Seeker,New Year Kickoff,941022.63,340,2767.71,503.09,4982.59
Sports & Outdoors,Deal Seeker,Price Drop Parade,913352.90,324,2818.99,540.15,4992.13
Sports & Outdoors,Deal Seeker,Red Tag Clearance,903805.43,321,2815.59,509.09,4958.93
Sports & Outdoors,Deal Seeker,Seasonal Surprise Box,959263.49,344,2788.56,551.74,4991.22
Sports & Outdoors,Deal Seeker,Shop & Save Spectacular,1020750.45,343,2975.95,512.09,4997.56
Sports & Outdoors,Deal Seeker,Smart Shopper Week,874438.70,327,2674.12,509.40,4991.23
Sports & Outdoors,Deal Seeker,Spring Refresh Event,1012997.07,369,2745.25,511.11,4970.46
Sports & Outdoors,Deal Seeker,Spring Splash Discounts,933730.81,344,2714.33,508.75,4967.87
Sports & Outdoors,Deal Seeker,Summer Sizzle Promo,898036.41,322,2788.93,504.14,4991.16
Sports & Outdoors,Deal Seeker,Super Savings Week,885067.24,313,2827.69,515.06,4985.14
Sports & Outdoors,Deal Seeker,Ultimate Value Event,928323.82,337,2754.67,520.66,4999.44
Sports & Outdoors,Deal Seeker,VIP Access Sale,931238.40,338,2755.14,514.26,4974.98
Sports & Outdoors,Deal Seeker,Weekend Warrior Specials,1003537.08,371,2704.95,514.80,4981.32
Sports & Outdoors,Deal Seeker,Winter Clearance Carnival,883919.71,331,2670.45,509.53,4988.95
Sports & Outdoors,Deal Seeker,Winter Wonders Sale,954303.12,347,2750.15,503.85,4984.24
Sports & Outdoors,First-time Buyer,12 Days of Deals,1081771.68,393,2752.60,510.07,4984.11
Sports & Outdoors,First-time Buyer,Autumn Deals Drive,808766.91,303,2669.20,504.53,4996.59
Sports & Outdoors,First-time Buyer,BOGO Blitz,899494.02,326,2759.18,511.07,4997.05
Sports & Outdoors,First-time Buyer,Back to School Boost,941006.63,360,2613.91,508.34,4976.43
Sports & Outdoors,First-time Buyer,Birthday Bash Sale,848672.53,305,2782.53,501.68,4994.96
Sports & Outdoors,First-time Buyer,Black Friday Blowout,952496.25,344,2768.88,504.45,4990.39
Sports & Outdoors,First-time Buyer,Cart Crasher Campaign,886626.36,332,2670.56,531.93,4987.64
Sports & Outdoors,First-time Buyer,Cashback Carnival,935206.27,332,2816.89,502.94,4986.97
Sports & Outdoors,First-time Buyer,Clearance Countdown,804525.33,291,2764.69,500.37,4966.44
Sports & Outdoors,First-time Buyer,Countdown to Savings,970036.83,348,2787.46,500.09,4996.44
Sports & Outdoors,First-time Buyer,Customer Appreciation Week,955322.55,340,2809.77,502.81,4999.02
Sports & Outdoors,First-time Buyer,Cyber Monday Mania,960181.76,350,2743.38,508.24,4998.69
Sports & Outdoors,First-time Buyer,Deal of the Month,911680.54,333,2737.78,511.61,4985.83
Sports & Outdoors,First-time Buyer,Double Points Bonanza,872530.81,310,2814.62,502.80,4985.88
Sports & Outdoors,First-time Buyer,Early Bird Specials,917701.53,321,2858.88,526.61,4944.16
Sports & Outdoors,First-time Buyer,End of Season Sale,975702.32,342,2852.93,502.75,4976.80
Sports & Outdoors,First-time Buyer,Exclusive Insider Offers,962248.35,337,2855.34,524.76,4986.35
Sports & Outdoors,First-time Buyer,Festive Fever Promo,907814.84,329,2759.32,508.47,4979.17
Sports & Outdoors,First-time Buyer,Final Call Frenzy,861502.20,315,2734.93,501.90,4990.97
Sports & Outdoors,First-time Buyer,Flash Frenzy Friday,868080.98,325,2671.02,503.51,4989.55
Sports & Outdoors,First-time Buyer,"Gift More, Spend Less",1004515.62,348,2886.54,531.66,4986.03
Sports & Outdoors,First-time Buyer,Golden Hour Bargains,935906.64,340,2752.67,500.01,4995.89
Sports & Outdoors,First-time Buyer,Green Weekend Deals,899613.26,328,2742.72,506.43,4996.20
Sports & Outdoors,First-time Buyer,Happy Hour Discounts,1014404.82,354,2865.55,527.31,4989.45
Sports & Outdoors,First-time Buyer,Holiday Shopping Rush,919529.74,347,2649.94,521.38,4997.18
Sports & Outdoors,First-time Buyer,Hot Picks Promo,913519.01,337,2710.74,500.04,4957.64
Sports & Outdoors,First-time Buyer,Instant Gratification Sale,840938.21,310,2712.70,504.23,4995.28
Sports & Outdoors,First-time Buyer,Limited Time Treasures,805337.62,292,2758.01,516.61,4997.70
Sports & Outdoors,First-time Buyer,Loyalty Rewards Blast,813269.01,305,2666.46,508.93,4993.88
Sports & Outdoors,First-time Buyer,Mega Weekend Bonanza,880895.07,334,2637.41,503.85,4972.97
Sports & Outdoors,First-time Buyer,Mid-Year Madness,1009007.18,354,2850.30,515.76,4993.79
Sports & Outdoors,First-time Buyer,Midnight Madness,794603.33,289,2749.49,525.77,4983.78
Sports & Outdoors,First-time Buyer,Mystery Discount Days,870573.18,322,2703.64,502.16,4976.19
Sports & Outdoors,First-time Buyer,New Arrival Showcase,1058849.26,391,2708.05,506.15,4992.00
Sports & Outdoors,First-time Buyer,New Product Launch Promo,937196.17,328,2857.31,503.51,4998.60
Sports & Outdoors,First-time Buyer,New Year Kickoff,942163.21,355,2653.98,503.01,4994.88
Sports & Outdoors,First-time Buyer,Price Drop Parade,851908.48,314,2713.08,508.99,4984.37
Sports & Outdoors,First-time Buyer,Red Tag Clearance,945026.40,336,2812.58,516.57,4981.94
Sports & Outdoors,First-time Buyer,Seasonal Surprise Box,1031132.87,375,2749.69,510.03,4993.02
Sports & Outdoors,First-time Buyer,Shop & Save Spectacular,915433.52,336,2724.50,502.57,4996.23
Sports & Outdoors,First-time Buyer,Smart Shopper Week,989932.59,355,2788.54,508.58,4996.42
Sports & Outdoors,First-time Buyer,Spring Refresh Event,928753.42,330,2814.40,508.72,4992.74
Sports & Outdoors,First-time Buyer,Spring Splash Discounts,907673.77,334,2717.59,523.64,4994.34
Sports & Outdoors,First-time Buyer,Summer Sizzle Promo,930852.25,344,2705.97,502.21,4984.77
Sports & Outdoors,First-time Buyer,Super Savings Week,1001954.44,359,2790.96,536.95,4999.25
Sports & Outdoors,First-time Buyer,Ultimate Value Event,845033.54,320,2640.73,547.88,4980.70
Sports & Outdoors,First-time Buyer,VIP Access Sale,880017.89,324,2716.10,531.73,4989.16
Sports & Outdoors,First-time Buyer,Weekend Warrior Specials,900625.57,337,2672.48,506.49,4981.24
Sports & Outdoors,First-time Buyer,Winter Clearance Carnival,1047305.32,361,2901.12,511.88,4965.35
Sports & Outdoors,First-time Buyer,Winter Wonders Sale,953672.79,349,2732.59,534.89,4995.17
Sports & Outdoors,High Value,12 Days of Deals,986873.02,350,2819.64,511.33,4991.91
Sports & Outdoors,High Value,Autumn Deals Drive,921761.37,342,2695.21,507.26,4974.89
Sports & Outdoors,High Value,BOGO Blitz,907264.97,352,2577.46,517.84,4977.94
Sports & Outdoors,High Value,Back to School Boost,885118.13,316,2801.01,513.03,4987.53
Sports & Outdoors,High Value,Birthday Bash Sale,948155.32,345,2748.28,500.14,4977.57
Sports & Outdoors,High Value,Black Friday Blowout,911393.68,332,2745.16,516.17,4978.37
Sports & Outdoors,High Value,Cart Crasher Campaign,898763.35,338,2659.06,515.37,4996.75
Sports & Outdoors,High Value,Cashback Carnival,924832.68,338,2736.19,514.36,4981.92
Sports & Outdoors,High Value,Clearance Countdown,885984.49,323,2742.99,509.58,4996.31
Sports & Outdoors,High Value,Countdown to Savings,938928.90,334,2811.16,517.19,4999.61
Sports & Outdoors,High Value,Customer Appreciation Week,993031.50,352,2821.11,538.36,4981.66
Sports & Outdoors,High Value,Cyber Monday Mania,1043421.23,370,2820.06,505.34,4997.19
Sports & Outdoors,High Value,Deal of the Month,822574.46,313,2628.03,524.49,4991.35
Sports & Outdoors,High Value,Double Points Bonanza,919374.30,336,2736.23,504.90,4998.01
Sports & Outdoors,High Value,Early Bird Specials,889976.46,329,2705.10,505.26,4996.35
Sports & Outdoors,High Value,End of Season Sale,899488.65,328,2742.34,531.46,4999.05
Sports & Outdoors,High Value,Exclusive Insider Offers,896241.73,320,2800.76,526.85,4987.28
Sports & Outdoors,High Value,Festive Fever Promo,943592.08,326,2894.45,525.70,4973.24
Sports & Outdoors,High Value,Final Call Frenzy,930140.46,345,2696.06,500.03,4998.08
Sports & Outdoors,High Value,Flash Frenzy Friday,1061648.33,382,2779.18,503.56,4990.81
Sports & Outdoors,High Value,"Gift More, Spend Less",889141.10,316,2813.74,510.07,4990.32
Sports & Outdoors,High Value,Golden Hour Bargains,956358.00,341,2804.57,510.74,4960.45
Sports & Outdoors,High Value,Green Weekend Deals,934547.76,335,2789.69,517.92,4986.34
Sports & Outdoors,High Value,Happy Hour Discounts,903208.99,325,2779.10,517.25,4998.95
Sports & Outdoors,High Value,Holiday Shopping Rush,794129.38,294,2701.12,514.08,4976.16
Sports & Outdoors,High Value,Hot Picks Promo,987682.17,351,2813.91,505.94,4996.34
Sports & Outdoors,High Value,Instant Gratification Sale,1068839.13,384,2783.44,522.45,4998.94
Sports & Outdoors,High Value,Limited Time Treasures,973364.84,359,2711.32,512.61,4985.47
Sports & Outdoors,High Value,Loyalty Rewards Blast,943282.33,348,2710.58,500.22,4988.95
Sports & Outdoors,High Value,Mega Weekend Bonanza,993923.90,354,2807.69,516.27,4982.41
Sports & Outdoors,High Value,Mid-Year Madness,1010143.80,375,2693.72,502.72,4991.64
Sports & Outdoors,High Value,Midnight Madness,894320.98,321,2786.05,538.48,4983.38
Sports & Outdoors,High Value,Mystery Discount Days,918298.53,333,2757.65,525.13,4995.75
Sports & Outdoors,High Value,New Arrival Showcase,910806.08,320,2846.27,500.37,4995.28
Sports & Outdoors,High Value,New Product Launch Promo,891578.44,329,2709.96,503.81,4998.53
Sports & Outdoors,High Value,New Year Kickoff,930776.08,336,2770.17,501.31,4996.62
Sports & Outdoors,High Value,Price Drop Parade,916124.94,336,2726.56,505.89,4996.87
Sports & Outdoors,High Value,Red Tag Clearance,981086.50,343,2860.31,500.15,4967.93
Sports & Outdoors,High Value,Seasonal Surprise Box,954905.87,352,2712.80,518.01,4996.14
Sports & Outdoors,High Value,Shop & Save Spectacular,908820.64,335,2712.90,525.84,4985.35
Sports & Outdoors,High Value,Smart Shopper Week,942181.25,351,2684.28,518.23,4994.72
Sports & Outdoors,High Value,Spring Refresh Event,837490.49,303,2764.00,505.18,4999.78
Sports & Outdoors,High Value,Spring Splash Discounts,940193.93,346,2717.32,506.18,4973.97
Sports & Outdoors,High Value,Summer Sizzle Promo,979555.55,343,2855.85,500.10,4997.66
Sports & Outdoors,High Value,Super Savings Week,904497.00,327,2766.05,502.34,4961.86
Sports & Outdoors,High Value,Ultimate Value Event,999744.17,355,2816.18,507.38,4996.51
Sports & Outdoors,High Value,VIP Access Sale,965935.67,341,2832.66,525.46,4991.94
Sports & Outdoors,High Value,Weekend Warrior Specials,933637.75,354,2637.39,501.48,4909.83
Sports & Outdoors,High Value,Winter Clearance Carnival,1063415.69,374,2843.36,513.80,4990.30
Sports & Outdoors,High Value,Winter Wonders Sale,862251.38,308,2799.52,517.25,4981.86
Sports & Outdoors,In-Store Regular,12 Days of Deals,889037.10,313,2840.37,501.44,4987.38
Sports & Outdoors,In-Store Regular,Autumn Deals Drive,994149.97,369,2694.17,511.09,4971.00
Sports & Outdoors,In-Store Regular,BOGO Blitz,889093.78,319,2787.13,534.77,4933.89
Sports & Outdoors,In-Store Regular,Back to School Boost,922038.90,332,2777.23,507.11,4989.50
Sports & Outdoors,In-Store Regular,Birthday Bash Sale,923678.32,335,2757.25,520.35,4979.87
Sports & Outdoors,In-Store Regular,Black Friday Blowout,990756.10,351,2822.67,519.70,4998.42
Sports & Outdoors,In-Store Regular,Cart Crasher Campaign,899896.63,335,2686.26,504.84,4997.58
Sports & Outdoors,In-Store Regular,Cashback Carnival,915936.55,338,2709.87,524.14,4996.22
Sports & Outdoors,In-Store Regular,Clearance Countdown,817491.70,308,2654.19,513.24,4989.75
Sports & Outdoors,In-Store Regular,Countdown to Savings,859718.15,321,2678.25,508.34,4997.94
Sports & Outdoors,In-Store Regular,Customer Appreciation Week,843086.63,311,2710.89,513.44,4993.43
Sports & Outdoors,In-Store Regular,Cyber Monday Mania,891430.61,332,2685.03,502.42,4966.23
Sports & Outdoors,In-Store Regular,Deal of the Month,861846.76,302,2853.80,534.06,4999.89
Sports & Outdoors,In-Store Regular,Double Points Bonanza,999794.55,361,2769.51,503.76,4987.70
Sports & Outdoors,In-Store Regular,Early Bird Specials,1005487.52,350,2872.82,527.14,4998.17
Sports & Outdoors,In-Store Regular,End of Season Sale,882401.47,319,2766.15,503.93,4996.20
Sports & Outdoors,In-Store Regular,Exclusive Insider Offers,878651.53,316,2780.54,504.56,4992.70
Sports & Outdoors,In-Store Regular,Festive Fever Promo,921680.57,342,2694.97,513.42,4996.45
Sports & Outdoors,In-Store Regular,Final Call Frenzy,918179.94,335,2740.84,522.72,4999.33
Sports & Outdoors,In-Store Regular,Flash Frenzy Friday,1032154.15,365,2827.82,512.74,4989.45
Sports & Outdoors,In-Store Regular,"Gift More, Spend Less",965379.68,349,2766.13,535.98,4986.37
Sports & Outdoors,In-Store Regular,Golden Hour Bargains,980649.98,362,2708.98,509.56,4990.16
Sports & Outdoors,In-Store Regular,Green Weekend Deals,953384.85,342,2787.68,528.88,4999.53
Sports & Outdoors,In-Store Regular,Happy Hour Discounts,892883.03,315,2834.55,519.18,4975.91
Sports & Outdoors,In-Store Regular,Holiday Shopping Rush,908428.75,344,2640.78,520.18,4953.25
Sports & Outdoors,In-Store Regular,Hot Picks Promo,941288.49,335,2809.82,521.15,4982.28
Sports & Outdoors,In-Store Regular,Instant Gratification Sale,995277.96,347,2868.24,521.53,4980.88
Sports & Outdoors,In-Store Regular,Limited Time Treasures,877724.40,333,2635.81,508.79,4987.22
Sports & Outdoors,In-Store Regular,Loyalty Rewards Blast,932004.09,326,2858.91,501.97,4987.05
Sports & Outdoors,In-Store Regular,Mega Weekend Bonanza,940153.87,341,2757.05,513.95,4971.64
Sports & Outdoors,In-Store Regular,Mid-Year Madness,967527.07,350,2764.36,565.84,4997.59
Sports & Outdoors,In-Store Regular,Midnight Madness,930635.88,318,2926.53,500.45,4992.08
Sports & Outdoors,In-Store Regular,Mystery Discount Days,979550.06,338,2898.08,504.23,4989.36
Sports & Outdoors,In-Store Regular,New Arrival Showcase,933300.90,334,2794.31,509.28,4998.83
Sports & Outdoors,In-Store Regular,New Product Launch Promo,840723.08,307,2738.51,526.39,4984.56
Sports & Outdoors,In-Store Regular,New Year Kickoff,750328.92,272,2758.56,516.02,4992.04
Sports & Outdoors,In-Store Regular,Price Drop Parade,870347.36,316,2754.26,525.17,4992.75
Sports & Outdoors,In-Store Regular,Red Tag Clearance,936329.64,337,2778.43,506.04,4997.25
Sports & Outdoors,In-Store Regular,Seasonal Surprise Box,923991.61,344,2686.02,507.86,4992.97
Sports & Outdoors,In-Store Regular,Shop & Save Spectacular,944682.31,344,2746.17,502.76,4976.81
Sports & Outdoors,In-Store Regular,Smart Shopper Week,880626.33,327,2693.05,549.76,4990.11
Sports & Outdoors,In-Store Regular,Spring Refresh Event,918805.11,320,2871.27,508.56,4986.59
Sports & Outdoors,In-Store Regular,Spring Splash Discounts,1009526.01,351,2876.14,502.90,4998.18
Sports & Outdoors,In-Store Regular,Summer Sizzle Promo,939340.47,349,2691.52,502.54,4993.62
Sports & Outdoors,In-Store Regular,Super Savings Week,942897.49,335,2814.62,501.50,4992.34
Sports & Outdoors,In-Store Regular,Ultimate Value Event,915228.98,324,2824.78,502.50,4998.24
Sports & Outdoors,In-Store Regular,VIP Access Sale,910016.49,324,2808.69,502.72,4988.78
Sports & Outdoors,In-Store Regular,Weekend Warrior Specials,934493.42,344,2716.55,509.15,4989.44
Sports & Outdoors,In-Store Regular,Winter Clearance Carnival,966445.04,355,2722.38,504.68,4999.77
Sports & Outdoors,In-Store Regular,Winter Wonders Sale,949739.23,338,2809.88,510.35,4987.82
Sports & Outdoors,Loyal Customer,12 Days of Deals,981799.85,368,2667.93,504.41,4947.84
Sports & Outdoors,Loyal Customer,Autumn Deals Drive,899118.36,325,2766.52,500.76,4997.04
Sports & Outdoors,Loyal Customer,BOGO Blitz,949724.19,342,2776.97,508.28,4996.45
Sports & Outdoors,Loyal Customer,Back to School Boost,1047593.09,377,2778.76,533.41,4996.96
Sports & Outdoors,Loyal Customer,Birthday Bash Sale,993638.13,360,2760.11,501.50,4999.34
Sports & Outdoors,Loyal Customer,Black Friday Blowout,841910.62,314,2681.24,525.43,4961.89
Sports & Outdoors,Loyal Customer,Cart Crasher Campaign,933642.18,333,2803.73,512.77,4986.87
Sports & Outdoors,Loyal Customer,Cashback Carnival,889545.31,328,2712.03,504.12,4969.19
Sports & Outdoors,Loyal Customer,Clearance Countdown,973614.71,378,2575.70,531.33,4989.93
Sports & Outdoors,Loyal Customer,Countdown to Savings,936450.37,336,2787.05,510.44,4996.57
Sports & Outdoors,Loyal Customer,Customer Appreciation Week,890891.37,334,2667.34,529.37,4984.83
Sports & Outdoors,Loyal Customer,Cyber Monday Mania,993721.98,358,2775.76,501.43,4992.84
Sports & Outdoors,Loyal Customer,Deal of the Month,920083.03,338,2722.14,503.70,4985.37
Sports & Outdoors,Loyal Customer,Double Points Bonanza,818371.98,307,2665.71,521.27,4998.97
Sports & Outdoors,Loyal Customer,Early Bird Specials,838969.87,308,2723.93,507.63,4989.56
Sports & Outdoors,Loyal Customer,End of Season Sale,871438.79,327,2664.95,503.57,4993.65
Sports & Outdoors,Loyal Customer,Exclusive Insider Offers,945568.26,342,2764.82,502.99,4992.49
Sports & Outdoors,Loyal Customer,Festive Fever Promo,964891.40,352,2741.17,506.01,4991.54
Sports & Outdoors,Loyal Customer,Final Call Frenzy,939772.13,347,2708.28,514.83,4987.28
Sports & Outdoors,Loyal Customer,Flash Frenzy Friday,926188.67,331,2798.15,535.90,4995.53
Sports & Outdoors,Loyal Customer,"Gift More, Spend Less",894784.69,334,2679.00,519.95,4966.23
Sports & Outdoors,Loyal Customer,Golden Hour Bargains,904934.66,329,2750.56,501.07,4989.95
Sports & Outdoors,Loyal Customer,Green Weekend Deals,804734.80,306,2629.85,512.50,4995.36
Sports & Outdoors,Loyal Customer,Happy Hour Discounts,909431.18,334,2722.85,516.34,4981.80
Sports & Outdoors,Loyal Customer,Holiday Shopping Rush,910711.12,335,2718.54,503.52,4971.68
