category,store_type,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Holiday Shopping Rush,675189.00,246,2744.67,503.52,4969.05
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Hot Picks Promo,629735.87,237,2657.11,511.30,4996.43
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Instant Gratification Sale,768141.46,277,2773.07,500.07,4986.49
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Limited Time Treasures,719710.34,255,2822.39,542.37,4976.52
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Loyalty Rewards Blast,693109.62,262,2645.46,502.35,4932.60
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Mega Weekend Bonanza,679784.41,251,2708.30,515.58,4970.42
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Mid-Year Madness,771499.64,272,2836.40,503.20,4994.65
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Midnight Madness,685862.86,254,2700.25,506.71,4971.39
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Mystery Discount Days,717116.12,268,2675.81,504.23,4962.98
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,New Arrival Showcase,668653.44,251,2663.96,511.49,4994.48
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,New Product Launch Promo,803925.24,281,2860.94,500.73,4984.56
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,New Year Kickoff,774656.45,286,2708.59,528.73,4996.08
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Price Drop Parade,642385.53,251,2559.30,515.61,4976.80
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Red Tag Clearance,778690.65,275,2831.60,521.89,4971.34
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Seasonal Surprise Box,768393.90,282,2724.80,501.12,4992.44
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Shop & Save Spectacular,739001.47,263,2809.89,503.19,4995.87
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Smart Shopper Week,769235.94,267,2881.03,519.29,4996.42
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Spring Refresh Event,666717.43,245,2721.30,502.39,4992.33
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Spring Splash Discounts,808476.18,293,2759.30,518.18,4990.88
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Summer Sizzle Promo,820504.94,295,2781.37,501.65,4997.06
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Super Savings Week,723361.80,246,2940.50,532.17,4994.88
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Ultimate Value Event,672623.65,257,2617.21,507.38,4999.44
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,VIP Access Sale,648872.34,236,2749.46,574.54,4987.95
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Weekend Warrior Specials,700024.78,260,2692.40,502.77,4971.28
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Winter Clearance Carnival,759375.77,274,2771.44,516.37,4998.38
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Winter Wonders Sale,708159.21,253,2799.05,535.39,4995.17
Sports & Outdoors,Supermarkets ,Manager,12 Days of Deals,870285.47,304,2862.78,517.78,4977.69
Sports & Outdoors,Supermarkets ,Manager,Autumn Deals Drive,812294.24,295,2753.54,500.04,4997.38
Sports & Outdoors,Supermarkets ,Manager,BOGO Blitz,787305.70,279,2821.88,538.28,4996.52
Sports & Outdoors,Supermarkets ,Manager,Back to School Boost,786051.80,291,2701.21,501.48,4993.57
Sports & Outdoors,Supermarkets ,Manager,Birthday Bash Sale,759490.21,274,2771.86,512.52,4984.92
Sports & Outdoors,Supermarkets ,Manager,Black Friday Blowout,842321.60,304,2770.79,519.70,4998.42
Sports & Outdoors,Supermarkets ,Manager,Cart Crasher Campaign,790543.34,282,2803.35,570.74,4972.68
Sports & Outdoors,Supermarkets ,Manager,Cashback Carnival,756799.10,274,2762.04,505.40,4978.45
Sports & Outdoors,Supermarkets ,Manager,Clearance Countdown,809595.84,298,2716.76,530.89,4954.16
Sports & Outdoors,Supermarkets ,Manager,Countdown to Savings,718956.92,268,2682.68,511.78,4993.86
Sports & Outdoors,Supermarkets ,Manager,Customer Appreciation Week,887041.47,310,2861.42,513.15,4954.61
Sports & Outdoors,Supermarkets ,Manager,Cyber Monday Mania,863536.53,313,2758.90,513.22,4998.53
Sports & Outdoors,Supermarkets ,Manager,Deal of the Month,734900.46,279,2634.05,511.82,4974.63
Sports & Outdoors,Supermarkets ,Manager,Double Points Bonanza,779003.42,268,2906.73,554.38,4985.88
Sports & Outdoors,Supermarkets ,Manager,Early Bird Specials,848747.59,303,2801.15,516.68,4996.32
Sports & Outdoors,Supermarkets ,Manager,End of Season Sale,751328.24,287,2617.87,509.18,4996.20
Sports & Outdoors,Supermarkets ,Manager,Exclusive Insider Offers,817477.37,279,2930.03,522.46,4999.97
Sports & Outdoors,Supermarkets ,Manager,Festive Fever Promo,747873.24,288,2596.78,503.81,4997.72
Sports & Outdoors,Supermarkets ,Manager,Final Call Frenzy,751388.44,278,2702.84,501.90,4972.48
Sports & Outdoors,Supermarkets ,Manager,Flash Frenzy Friday,836147.33,297,2815.31,505.25,4996.39
Sports & Outdoors,Supermarkets ,Manager,"Gift More, Spend Less",776435.35,290,2677.36,555.81,4991.11
Sports & Outdoors,Supermarkets ,Manager,Golden Hour Bargains,820608.29,290,2829.68,511.02,4975.11
Sports & Outdoors,Supermarkets ,Manager,Green Weekend Deals,804180.36,296,2716.83,528.13,4971.36
Sports & Outdoors,Supermarkets ,Manager,Happy Hour Discounts,859682.92,312,2755.39,506.19,4995.06
Sports & Outdoors,Supermarkets ,Manager,Holiday Shopping Rush,785103.92,299,2625.77,501.14,4976.16
Sports & Outdoors,Supermarkets ,Manager,Hot Picks Promo,825695.73,294,2808.49,543.88,4961.14
Sports & Outdoors,Supermarkets ,Manager,Instant Gratification Sale,786396.63,293,2683.95,506.16,4941.90
Sports & Outdoors,Supermarkets ,Manager,Limited Time Treasures,806090.32,297,2714.11,501.18,4983.80
Sports & Outdoors,Supermarkets ,Manager,Loyalty Rewards Blast,740017.09,275,2690.97,509.05,4987.16
Sports & Outdoors,Supermarkets ,Manager,Mega Weekend Bonanza,761667.28,293,2599.55,509.28,4908.85
Sports & Outdoors,Supermarkets ,Manager,Mid-Year Madness,795508.65,287,2771.81,502.53,4991.08
Sports & Outdoors,Supermarkets ,Manager,Midnight Madness,752246.14,266,2827.99,500.45,4993.16
Sports & Outdoors,Supermarkets ,Manager,Mystery Discount Days,688896.00,252,2733.71,500.04,4998.07
Sports & Outdoors,Supermarkets ,Manager,New Arrival Showcase,739421.54,275,2688.81,509.28,4992.57
Sports & Outdoors,Supermarkets ,Manager,New Product Launch Promo,724136.66,270,2681.99,503.65,4958.29
Sports & Outdoors,Supermarkets ,Manager,New Year Kickoff,793153.24,291,2725.61,523.32,4977.99
Sports & Outdoors,Supermarkets ,Manager,Price Drop Parade,786305.18,285,2758.97,525.17,4988.10
Sports & Outdoors,Supermarkets ,Manager,Red Tag Clearance,882944.33,296,2982.92,530.70,4992.96
Sports & Outdoors,Supermarkets ,Manager,Seasonal Surprise Box,769049.99,287,2679.62,515.20,4986.54
Sports & Outdoors,Supermarkets ,Manager,Shop & Save Spectacular,726432.15,273,2660.92,512.09,4976.81
Sports & Outdoors,Supermarkets ,Manager,Smart Shopper Week,870407.47,313,2780.85,533.73,4991.18
Sports & Outdoors,Supermarkets ,Manager,Spring Refresh Event,868476.00,301,2885.30,583.50,4992.08
Sports & Outdoors,Supermarkets ,Manager,Spring Splash Discounts,786723.13,288,2731.68,526.41,4987.61
Sports & Outdoors,Supermarkets ,Manager,Summer Sizzle Promo,869084.58,306,2840.15,507.75,4984.84
Sports & Outdoors,Supermarkets ,Manager,Super Savings Week,701016.59,259,2706.63,506.36,4930.92
Sports & Outdoors,Supermarkets ,Manager,Ultimate Value Event,829336.78,313,2649.64,501.61,4978.40
Sports & Outdoors,Supermarkets ,Manager,VIP Access Sale,884841.22,300,2949.47,506.74,4995.80
Sports & Outdoors,Supermarkets ,Manager,Weekend Warrior Specials,761249.36,286,2661.71,506.15,4998.83
Sports & Outdoors,Supermarkets ,Manager,Winter Clearance Carnival,708131.01,269,2632.46,509.53,4995.26
Sports & Outdoors,Supermarkets ,Manager,Winter Wonders Sale,806568.73,294,2743.43,506.23,4979.73
Sports & Outdoors,Supermarkets ,Sales Associate,12 Days of Deals,877849.61,317,2769.24,512.46,4972.50
Sports & Outdoors,Supermarkets ,Sales Associate,Autumn Deals Drive,767621.06,301,2550.24,510.74,4932.61
Sports & Outdoors,Supermarkets ,Sales Associate,BOGO Blitz,809339.99,284,2849.79,516.05,4986.87
Sports & Outdoors,Supermarkets ,Sales Associate,Back to School Boost,884996.62,311,2845.65,525.33,4999.33
Sports & Outdoors,Supermarkets ,Sales Associate,Birthday Bash Sale,886824.93,328,2703.73,501.50,4987.98
Sports & Outdoors,Supermarkets ,Sales Associate,Black Friday Blowout,899413.73,336,2676.83,509.28,4991.94
Sports & Outdoors,Supermarkets ,Sales Associate,Cart Crasher Campaign,809359.96,295,2743.59,522.03,4972.39
Sports & Outdoors,Supermarkets ,Sales Associate,Cashback Carnival,833233.44,317,2628.50,509.40,4970.35
Sports & Outdoors,Supermarkets ,Sales Associate,Clearance Countdown,833391.45,304,2741.42,501.49,4998.56
Sports & Outdoors,Supermarkets ,Sales Associate,Countdown to Savings,803466.96,299,2687.18,500.09,4982.11
Sports & Outdoors,Supermarkets ,Sales Associate,Customer Appreciation Week,824912.39,301,2740.57,520.41,4999.02
Sports & Outdoors,Supermarkets ,Sales Associate,Cyber Monday Mania,866000.52,317,2731.86,516.38,4997.19
Sports & Outdoors,Supermarkets ,Sales Associate,Deal of the Month,803864.11,287,2800.92,513.64,4999.17
Sports & Outdoors,Supermarkets ,Sales Associate,Double Points Bonanza,889983.20,322,2763.92,503.76,4975.60
Sports & Outdoors,Supermarkets ,Sales Associate,Early Bird Specials,808852.76,304,2660.70,525.44,4988.51
Sports & Outdoors,Supermarkets ,Sales Associate,End of Season Sale,898731.34,318,2826.20,511.10,4973.26
Sports & Outdoors,Supermarkets ,Sales Associate,Exclusive Insider Offers,900224.75,327,2752.98,510.89,4955.67
Sports & Outdoors,Supermarkets ,Sales Associate,Festive Fever Promo,815791.28,301,2710.27,529.67,4991.31
Sports & Outdoors,Supermarkets ,Sales Associate,Final Call Frenzy,792640.54,293,2705.26,516.00,4999.33
Sports & Outdoors,Supermarkets ,Sales Associate,Flash Frenzy Friday,879682.16,329,2673.81,502.29,4997.00
Sports & Outdoors,Supermarkets ,Sales Associate,"Gift More, Spend Less",932935.58,340,2743.93,500.46,4969.49
Sports & Outdoors,Supermarkets ,Sales Associate,Golden Hour Bargains,857702.66,307,2793.82,517.29,4993.17
Sports & Outdoors,Supermarkets ,Sales Associate,Green Weekend Deals,878013.25,317,2769.76,504.25,4998.01
Sports & Outdoors,Supermarkets ,Sales Associate,Happy Hour Discounts,834779.36,296,2820.20,500.42,4961.27
Sports & Outdoors,Supermarkets ,Sales Associate,Holiday Shopping Rush,732324.51,278,2634.26,512.62,4998.76
Sports & Outdoors,Supermarkets ,Sales Associate,Hot Picks Promo,799357.00,297,2691.44,504.54,4990.00
Sports & Outdoors,Supermarkets ,Sales Associate,Instant Gratification Sale,869367.51,314,2768.69,526.22,4987.32
Sports & Outdoors,Supermarkets ,Sales Associate,Limited Time Treasures,815870.41,316,2581.87,517.48,4961.17
Sports & Outdoors,Supermarkets ,Sales Associate,Loyalty Rewards Blast,810758.38,280,2895.57,509.26,4982.62
Sports & Outdoors,Supermarkets ,Sales Associate,Mega Weekend Bonanza,769786.05,287,2682.18,568.45,4998.00
Sports & Outdoors,Supermarkets ,Sales Associate,Mid-Year Madness,837981.24,300,2793.27,517.08,4993.79
Sports & Outdoors,Supermarkets ,Sales Associate,Midnight Madness,858814.51,297,2891.63,501.16,4992.08
Sports & Outdoors,Supermarkets ,Sales Associate,Mystery Discount Days,827659.13,291,2844.19,525.13,4981.08
Sports & Outdoors,Supermarkets ,Sales Associate,New Arrival Showcase,868852.11,311,2793.74,503.53,4997.59
Sports & Outdoors,Supermarkets ,Sales Associate,New Product Launch Promo,879609.45,312,2819.26,583.42,4979.77
Sports & Outdoors,Supermarkets ,Sales Associate,New Year Kickoff,724376.70,270,2682.88,507.42,4967.83
Sports & Outdoors,Supermarkets ,Sales Associate,Price Drop Parade,879138.71,321,2738.75,514.21,4980.45
Sports & Outdoors,Supermarkets ,Sales Associate,Red Tag Clearance,764147.72,287,2662.54,500.15,4990.32
Sports & Outdoors,Supermarkets ,Sales Associate,Seasonal Surprise Box,828940.58,299,2772.38,518.01,4982.93
Sports & Outdoors,Supermarkets ,Sales Associate,Shop & Save Spectacular,819638.17,307,2669.83,505.73,4997.56
Sports & Outdoors,Supermarkets ,Sales Associate,Smart Shopper Week,716452.98,266,2693.43,513.62,4998.20
Sports & Outdoors,Supermarkets ,Sales Associate,Spring Refresh Event,793981.61,285,2785.90,527.90,4956.13
Sports & Outdoors,Supermarkets ,Sales Associate,Spring Splash Discounts,839225.69,305,2751.56,502.55,4974.79
Sports & Outdoors,Supermarkets ,Sales Associate,Summer Sizzle Promo,885743.42,320,2767.95,504.14,4991.16
Sports & Outdoors,Supermarkets ,Sales Associate,Super Savings Week,885220.95,318,2783.71,509.07,4973.55
Sports & Outdoors,Supermarkets ,Sales Associate,Ultimate Value Event,800978.17,301,2661.06,509.35,4996.78
Sports & Outdoors,Supermarkets ,Sales Associate,VIP Access Sale,869172.96,310,2803.78,527.65,4991.94
Sports & Outdoors,Supermarkets ,Sales Associate,Weekend Warrior Specials,822320.70,319,2577.81,506.78,4984.36
Sports & Outdoors,Supermarkets ,Sales Associate,Winter Clearance Carnival,986387.70,339,2909.70,513.80,4987.65
Sports & Outdoors,Supermarkets ,Sales Associate,Winter Wonders Sale,915490.28,314,2915.57,523.86,4993.77
Sports & Outdoors,Supermarkets ,Salesperson,12 Days of Deals,870262.62,314,2771.54,503.94,4987.26
Sports & Outdoors,Supermarkets ,Salesperson,Autumn Deals Drive,852898.41,314,2716.24,524.93,4967.23
Sports & Outdoors,Supermarkets ,Salesperson,BOGO Blitz,679450.51,262,2593.32,508.28,4985.60
Sports & Outdoors,Supermarkets ,Salesperson,Back to School Boost,742645.60,276,2690.74,509.93,4992.25
Sports & Outdoors,Supermarkets ,Salesperson,Birthday Bash Sale,852282.31,304,2803.56,506.71,4990.08
Sports & Outdoors,Supermarkets ,Salesperson,Black Friday Blowout,854301.26,302,2828.81,500.60,4978.37
Sports & Outdoors,Supermarkets ,Salesperson,Cart Crasher Campaign,820687.62,286,2869.54,571.92,4995.24
Sports & Outdoors,Supermarkets ,Salesperson,Cashback Carnival,831318.46,300,2771.06,502.87,4977.61
Sports & Outdoors,Supermarkets ,Salesperson,Clearance Countdown,790112.37,294,2687.46,501.31,4958.31
Sports & Outdoors,Supermarkets ,Salesperson,Countdown to Savings,847009.60,307,2758.99,500.66,4997.94
Sports & Outdoors,Supermarkets ,Salesperson,Customer Appreciation Week,844698.23,302,2797.01,551.34,4990.46
Sports & Outdoors,Supermarkets ,Salesperson,Cyber Monday Mania,813862.32,307,2651.02,504.92,4998.69
Sports & Outdoors,Supermarkets ,Salesperson,Deal of the Month,728651.54,260,2802.51,524.07,4999.89
Sports & Outdoors,Supermarkets ,Salesperson,Double Points Bonanza,805912.32,301,2677.45,504.90,4983.65
Sports & Outdoors,Supermarkets ,Salesperson,Early Bird Specials,771556.39,288,2679.02,507.63,4991.74
Sports & Outdoors,Supermarkets ,Salesperson,End of Season Sale,847548.04,301,2815.77,527.57,4999.05
Sports & Outdoors,Supermarkets ,Salesperson,Exclusive Insider Offers,894258.57,320,2794.56,506.05,4994.27
Sports & Outdoors,Supermarkets ,Salesperson,Festive Fever Promo,867369.44,325,2668.83,506.01,4984.89
Sports & Outdoors,Supermarkets ,Salesperson,Final Call Frenzy,717543.16,261,2749.21,508.36,4995.87
Sports & Outdoors,Supermarkets ,Salesperson,Flash Frenzy Friday,737464.44,270,2731.35,511.58,4981.04
Sports & Outdoors,Supermarkets ,Salesperson,"Gift More, Spend Less",800031.84,299,2675.69,551.64,4993.87
Sports & Outdoors,Supermarkets ,Salesperson,Golden Hour Bargains,778206.94,298,2611.43,515.84,4995.89
Sports & Outdoors,Supermarkets ,Salesperson,Green Weekend Deals,783355.61,294,2664.47,507.51,4983.00
Sports & Outdoors,Supermarkets ,Salesperson,Happy Hour Discounts,810130.80,290,2793.55,505.03,4981.47
Sports & Outdoors,Supermarkets ,Salesperson,Holiday Shopping Rush,858547.47,321,2674.60,518.32,4988.83
Sports & Outdoors,Supermarkets ,Salesperson,Hot Picks Promo,868484.11,313,2774.71,522.94,4994.34
Sports & Outdoors,Supermarkets ,Salesperson,Instant Gratification Sale,831069.96,301,2761.03,500.89,4963.66
Sports & Outdoors,Supermarkets ,Salesperson,Limited Time Treasures,754870.57,287,2630.21,513.55,4996.93
Sports & Outdoors,Supermarkets ,Salesperson,Loyalty Rewards Blast,771174.36,291,2650.08,530.05,4966.28
Sports & Outdoors,Supermarkets ,Salesperson,Mega Weekend Bonanza,792901.17,292,2715.41,501.48,4986.49
Sports & Outdoors,Supermarkets ,Salesperson,Mid-Year Madness,837364.13,311,2692.49,532.97,4987.28
Sports & Outdoors,Supermarkets ,Salesperson,Midnight Madness,862386.09,321,2686.56,509.62,4996.42
Sports & Outdoors,Supermarkets ,Salesperson,Mystery Discount Days,825116.23,293,2816.10,502.16,4999.55
Sports & Outdoors,Supermarkets ,Salesperson,New Arrival Showcase,815384.92,286,2851.00,506.47,4991.35
Sports & Outdoors,Supermarkets ,Salesperson,New Product Launch Promo,795865.31,283,2812.24,501.61,4998.60
Sports & Outdoors,Supermarkets ,Salesperson,New Year Kickoff,854995.09,291,2938.13,501.31,4988.03
Sports & Outdoors,Supermarkets ,Salesperson,Price Drop Parade,788400.99,283,2785.87,505.89,4990.87
Sports & Outdoors,Supermarkets ,Salesperson,Red Tag Clearance,835010.12,283,2950.57,502.70,4995.31
Sports & Outdoors,Supermarkets ,Salesperson,Seasonal Surprise Box,781668.52,294,2658.74,547.21,4993.02
Sports & Outdoors,Supermarkets ,Salesperson,Shop & Save Spectacular,759849.91,291,2611.17,509.04,4984.32
Sports & Outdoors,Supermarkets ,Salesperson,Smart Shopper Week,873373.15,324,2695.60,520.01,4995.51
Sports & Outdoors,Supermarkets ,Salesperson,Spring Refresh Event,927379.07,323,2871.14,505.18,4982.97
Sports & Outdoors,Supermarkets ,Salesperson,Spring Splash Discounts,697047.14,260,2680.95,523.64,4916.58
Sports & Outdoors,Supermarkets ,Salesperson,Summer Sizzle Promo,943096.53,337,2798.51,512.78,4989.61
Sports & Outdoors,Supermarkets ,Salesperson,Super Savings Week,886006.59,306,2895.45,522.37,4981.53
Sports & Outdoors,Supermarkets ,Salesperson,Ultimate Value Event,826416.17,292,2830.19,510.80,4996.51
Sports & Outdoors,Supermarkets ,Salesperson,VIP Access Sale,760919.42,276,2756.95,513.56,4992.01
Sports & Outdoors,Supermarkets ,Salesperson,Weekend Warrior Specials,812945.52,297,2737.19,517.75,4997.81
Sports & Outdoors,Supermarkets ,Salesperson,Winter Clearance Carnival,841720.97,304,2768.82,534.06,4999.77
Sports & Outdoors,Supermarkets ,Salesperson,Winter Wonders Sale,840427.51,288,2918.15,522.78,4992.09
Sports & Outdoors,Supermarkets ,Senior Salesperson,12 Days of Deals,755514.49,275,2747.33,501.44,4958.02
Sports & Outdoors,Supermarkets ,Senior Salesperson,Autumn Deals Drive,665828.55,237,2809.40,518.29,4996.09
