brand,store_type,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Whirlpool,Large Malls / Complexes,Weekend Warrior Specials,647364.53,226,2864.44,509.62,4957.84
Whirlpool,Large Malls / Complexes,Winter Clearance Carnival,588046.22,214,2747.88,530.47,4980.20
Whirlpool,Large Malls / Complexes,Winter Wonders Sale,668410.80,246,2717.12,504.46,4990.42
Whirlpool,Small Stores / Shops,12 Days of Deals,533340.57,205,2601.66,512.21,4999.73
Whirlpool,Small Stores / Shops,Autumn Deals Drive,603433.49,224,2693.90,506.90,4994.25
Whirlpool,Small Stores / Shops,BOGO Blitz,630825.86,218,2893.70,562.30,4997.06
Whirlpool,Small Stores / Shops,Back to School Boost,590516.67,222,2659.99,516.16,4990.27
Whirlpool,Small Stores / Shops,Birthday Bash Sale,639352.80,237,2697.69,503.99,4985.89
Whirlpool,Small Stores / Shops,Black Friday Blowout,609482.01,224,2720.90,564.68,4954.51
Whirlpool,Small Stores / Shops,Cart Crasher Campaign,591098.08,217,2723.95,524.89,4998.46
Whirlpool,Small Stores / Shops,Cashback Carnival,549068.78,208,2639.75,544.56,4993.50
Whirlpool,Small Stores / Shops,Clearance Countdown,619531.34,233,2658.93,504.40,4978.40
Whirlpool,Small Stores / Shops,Countdown to Savings,642403.11,229,2805.25,529.62,4974.20
Whirlpool,Small Stores / Shops,Customer Appreciation Week,541854.25,206,2630.36,514.21,4959.31
Whirlpool,Small Stores / Shops,Cyber Monday Mania,743065.89,270,2752.10,519.48,4965.06
Whirlpool,Small Stores / Shops,Deal of the Month,585505.76,219,2673.54,524.92,4986.45
Whirlpool,Small Stores / Shops,Double Points Bonanza,668575.70,249,2685.04,512.55,4996.53
Whirlpool,Small Stores / Shops,Early Bird Specials,660271.53,228,2895.93,580.51,4995.35
Whirlpool,Small Stores / Shops,End of Season Sale,672554.31,232,2898.94,500.69,4999.78
Whirlpool,Small Stores / Shops,Exclusive Insider Offers,648796.92,230,2820.86,507.26,4988.24
Whirlpool,Small Stores / Shops,Festive Fever Promo,567064.88,222,2554.35,532.08,4986.51
Whirlpool,Small Stores / Shops,Final Call Frenzy,619496.13,229,2705.22,510.60,4968.03
Whirlpool,Small Stores / Shops,Flash Frenzy Friday,623313.19,222,2807.72,605.31,4985.89
Whirlpool,Small Stores / Shops,"Gift More, Spend Less",648427.87,239,2713.09,557.15,4963.82
Whirlpool,Small Stores / Shops,Golden Hour Bargains,566640.74,210,2698.29,505.82,4930.44
Whirlpool,Small Stores / Shops,Green Weekend Deals,648712.04,229,2832.80,500.21,4997.45
Whirlpool,Small Stores / Shops,Happy Hour Discounts,529190.40,198,2672.68,510.66,4991.86
Whirlpool,Small Stores / Shops,Holiday Shopping Rush,645809.00,241,2679.71,505.09,4996.07
Whirlpool,Small Stores / Shops,Hot Picks Promo,673338.69,236,2853.13,502.22,4988.39
Whirlpool,Small Stores / Shops,Instant Gratification Sale,661459.09,241,2744.64,521.68,4990.05
Whirlpool,Small Stores / Shops,Limited Time Treasures,594074.76,221,2688.12,561.02,4997.90
Whirlpool,Small Stores / Shops,Loyalty Rewards Blast,570872.85,206,2771.23,509.23,4998.50
Whirlpool,Small Stores / Shops,Mega Weekend Bonanza,672795.68,231,2912.54,511.24,4988.39
Whirlpool,Small Stores / Shops,Mid-Year Madness,640657.95,228,2809.90,535.87,4997.51
Whirlpool,Small Stores / Shops,Midnight Madness,601280.68,219,2745.57,534.40,4996.41
Whirlpool,Small Stores / Shops,Mystery Discount Days,613199.08,221,2774.66,502.03,4985.69
Whirlpool,Small Stores / Shops,New Arrival Showcase,686822.73,253,2714.71,500.44,4944.74
Whirlpool,Small Stores / Shops,New Product Launch Promo,615297.09,218,2822.46,556.89,4991.62
Whirlpool,Small Stores / Shops,New Year Kickoff,555765.42,210,2646.50,525.38,4991.05
Whirlpool,Small Stores / Shops,Price Drop Parade,628636.62,229,2745.14,516.70,4966.88
Whirlpool,Small Stores / Shops,Red Tag Clearance,584045.32,216,2703.91,524.41,4992.06
Whirlpool,Small Stores / Shops,Seasonal Surprise Box,704355.23,251,2806.20,519.31,4990.56
Whirlpool,Small Stores / Shops,Shop & Save Spectacular,584171.05,222,2631.40,524.98,4966.92
Whirlpool,Small Stores / Shops,Smart Shopper Week,647537.31,236,2743.80,512.44,4995.40
Whirlpool,Small Stores / Shops,Spring Refresh Event,592797.43,207,2863.76,520.58,4955.65
Whirlpool,Small Stores / Shops,Spring Splash Discounts,601445.94,220,2733.85,510.84,4976.26
Whirlpool,Small Stores / Shops,Summer Sizzle Promo,635799.25,224,2838.39,501.49,4994.72
Whirlpool,Small Stores / Shops,Super Savings Week,641627.60,225,2851.68,587.62,4942.86
Whirlpool,Small Stores / Shops,Ultimate Value Event,533422.84,200,2667.11,509.71,4994.11
Whirlpool,Small Stores / Shops,VIP Access Sale,591598.33,217,2726.26,504.55,4995.37
Whirlpool,Small Stores / Shops,Weekend Warrior Specials,608716.55,234,2601.35,507.69,4998.33
Whirlpool,Small Stores / Shops,Winter Clearance Carnival,693412.77,241,2877.23,503.94,4996.10
Whirlpool,Small Stores / Shops,Winter Wonders Sale,589195.99,215,2740.45,514.42,4998.01
Whirlpool,Supermarkets ,12 Days of Deals,703457.90,253,2780.47,542.86,4972.88
Whirlpool,Supermarkets ,Autumn Deals Drive,602547.26,219,2751.36,532.87,4992.57
Whirlpool,Supermarkets ,BOGO Blitz,644334.69,247,2608.64,509.26,4999.75
Whirlpool,Supermarkets ,Back to School Boost,658841.31,243,2711.28,525.35,4990.79
Whirlpool,Supermarkets ,Birthday Bash Sale,648521.65,231,2807.45,502.35,4999.93
Whirlpool,Supermarkets ,Black Friday Blowout,685468.52,243,2820.86,536.50,4989.56
Whirlpool,Supermarkets ,Cart Crasher Campaign,598692.59,215,2784.62,504.51,4998.18
Whirlpool,Supermarkets ,Cashback Carnival,622004.05,224,2776.80,510.98,4999.12
Whirlpool,Supermarkets ,Clearance Countdown,635488.77,228,2787.23,550.39,4994.45
Whirlpool,Supermarkets ,Countdown to Savings,677224.53,248,2730.74,540.29,4956.32
Whirlpool,Supermarkets ,Customer Appreciation Week,628923.48,238,2642.54,508.53,4997.60
Whirlpool,Supermarkets ,Cyber Monday Mania,709372.43,255,2781.85,526.47,4966.57
Whirlpool,Supermarkets ,Deal of the Month,588972.64,216,2726.73,505.93,4996.86
Whirlpool,Supermarkets ,Double Points Bonanza,571889.20,217,2635.43,515.00,4893.14
Whirlpool,Supermarkets ,Early Bird Specials,612224.83,219,2795.55,509.54,4997.74
Whirlpool,Supermarkets ,End of Season Sale,534955.01,200,2674.78,509.93,4992.04
Whirlpool,Supermarkets ,Exclusive Insider Offers,599572.56,209,2868.77,530.99,4999.29
Whirlpool,Supermarkets ,Festive Fever Promo,598743.30,214,2797.87,539.59,4992.61
Whirlpool,Supermarkets ,Final Call Frenzy,605849.38,223,2716.81,506.46,4974.86
Whirlpool,Supermarkets ,Flash Frenzy Friday,695776.17,253,2750.10,510.70,4997.83
Whirlpool,Supermarkets ,"Gift More, Spend Less",671702.95,245,2741.64,501.53,4977.84
Whirlpool,Supermarkets ,Golden Hour Bargains,744146.65,264,2818.74,520.19,4992.88
Whirlpool,Supermarkets ,Green Weekend Deals,708102.88,246,2878.47,525.51,4990.86
Whirlpool,Supermarkets ,Happy Hour Discounts,637035.16,228,2794.01,517.21,4947.98
Whirlpool,Supermarkets ,Holiday Shopping Rush,579164.55,219,2644.59,501.35,4986.50
Whirlpool,Supermarkets ,Hot Picks Promo,636688.94,229,2780.30,519.85,4937.79
Whirlpool,Supermarkets ,Instant Gratification Sale,611715.81,222,2755.48,501.38,4999.38
Whirlpool,Supermarkets ,Limited Time Treasures,689103.73,248,2778.64,501.55,4973.26
Whirlpool,Supermarkets ,Loyalty Rewards Blast,697796.60,253,2758.09,516.97,4958.38
Whirlpool,Supermarkets ,Mega Weekend Bonanza,576940.33,204,2828.14,522.15,4959.32
Whirlpool,Supermarkets ,Mid-Year Madness,615902.69,241,2555.61,506.56,4997.77
Whirlpool,Supermarkets ,Midnight Madness,646864.04,240,2695.27,517.06,4917.52
Whirlpool,Supermarkets ,Mystery Discount Days,632834.47,234,2704.42,543.78,4996.71
Whirlpool,Supermarkets ,New Arrival Showcase,644398.05,221,2915.83,508.56,4986.26
Whirlpool,Supermarkets ,New Product Launch Promo,618399.67,220,2810.91,511.19,4991.97
Whirlpool,Supermarkets ,New Year Kickoff,700110.22,250,2800.44,519.42,4995.20
Whirlpool,Supermarkets ,Price Drop Parade,670395.85,247,2714.15,510.58,4988.21
Whirlpool,Supermarkets ,Red Tag Clearance,610440.66,213,2865.92,520.89,4976.95
Whirlpool,Supermarkets ,Seasonal Surprise Box,597479.12,223,2679.28,508.60,4986.23
Whirlpool,Supermarkets ,Shop & Save Spectacular,591824.68,208,2845.31,516.34,4958.72
Whirlpool,Supermarkets ,Smart Shopper Week,620297.74,243,2552.67,526.61,4913.34
Whirlpool,Supermarkets ,Spring Refresh Event,602806.89,216,2790.77,508.23,4995.53
Whirlpool,Supermarkets ,Spring Splash Discounts,652287.10,229,2848.42,615.10,4992.50
Whirlpool,Supermarkets ,Summer Sizzle Promo,547422.70,209,2619.25,518.54,4922.02
Whirlpool,Supermarkets ,Super Savings Week,605213.84,218,2776.21,514.36,4955.83
Whirlpool,Supermarkets ,Ultimate Value Event,612475.11,216,2835.53,513.70,4987.19
Whirlpool,Supermarkets ,VIP Access Sale,624488.56,229,2727.02,525.62,4999.48
Whirlpool,Supermarkets ,Weekend Warrior Specials,684658.72,247,2771.90,502.66,4984.76
Whirlpool,Supermarkets ,Winter Clearance Carnival,611594.20,223,2742.57,554.70,4998.56
Whirlpool,Supermarkets ,Winter Wonders Sale,665644.04,246,2705.87,505.46,4998.39
Zara,Large Malls / Complexes,12 Days of Deals,481395.04,185,2602.14,519.41,4951.22
Zara,Large Malls / Complexes,Autumn Deals Drive,547622.65,202,2711.00,520.26,4981.28
Zara,Large Malls / Complexes,BOGO Blitz,682795.83,224,3048.20,513.67,4970.66
Zara,Large Malls / Complexes,Back to School Boost,572185.45,202,2832.60,531.12,4970.33
Zara,Large Malls / Complexes,Birthday Bash Sale,544521.36,199,2736.29,513.81,4985.44
Zara,Large Malls / Complexes,Black Friday Blowout,544156.02,196,2776.31,502.21,4960.22
Zara,Large Malls / Complexes,Cart Crasher Campaign,548087.03,198,2768.12,519.47,4986.36
Zara,Large Malls / Complexes,Cashback Carnival,531298.96,191,2781.67,545.77,4964.30
Zara,Large Malls / Complexes,Clearance Countdown,539984.20,199,2713.49,500.46,4999.80
Zara,Large Malls / Complexes,Countdown to Savings,580713.45,209,2778.53,526.44,4949.51
Zara,Large Malls / Complexes,Customer Appreciation Week,638285.87,230,2775.16,505.57,4964.05
Zara,Large Malls / Complexes,Cyber Monday Mania,579596.95,211,2746.90,528.42,4991.94
Zara,Large Malls / Complexes,Deal of the Month,569586.41,203,2805.84,520.26,4945.57
Zara,Large Malls / Complexes,Double Points Bonanza,603534.50,222,2718.62,537.17,4999.44
Zara,Large Malls / Complexes,Early Bird Specials,665036.49,233,2854.23,518.42,4991.60
Zara,Large Malls / Complexes,End of Season Sale,527617.28,205,2573.74,518.66,4934.95
Zara,Large Malls / Complexes,Exclusive Insider Offers,595306.64,217,2743.35,556.09,4970.64
Zara,Large Malls / Complexes,Festive Fever Promo,521397.82,193,2701.54,513.89,4991.64
Zara,Large Malls / Complexes,Final Call Frenzy,572471.24,214,2675.10,501.00,4970.24
Zara,Large Malls / Complexes,Flash Frenzy Friday,551137.35,198,2783.52,528.55,4993.36
Zara,Large Malls / Complexes,"Gift More, Spend Less",636148.16,213,2986.61,514.09,4981.44
Zara,Large Malls / Complexes,Golden Hour Bargains,594342.97,209,2843.75,501.59,4978.87
Zara,Large Malls / Complexes,Green Weekend Deals,573044.17,213,2690.35,529.73,4952.23
Zara,Large Malls / Complexes,Happy Hour Discounts,639815.00,241,2654.83,559.34,4973.50
Zara,Large Malls / Complexes,Holiday Shopping Rush,553803.97,207,2675.38,503.29,4996.42
Zara,Large Malls / Complexes,Hot Picks Promo,601109.35,207,2903.91,502.01,4988.19
Zara,Large Malls / Complexes,Instant Gratification Sale,593757.30,229,2592.83,503.90,4993.08
Zara,Large Malls / Complexes,Limited Time Treasures,613492.84,218,2814.19,510.34,4982.15
Zara,Large Malls / Complexes,Loyalty Rewards Blast,607578.70,221,2749.22,544.56,4960.16
Zara,Large Malls / Complexes,Mega Weekend Bonanza,503908.20,183,2753.60,524.86,4995.03
Zara,Large Malls / Complexes,Mid-Year Madness,624183.83,231,2702.09,511.04,4997.54
Zara,Large Malls / Complexes,Midnight Madness,571222.90,215,2656.85,638.54,4982.40
Zara,Large Malls / Complexes,Mystery Discount Days,556791.23,218,2554.09,500.93,4961.47
Zara,Large Malls / Complexes,New Arrival Showcase,550420.65,188,2927.77,516.45,4957.90
Zara,Large Malls / Complexes,New Product Launch Promo,587208.82,228,2575.48,503.34,4992.60
Zara,Large Malls / Complexes,New Year Kickoff,508197.62,181,2807.72,546.48,4981.56
Zara,Large Malls / Complexes,Price Drop Parade,600566.49,211,2846.29,521.48,4995.75
Zara,Large Malls / Complexes,Red Tag Clearance,600093.91,209,2871.26,591.16,4999.45
Zara,Large Malls / Complexes,Seasonal Surprise Box,573285.44,214,2678.90,510.40,4984.25
Zara,Large Malls / Complexes,Shop & Save Spectacular,613657.20,216,2841.01,502.52,4999.91
Zara,Large Malls / Complexes,Smart Shopper Week,605877.63,212,2857.91,526.21,4997.75
Zara,Large Malls / Complexes,Spring Refresh Event,596344.75,210,2839.74,506.20,4989.71
Zara,Large Malls / Complexes,Spring Splash Discounts,504200.49,181,2785.64,505.77,4983.92
Zara,Large Malls / Complexes,Summer Sizzle Promo,631814.29,224,2820.60,510.41,4998.58
Zara,Large Malls / Complexes,Super Savings Week,528811.04,195,2711.85,517.15,4992.52
Zara,Large Malls / Complexes,Ultimate Value Event,588597.81,211,2789.56,504.23,4982.94
Zara,Large Malls / Complexes,VIP Access Sale,592315.72,209,2834.05,523.97,4999.71
Zara,Large Malls / Complexes,Weekend Warrior Specials,578240.08,212,2727.55,515.36,4951.04
Zara,Large Malls / Complexes,Winter Clearance Carnival,597313.33,208,2871.70,538.72,4991.29
Zara,Large Malls / Complexes,Winter Wonders Sale,530334.37,198,2678.46,526.45,4968.46
Zara,Small Stores / Shops,12 Days of Deals,591582.57,220,2689.01,523.27,4958.04
Zara,Small Stores / Shops,Autumn Deals Drive,704980.51,263,2680.53,514.74,4992.31
Zara,Small Stores / Shops,BOGO Blitz,617323.11,233,2649.46,530.02,4999.45
Zara,Small Stores / Shops,Back to School Boost,519720.23,189,2749.84,506.82,4986.50
Zara,Small Stores / Shops,Birthday Bash Sale,582550.82,211,2760.90,550.29,4992.91
Zara,Small Stores / Shops,Black Friday Blowout,629857.29,221,2850.03,505.39,4977.88
Zara,Small Stores / Shops,Cart Crasher Campaign,600404.50,219,2741.57,515.65,4971.66
Zara,Small Stores / Shops,Cashback Carnival,589075.75,214,2752.69,513.23,4968.31
Zara,Small Stores / Shops,Clearance Countdown,659974.36,244,2704.81,516.15,4992.47
Zara,Small Stores / Shops,Countdown to Savings,556126.54,206,2699.64,504.23,4990.06
Zara,Small Stores / Shops,Customer Appreciation Week,590464.73,218,2708.55,513.31,4978.37
Zara,Small Stores / Shops,Cyber Monday Mania,556600.36,204,2728.43,521.44,4980.20
Zara,Small Stores / Shops,Deal of the Month,596676.02,215,2775.24,506.49,4990.92
Zara,Small Stores / Shops,Double Points Bonanza,580872.68,209,2779.30,515.01,4995.86
Zara,Small Stores / Shops,Early Bird Specials,648038.15,228,2842.27,510.92,4988.19
Zara,Small Stores / Shops,End of Season Sale,557995.77,201,2776.10,504.46,4980.78
Zara,Small Stores / Shops,Exclusive Insider Offers,727611.72,266,2735.38,500.32,4989.88
Zara,Small Stores / Shops,Festive Fever Promo,605993.43,226,2681.39,564.57,4964.03
Zara,Small Stores / Shops,Final Call Frenzy,489054.25,180,2716.97,517.29,4908.64
Zara,Small Stores / Shops,Flash Frenzy Friday,631510.13,225,2806.71,506.08,4984.44
Zara,Small Stores / Shops,"Gift More, Spend Less",649191.58,227,2859.87,537.81,4928.97
Zara,Small Stores / Shops,Golden Hour Bargains,618887.35,224,2762.89,514.14,4994.31
Zara,Small Stores / Shops,Green Weekend Deals,634019.58,230,2756.61,502.55,4992.17
Zara,Small Stores / Shops,Happy Hour Discounts,647647.40,225,2878.43,529.25,4990.80
Zara,Small Stores / Shops,Holiday Shopping Rush,520792.99,197,2643.62,503.85,4970.10
Zara,Small Stores / Shops,Hot Picks Promo,565800.23,218,2595.41,504.12,4957.64
Zara,Small Stores / Shops,Instant Gratification Sale,554012.64,200,2770.06,508.35,4955.41
Zara,Small Stores / Shops,Limited Time Treasures,638382.62,232,2751.65,507.40,4999.81
Zara,Small Stores / Shops,Loyalty Rewards Blast,714559.97,244,2928.52,525.22,4992.46
Zara,Small Stores / Shops,Mega Weekend Bonanza,573083.40,214,2677.96,512.13,4950.71
Zara,Small Stores / Shops,Mid-Year Madness,656969.37,226,2906.94,521.80,4997.09
Zara,Small Stores / Shops,Midnight Madness,639170.24,232,2755.04,500.50,4988.44
Zara,Small Stores / Shops,Mystery Discount Days,612563.47,222,2759.29,576.99,4995.70
Zara,Small Stores / Shops,New Arrival Showcase,661662.32,241,2745.49,506.65,4996.20
Zara,Small Stores / Shops,New Product Launch Promo,531888.11,204,2607.29,553.95,4940.87
Zara,Small Stores / Shops,New Year Kickoff,550447.91,207,2659.17,522.02,4992.69
Zara,Small Stores / Shops,Price Drop Parade,594482.18,224,2653.94,507.96,4984.02
Zara,Small Stores / Shops,Red Tag Clearance,654686.87,228,2871.43,540.18,4994.15
Zara,Small Stores / Shops,Seasonal Surprise Box,642599.17,234,2746.15,515.96,4965.35
Zara,Small Stores / Shops,Shop & Save Spectacular,571606.25,200,2858.03,501.24,4997.93
Zara,Small Stores / Shops,Smart Shopper Week,589236.59,220,2678.35,505.75,4999.73
Zara,Small Stores / Shops,Spring Refresh Event,571200.56,207,2759.42,513.21,4995.99
Zara,Small Stores / Shops,Spring Splash Discounts,587603.94,215,2733.04,509.24,4989.56
Zara,Small Stores / Shops,Summer Sizzle Promo,533157.44,193,2762.47,529.93,4959.26
Zara,Small Stores / Shops,Super Savings Week,560987.77,211,2658.71,507.31,4998.42
Zara,Small Stores / Shops,Ultimate Value Event,571679.17,203,2816.15,544.86,4999.82
Zara,Small Stores / Shops,VIP Access Sale,631988.79,225,2808.84,530.27,4930.29
Zara,Small Stores / Shops,Weekend Warrior Specials,695875.82,255,2728.92,531.77,4989.06
Zara,Small Stores / Shops,Winter Clearance Carnival,608782.76,217,2805.45,502.03,4956.67
Zara,Small Stores / Shops,Winter Wonders Sale,672408.90,244,2755.77,527.33,4968.59
Zara,Supermarkets ,12 Days of Deals,626277.72,232,2699.47,513.52,4946.81
Zara,Supermarkets ,Autumn Deals Drive,611156.83,224,2728.38,501.28,4990.52
Zara,Supermarkets ,BOGO Blitz,594864.27,229,2597.66,513.95,4989.78
Zara,Supermarkets ,Back to School Boost,634707.53,231,2747.65,574.63,4969.60
Zara,Supermarkets ,Birthday Bash Sale,594775.38,214,2779.32,506.06,4991.13
Zara,Supermarkets ,Black Friday Blowout,667151.05,236,2826.91,537.43,4989.75
Zara,Supermarkets ,Cart Crasher Campaign,628686.93,221,2844.74,512.62,4997.29
Zara,Supermarkets ,Cashback Carnival,582129.98,218,2670.32,505.92,4910.83
Zara,Supermarkets ,Clearance Countdown,687645.32,248,2772.76,507.81,4972.17
Zara,Supermarkets ,Countdown to Savings,670310.22,234,2864.57,503.90,4957.97
Zara,Supermarkets ,Customer Appreciation Week,673501.13,236,2853.82,528.95,4964.23
Zara,Supermarkets ,Cyber Monday Mania,573788.83,217,2644.19,524.10,4995.44
Zara,Supermarkets ,Deal of the Month,666140.28,249,2675.26,505.18,4994.87
Zara,Supermarkets ,Double Points Bonanza,686584.08,244,2813.87,504.72,4981.32
Zara,Supermarkets ,Early Bird Specials,585526.89,222,2637.51,506.63,4961.59
Zara,Supermarkets ,End of Season Sale,594840.24,221,2691.58,509.09,4993.28
Zara,Supermarkets ,Exclusive Insider Offers,556499.42,196,2839.28,510.18,4991.57
Zara,Supermarkets ,Festive Fever Promo,660331.97,247,2673.41,538.62,4990.63
Zara,Supermarkets ,Final Call Frenzy,621980.19,222,2801.71,503.34,4993.90
Zara,Supermarkets ,Flash Frenzy Friday,674144.90,249,2707.41,522.10,4986.49
Zara,Supermarkets ,"Gift More, Spend Less",616236.97,217,2839.80,503.15,4989.04
Zara,Supermarkets ,Golden Hour Bargains,597986.63,220,2718.12,521.72,4991.19
Zara,Supermarkets ,Green Weekend Deals,687333.17,249,2760.37,512.49,4990.50
Zara,Supermarkets ,Happy Hour Discounts,647892.55,229,2829.23,517.05,4989.47
Zara,Supermarkets ,Holiday Shopping Rush,571084.07,203,2813.22,517.06,4978.35
Zara,Supermarkets ,Hot Picks Promo,615122.13,219,2808.78,502.48,4989.52
Zara,Supermarkets ,Instant Gratification Sale,578607.81,208,2781.77,520.10,4997.44
Zara,Supermarkets ,Limited Time Treasures,563199.65,197,2858.88,506.89,4979.27
