category,customer_segment,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Sports & Outdoors,Deal Seeker,Salesperson,Green Weekend Deals,278430.24,100,2784.30,508.67,4982.78
Sports & Outdoors,Deal Seeker,Salesperson,Happy Hour Discounts,274287.99,86,3189.40,529.96,4943.39
Sports & Outdoors,Deal Seeker,Salesperson,Holiday Shopping Rush,244957.76,82,2987.29,518.32,4988.83
Sports & Outdoors,Deal Seeker,Salesperson,Hot Picks Promo,270272.57,103,2624.01,522.94,4650.01
Sports & Outdoors,Deal Seeker,Salesperson,Instant Gratification Sale,253350.30,92,2753.81,570.92,4961.93
Sports & Outdoors,Deal Seeker,Salesperson,Limited Time Treasures,245950.72,90,2732.79,547.64,4925.41
Sports & Outdoors,Deal Seeker,Salesperson,Loyalty Rewards Blast,272137.22,96,2834.76,518.85,4983.91
Sports & Outdoors,Deal Seeker,Salesperson,Mega Weekend Bonanza,207283.75,73,2839.50,602.50,4971.18
Sports & Outdoors,Deal Seeker,Salesperson,Mid-Year Madness,190257.93,78,2439.20,552.17,4663.49
Sports & Outdoors,Deal Seeker,Salesperson,Midnight Madness,253790.38,98,2589.70,543.93,4996.42
Sports & Outdoors,Deal Seeker,Salesperson,Mystery Discount Days,248967.84,89,2797.39,501.05,4990.54
Sports & Outdoors,Deal Seeker,Salesperson,New Arrival Showcase,205581.93,77,2669.90,506.47,4911.20
Sports & Outdoors,Deal Seeker,Salesperson,New Product Launch Promo,252531.72,88,2869.68,558.32,4991.43
Sports & Outdoors,Deal Seeker,Salesperson,New Year Kickoff,288210.71,101,2853.57,565.76,4966.27
Sports & Outdoors,Deal Seeker,Salesperson,Price Drop Parade,245723.98,86,2857.26,656.05,4990.87
Sports & Outdoors,Deal Seeker,Salesperson,Red Tag Clearance,209991.20,72,2916.54,509.09,4904.50
Sports & Outdoors,Deal Seeker,Salesperson,Seasonal Surprise Box,235951.90,83,2842.79,604.05,4913.47
Sports & Outdoors,Deal Seeker,Salesperson,Shop & Save Spectacular,320920.48,105,3056.39,553.00,4995.87
Sports & Outdoors,Deal Seeker,Salesperson,Smart Shopper Week,219763.93,85,2585.46,556.71,4965.14
Sports & Outdoors,Deal Seeker,Salesperson,Spring Refresh Event,278699.28,96,2903.12,637.11,4911.46
Sports & Outdoors,Deal Seeker,Salesperson,Spring Splash Discounts,217176.88,86,2525.31,525.43,4939.19
Sports & Outdoors,Deal Seeker,Salesperson,Summer Sizzle Promo,184680.16,73,2529.87,536.51,4989.61
Sports & Outdoors,Deal Seeker,Salesperson,Super Savings Week,278972.03,88,3170.14,607.57,4985.14
Sports & Outdoors,Deal Seeker,Salesperson,Ultimate Value Event,223779.76,79,2832.66,552.83,4980.77
Sports & Outdoors,Deal Seeker,Salesperson,VIP Access Sale,266350.77,102,2611.28,514.26,4821.17
Sports & Outdoors,Deal Seeker,Salesperson,Weekend Warrior Specials,237305.14,87,2727.65,589.66,4976.27
Sports & Outdoors,Deal Seeker,Salesperson,Winter Clearance Carnival,192984.89,71,2718.10,546.98,4985.65
Sports & Outdoors,Deal Seeker,Salesperson,Winter Wonders Sale,245545.00,91,2698.30,503.85,4927.28
Sports & Outdoors,Deal Seeker,Senior Salesperson,12 Days of Deals,196354.02,81,2424.12,514.15,4929.43
Sports & Outdoors,Deal Seeker,Senior Salesperson,Autumn Deals Drive,220059.34,80,2750.74,543.58,4975.91
Sports & Outdoors,Deal Seeker,Senior Salesperson,BOGO Blitz,187280.83,73,2565.49,503.44,4972.05
Sports & Outdoors,Deal Seeker,Senior Salesperson,Back to School Boost,280144.42,100,2801.44,540.41,4953.40
Sports & Outdoors,Deal Seeker,Senior Salesperson,Birthday Bash Sale,206657.11,73,2830.92,577.87,4869.11
Sports & Outdoors,Deal Seeker,Senior Salesperson,Black Friday Blowout,197672.80,71,2784.12,712.11,4789.49
Sports & Outdoors,Deal Seeker,Senior Salesperson,Cart Crasher Campaign,204651.82,69,2965.97,527.92,4993.50
Sports & Outdoors,Deal Seeker,Senior Salesperson,Cashback Carnival,210788.04,78,2702.41,519.15,4989.37
Sports & Outdoors,Deal Seeker,Senior Salesperson,Clearance Countdown,175769.34,72,2441.24,582.50,4945.34
Sports & Outdoors,Deal Seeker,Senior Salesperson,Countdown to Savings,216478.80,81,2672.58,527.75,4946.36
Sports & Outdoors,Deal Seeker,Senior Salesperson,Customer Appreciation Week,222227.02,79,2813.00,597.80,4988.05
Sports & Outdoors,Deal Seeker,Senior Salesperson,Cyber Monday Mania,206078.50,72,2862.20,515.22,4962.39
Sports & Outdoors,Deal Seeker,Senior Salesperson,Deal of the Month,234870.60,87,2699.66,533.01,4972.55
Sports & Outdoors,Deal Seeker,Senior Salesperson,Double Points Bonanza,235841.44,85,2774.61,624.14,4943.90
Sports & Outdoors,Deal Seeker,Senior Salesperson,Early Bird Specials,180188.95,73,2468.34,506.32,4920.07
Sports & Outdoors,Deal Seeker,Senior Salesperson,End of Season Sale,258032.55,92,2804.70,525.70,4909.04
Sports & Outdoors,Deal Seeker,Senior Salesperson,Exclusive Insider Offers,141240.94,53,2664.92,523.97,4912.79
Sports & Outdoors,Deal Seeker,Senior Salesperson,Festive Fever Promo,200901.67,71,2829.60,553.94,4963.85
Sports & Outdoors,Deal Seeker,Senior Salesperson,Final Call Frenzy,215119.94,76,2830.53,539.55,4977.47
Sports & Outdoors,Deal Seeker,Senior Salesperson,Flash Frenzy Friday,225740.83,80,2821.76,593.78,4988.82
Sports & Outdoors,Deal Seeker,Senior Salesperson,"Gift More, Spend Less",251983.95,89,2831.28,559.80,4890.70
Sports & Outdoors,Deal Seeker,Senior Salesperson,Golden Hour Bargains,155332.63,59,2632.76,653.01,4931.64
Sports & Outdoors,Deal Seeker,Senior Salesperson,Green Weekend Deals,158837.39,65,2443.65,656.68,4982.68
Sports & Outdoors,Deal Seeker,Senior Salesperson,Happy Hour Discounts,242514.68,90,2694.61,517.64,4899.41
Sports & Outdoors,Deal Seeker,Senior Salesperson,Holiday Shopping Rush,198545.53,79,2513.23,502.99,4994.86
Sports & Outdoors,Deal Seeker,Senior Salesperson,Hot Picks Promo,205317.25,71,2891.79,595.52,4954.41
Sports & Outdoors,Deal Seeker,Senior Salesperson,Instant Gratification Sale,223234.14,80,2790.43,611.25,4866.82
Sports & Outdoors,Deal Seeker,Senior Salesperson,Limited Time Treasures,171852.81,61,2817.26,538.45,4976.63
Sports & Outdoors,Deal Seeker,Senior Salesperson,Loyalty Rewards Blast,212267.16,77,2756.72,561.43,4823.76
Sports & Outdoors,Deal Seeker,Senior Salesperson,Mega Weekend Bonanza,219772.06,73,3010.58,579.34,4964.60
Sports & Outdoors,Deal Seeker,Senior Salesperson,Mid-Year Madness,231350.06,88,2628.98,503.20,4999.49
Sports & Outdoors,Deal Seeker,Senior Salesperson,Midnight Madness,167092.18,65,2570.65,506.71,4939.51
Sports & Outdoors,Deal Seeker,Senior Salesperson,Mystery Discount Days,179112.11,66,2713.82,628.33,4984.10
Sports & Outdoors,Deal Seeker,Senior Salesperson,New Arrival Showcase,214572.66,72,2980.18,555.84,4972.50
Sports & Outdoors,Deal Seeker,Senior Salesperson,New Product Launch Promo,178393.97,66,2702.94,577.21,4956.85
Sports & Outdoors,Deal Seeker,Senior Salesperson,New Year Kickoff,196564.92,75,2620.87,505.26,4846.75
Sports & Outdoors,Deal Seeker,Senior Salesperson,Price Drop Parade,205517.91,73,2815.31,540.15,4992.13
Sports & Outdoors,Deal Seeker,Senior Salesperson,Red Tag Clearance,217800.42,82,2656.10,521.89,4834.18
Sports & Outdoors,Deal Seeker,Senior Salesperson,Seasonal Surprise Box,202898.32,74,2741.87,551.74,4950.52
Sports & Outdoors,Deal Seeker,Senior Salesperson,Shop & Save Spectacular,237031.18,79,3000.39,565.44,4962.13
Sports & Outdoors,Deal Seeker,Senior Salesperson,Smart Shopper Week,194061.02,69,2812.48,569.27,4866.43
Sports & Outdoors,Deal Seeker,Senior Salesperson,Spring Refresh Event,225527.72,86,2622.42,511.11,4968.73
Sports & Outdoors,Deal Seeker,Senior Salesperson,Spring Splash Discounts,213887.56,77,2777.76,514.92,4960.00
Sports & Outdoors,Deal Seeker,Senior Salesperson,Summer Sizzle Promo,207823.43,75,2770.98,601.72,4817.00
Sports & Outdoors,Deal Seeker,Senior Salesperson,Super Savings Week,189230.38,70,2703.29,565.73,4917.50
Sports & Outdoors,Deal Seeker,Senior Salesperson,Ultimate Value Event,186393.65,72,2588.80,520.66,4999.44
Sports & Outdoors,Deal Seeker,Senior Salesperson,VIP Access Sale,176835.18,65,2720.54,632.18,4926.66
Sports & Outdoors,Deal Seeker,Senior Salesperson,Weekend Warrior Specials,212332.19,78,2722.21,521.48,4934.79
Sports & Outdoors,Deal Seeker,Senior Salesperson,Winter Clearance Carnival,199515.92,72,2771.05,525.24,4988.95
Sports & Outdoors,Deal Seeker,Senior Salesperson,Winter Wonders Sale,246708.95,93,2652.78,537.39,4984.24
Sports & Outdoors,First-time Buyer,Manager,12 Days of Deals,276504.70,93,2973.17,555.82,4959.95
Sports & Outdoors,First-time Buyer,Manager,Autumn Deals Drive,176118.32,69,2552.44,504.53,4990.55
Sports & Outdoors,First-time Buyer,Manager,BOGO Blitz,167797.94,67,2504.45,538.68,4709.18
Sports & Outdoors,First-time Buyer,Manager,Back to School Boost,230735.78,83,2779.95,601.01,4938.10
Sports & Outdoors,First-time Buyer,Manager,Birthday Bash Sale,203032.48,77,2636.79,509.00,4868.77
Sports & Outdoors,First-time Buyer,Manager,Black Friday Blowout,273391.96,96,2847.83,535.23,4987.34
Sports & Outdoors,First-time Buyer,Manager,Cart Crasher Campaign,203690.93,77,2645.34,571.54,4987.64
Sports & Outdoors,First-time Buyer,Manager,Cashback Carnival,213039.44,79,2696.70,509.51,4853.37
Sports & Outdoors,First-time Buyer,Manager,Clearance Countdown,236396.13,79,2992.36,692.76,4965.75
Sports & Outdoors,First-time Buyer,Manager,Countdown to Savings,232334.17,80,2904.18,539.38,4993.86
Sports & Outdoors,First-time Buyer,Manager,Customer Appreciation Week,281665.46,100,2816.65,568.88,4973.22
Sports & Outdoors,First-time Buyer,Manager,Cyber Monday Mania,221788.99,77,2880.38,639.76,4935.15
Sports & Outdoors,First-time Buyer,Manager,Deal of the Month,227110.80,86,2640.82,561.51,4966.40
Sports & Outdoors,First-time Buyer,Manager,Double Points Bonanza,236270.13,79,2990.76,555.14,4985.88
Sports & Outdoors,First-time Buyer,Manager,Early Bird Specials,203562.13,74,2750.84,526.61,4931.63
Sports & Outdoors,First-time Buyer,Manager,End of Season Sale,275081.62,100,2750.82,502.75,4976.16
Sports & Outdoors,First-time Buyer,Manager,Exclusive Insider Offers,258675.02,89,2906.46,524.76,4986.35
Sports & Outdoors,First-time Buyer,Manager,Festive Fever Promo,237837.79,88,2702.70,527.36,4979.17
Sports & Outdoors,First-time Buyer,Manager,Final Call Frenzy,245046.56,89,2753.33,501.90,4959.38
Sports & Outdoors,First-time Buyer,Manager,Flash Frenzy Friday,223887.37,83,2697.44,505.25,4989.55
Sports & Outdoors,First-time Buyer,Manager,"Gift More, Spend Less",246515.78,87,2833.51,556.69,4955.55
Sports & Outdoors,First-time Buyer,Manager,Golden Hour Bargains,206971.77,81,2555.21,511.02,4889.09
Sports & Outdoors,First-time Buyer,Manager,Green Weekend Deals,249685.23,94,2656.23,567.97,4819.03
Sports & Outdoors,First-time Buyer,Manager,Happy Hour Discounts,329055.32,110,2991.41,615.51,4979.88
Sports & Outdoors,First-time Buyer,Manager,Holiday Shopping Rush,237412.49,92,2580.57,535.95,4972.41
Sports & Outdoors,First-time Buyer,Manager,Hot Picks Promo,253849.34,92,2759.23,500.04,4957.64
Sports & Outdoors,First-time Buyer,Manager,Instant Gratification Sale,155312.90,59,2632.42,504.23,4808.27
Sports & Outdoors,First-time Buyer,Manager,Limited Time Treasures,191031.20,68,2809.28,602.68,4908.93
Sports & Outdoors,First-time Buyer,Manager,Loyalty Rewards Blast,145061.23,53,2737.00,579.40,4950.76
Sports & Outdoors,First-time Buyer,Manager,Mega Weekend Bonanza,220680.05,86,2566.05,520.24,4906.88
Sports & Outdoors,First-time Buyer,Manager,Mid-Year Madness,248422.55,89,2791.26,648.18,4914.77
Sports & Outdoors,First-time Buyer,Manager,Midnight Madness,214151.87,76,2817.79,608.90,4953.64
Sports & Outdoors,First-time Buyer,Manager,Mystery Discount Days,183319.02,71,2581.96,542.39,4881.63
Sports & Outdoors,First-time Buyer,Manager,New Arrival Showcase,234469.09,86,2726.38,517.42,4932.53
Sports & Outdoors,First-time Buyer,Manager,New Product Launch Promo,266906.85,99,2696.03,542.06,4920.01
Sports & Outdoors,First-time Buyer,Manager,New Year Kickoff,271483.80,97,2798.80,513.25,4874.64
Sports & Outdoors,First-time Buyer,Manager,Price Drop Parade,220250.22,78,2823.72,508.99,4984.37
Sports & Outdoors,First-time Buyer,Manager,Red Tag Clearance,221966.35,81,2740.33,530.70,4954.20
Sports & Outdoors,First-time Buyer,Manager,Seasonal Surprise Box,252893.41,94,2690.36,510.03,4983.26
Sports & Outdoors,First-time Buyer,Manager,Shop & Save Spectacular,240475.80,86,2796.23,518.60,4996.23
Sports & Outdoors,First-time Buyer,Manager,Smart Shopper Week,266768.28,96,2778.84,595.87,4978.10
Sports & Outdoors,First-time Buyer,Manager,Spring Refresh Event,247840.25,88,2816.37,535.45,4991.31
Sports & Outdoors,First-time Buyer,Manager,Spring Splash Discounts,222854.25,83,2684.99,566.60,4877.31
Sports & Outdoors,First-time Buyer,Manager,Summer Sizzle Promo,210060.83,82,2561.72,507.75,4857.31
Sports & Outdoors,First-time Buyer,Manager,Super Savings Week,202942.40,77,2635.62,565.49,4924.66
Sports & Outdoors,First-time Buyer,Manager,Ultimate Value Event,215387.29,81,2659.10,583.96,4978.40
Sports & Outdoors,First-time Buyer,Manager,VIP Access Sale,212320.98,79,2687.61,658.15,4938.88
Sports & Outdoors,First-time Buyer,Manager,Weekend Warrior Specials,235943.91,89,2651.06,518.17,4854.59
Sports & Outdoors,First-time Buyer,Manager,Winter Clearance Carnival,235875.42,83,2841.87,541.50,4914.42
Sports & Outdoors,First-time Buyer,Manager,Winter Wonders Sale,250925.84,93,2698.13,547.95,4988.65
Sports & Outdoors,First-time Buyer,Sales Associate,12 Days of Deals,298918.27,111,2692.96,512.46,4981.14
Sports & Outdoors,First-time Buyer,Sales Associate,Autumn Deals Drive,217225.64,79,2749.69,529.51,4990.69
Sports & Outdoors,First-time Buyer,Sales Associate,BOGO Blitz,274232.11,97,2827.14,511.07,4943.64
Sports & Outdoors,First-time Buyer,Sales Associate,Back to School Boost,212083.00,78,2719.01,517.77,4947.37
Sports & Outdoors,First-time Buyer,Sales Associate,Birthday Bash Sale,263120.74,93,2829.26,552.18,4994.96
Sports & Outdoors,First-time Buyer,Sales Associate,Black Friday Blowout,218962.59,81,2703.24,536.39,4875.38
Sports & Outdoors,First-time Buyer,Sales Associate,Cart Crasher Campaign,242488.89,94,2579.67,531.93,4950.65
Sports & Outdoors,First-time Buyer,Sales Associate,Cashback Carnival,290129.06,103,2816.79,556.33,4986.97
Sports & Outdoors,First-time Buyer,Sales Associate,Clearance Countdown,192492.74,76,2532.80,500.37,4775.27
Sports & Outdoors,First-time Buyer,Sales Associate,Countdown to Savings,239948.71,87,2758.03,500.09,4955.74
Sports & Outdoors,First-time Buyer,Sales Associate,Customer Appreciation Week,218507.88,80,2731.35,535.80,4999.02
Sports & Outdoors,First-time Buyer,Sales Associate,Cyber Monday Mania,238082.78,92,2587.86,515.98,4968.41
Sports & Outdoors,First-time Buyer,Sales Associate,Deal of the Month,285784.05,94,3040.26,785.06,4958.80
Sports & Outdoors,First-time Buyer,Sales Associate,Double Points Bonanza,212874.68,76,2800.98,521.66,4962.42
Sports & Outdoors,First-time Buyer,Sales Associate,Early Bird Specials,262017.17,90,2911.30,538.11,4944.16
Sports & Outdoors,First-time Buyer,Sales Associate,End of Season Sale,246296.25,80,3078.70,770.55,4959.07
Sports & Outdoors,First-time Buyer,Sales Associate,Exclusive Insider Offers,270355.80,96,2816.21,578.64,4909.26
Sports & Outdoors,First-time Buyer,Sales Associate,Festive Fever Promo,223135.92,84,2656.38,529.67,4871.81
Sports & Outdoors,First-time Buyer,Sales Associate,Final Call Frenzy,217931.88,82,2657.71,583.64,4969.55
Sports & Outdoors,First-time Buyer,Sales Associate,Flash Frenzy Friday,211519.52,75,2820.26,568.09,4983.46
Sports & Outdoors,First-time Buyer,Sales Associate,"Gift More, Spend Less",239849.84,78,3075.00,581.04,4954.56
Sports & Outdoors,First-time Buyer,Sales Associate,Golden Hour Bargains,274275.55,98,2798.73,503.10,4940.30
Sports & Outdoors,First-time Buyer,Sales Associate,Green Weekend Deals,208092.53,74,2812.06,529.77,4996.20
Sports & Outdoors,First-time Buyer,Sales Associate,Happy Hour Discounts,264390.03,91,2905.38,527.31,4989.45
Sports & Outdoors,First-time Buyer,Sales Associate,Holiday Shopping Rush,209610.41,83,2525.43,545.88,4946.89
Sports & Outdoors,First-time Buyer,Sales Associate,Hot Picks Promo,228145.26,82,2782.26,572.25,4886.81
Sports & Outdoors,First-time Buyer,Sales Associate,Instant Gratification Sale,265513.62,96,2765.77,540.53,4995.28
Sports & Outdoors,First-time Buyer,Sales Associate,Limited Time Treasures,218846.81,76,2879.56,668.81,4961.50
Sports & Outdoors,First-time Buyer,Sales Associate,Loyalty Rewards Blast,226097.61,90,2512.20,508.93,4921.04
Sports & Outdoors,First-time Buyer,Sales Associate,Mega Weekend Bonanza,195064.23,72,2709.23,589.93,4954.78
Sports & Outdoors,First-time Buyer,Sales Associate,Mid-Year Madness,262161.34,94,2788.95,611.78,4993.79
Sports & Outdoors,First-time Buyer,Sales Associate,Midnight Madness,220799.68,83,2660.24,696.32,4953.86
Sports & Outdoors,First-time Buyer,Sales Associate,Mystery Discount Days,285644.81,103,2773.25,504.07,4976.19
Sports & Outdoors,First-time Buyer,Sales Associate,New Arrival Showcase,309717.41,115,2693.19,506.15,4940.04
Sports & Outdoors,First-time Buyer,Sales Associate,New Product Launch Promo,246498.99,83,2969.87,549.58,4971.43
Sports & Outdoors,First-time Buyer,Sales Associate,New Year Kickoff,242173.75,99,2446.20,503.01,4973.23
Sports & Outdoors,First-time Buyer,Sales Associate,Price Drop Parade,231268.87,80,2890.86,591.66,4975.61
Sports & Outdoors,First-time Buyer,Sales Associate,Red Tag Clearance,250668.39,88,2848.50,572.86,4968.41
Sports & Outdoors,First-time Buyer,Sales Associate,Seasonal Surprise Box,291654.09,103,2831.59,626.33,4947.29
Sports & Outdoors,First-time Buyer,Sales Associate,Shop & Save Spectacular,220115.32,76,2896.25,593.33,4983.08
Sports & Outdoors,First-time Buyer,Sales Associate,Smart Shopper Week,236938.45,87,2723.43,508.58,4988.00
Sports & Outdoors,First-time Buyer,Sales Associate,Spring Refresh Event,222981.06,82,2719.28,510.28,4936.35
Sports & Outdoors,First-time Buyer,Sales Associate,Spring Splash Discounts,244191.89,90,2713.24,533.13,4974.21
Sports & Outdoors,First-time Buyer,Sales Associate,Summer Sizzle Promo,232773.69,89,2615.43,621.08,4851.97
Sports & Outdoors,First-time Buyer,Sales Associate,Super Savings Week,310362.54,106,2927.95,597.19,4975.91
Sports & Outdoors,First-time Buyer,Sales Associate,Ultimate Value Event,188367.39,77,2446.33,607.53,4933.07
Sports & Outdoors,First-time Buyer,Sales Associate,VIP Access Sale,239390.54,81,2955.44,531.73,4989.16
Sports & Outdoors,First-time Buyer,Sales Associate,Weekend Warrior Specials,181365.11,74,2450.88,572.00,4981.24
Sports & Outdoors,First-time Buyer,Sales Associate,Winter Clearance Carnival,306370.09,104,2945.87,511.88,4965.35
Sports & Outdoors,First-time Buyer,Sales Associate,Winter Wonders Sale,187010.52,67,2791.20,638.90,4981.89
Sports & Outdoors,First-time Buyer,Salesperson,12 Days of Deals,282338.62,97,2910.71,577.11,4950.60
Sports & Outdoors,First-time Buyer,Salesperson,Autumn Deals Drive,248265.10,89,2789.50,533.71,4996.59
Sports & Outdoors,First-time Buyer,Salesperson,BOGO Blitz,265302.22,96,2763.56,624.04,4997.05
Sports & Outdoors,First-time Buyer,Salesperson,Back to School Boost,237052.33,96,2469.30,508.34,4714.93
Sports & Outdoors,First-time Buyer,Salesperson,Birthday Bash Sale,239945.49,85,2822.89,605.28,4975.44
Sports & Outdoors,First-time Buyer,Salesperson,Black Friday Blowout,256420.75,95,2699.17,504.45,4990.39
Sports & Outdoors,First-time Buyer,Salesperson,Cart Crasher Campaign,211637.23,73,2899.14,536.52,4977.37
Sports & Outdoors,First-time Buyer,Salesperson,Cashback Carnival,231574.40,79,2931.32,502.94,4975.48
Sports & Outdoors,First-time Buyer,Salesperson,Clearance Countdown,155539.79,61,2549.83,600.68,4898.28
Sports & Outdoors,First-time Buyer,Salesperson,Countdown to Savings,253836.79,95,2671.97,505.40,4996.44
Sports & Outdoors,First-time Buyer,Salesperson,Customer Appreciation Week,243422.95,86,2830.50,576.75,4943.52
Sports & Outdoors,First-time Buyer,Salesperson,Cyber Monday Mania,256452.66,95,2699.50,508.24,4998.69
Sports & Outdoors,First-time Buyer,Salesperson,Deal of the Month,200435.15,71,2823.03,642.27,4985.83
Sports & Outdoors,First-time Buyer,Salesperson,Double Points Bonanza,223612.02,79,2830.53,507.03,4977.31
