category,brand,customer_segment,store_type,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Sports & Outdoors,Nike,Deal Seeker,Large Malls / Complexes,Price Drop Parade,74035.13,26,2847.51,546.23,4562.29
Sports & Outdoors,Nike,Deal Seeker,Large Malls / Complexes,Red Tag Clearance,48432.95,20,2421.65,520.69,4737.98
Sports & Outdoors,Nike,Deal Seeker,Large Malls / Complexes,Seasonal Surprise Box,59387.87,22,2699.45,639.79,4947.26
Sports & Outdoors,Nike,Deal Seeker,Large Malls / Complexes,Shop & Save Spectacular,74364.82,26,2860.19,795.16,4949.43
Sports & Outdoors,Nike,Deal Seeker,Large Malls / Complexes,Smart Shopper Week,62364.51,20,3118.23,649.59,4965.14
Sports & Outdoors,Nike,Deal Seeker,Large Malls / Complexes,Spring Refresh Event,69612.34,23,3026.62,618.74,4968.73
Sports & Outdoors,Nike,Deal Seeker,Large Malls / Complexes,Spring Splash Discounts,55275.71,23,2403.29,545.42,4820.73
Sports & Outdoors,Nike,Deal Seeker,Large Malls / Complexes,Summer Sizzle Promo,31464.27,13,2420.33,752.84,4179.07
Sports & Outdoors,Nike,Deal Seeker,Large Malls / Complexes,Super Savings Week,57077.74,20,2853.89,1282.54,4541.03
Sports & Outdoors,Nike,Deal Seeker,Large Malls / Complexes,Ultimate Value Event,54394.12,20,2719.71,552.92,4633.30
Sports & Outdoors,Nike,Deal Seeker,Large Malls / Complexes,VIP Access Sale,37120.31,16,2320.02,541.45,4724.22
Sports & Outdoors,Nike,Deal Seeker,Large Malls / Complexes,Weekend Warrior Specials,88341.67,32,2760.68,521.48,4838.35
Sports & Outdoors,Nike,Deal Seeker,Large Malls / Complexes,Winter Clearance Carnival,54620.49,19,2874.76,973.25,4952.68
Sports & Outdoors,Nike,Deal Seeker,Large Malls / Complexes,Winter Wonders Sale,72884.38,25,2915.38,646.17,4960.02
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,12 Days of Deals,62982.77,23,2738.38,825.73,4888.97
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Autumn Deals Drive,52469.86,24,2186.24,661.35,4799.92
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,BOGO Blitz,31742.90,12,2645.24,945.83,4753.72
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Back to School Boost,80860.10,29,2788.28,753.07,4936.98
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Birthday Bash Sale,70546.32,23,3067.23,946.21,4974.25
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Black Friday Blowout,43832.79,17,2578.40,923.26,4519.05
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Cart Crasher Campaign,75018.12,28,2679.22,648.27,4993.50
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Cashback Carnival,64306.58,25,2572.26,589.70,4892.05
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Clearance Countdown,46844.93,17,2755.58,663.10,4865.45
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Countdown to Savings,47384.65,17,2787.33,542.81,4304.72
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Customer Appreciation Week,50811.68,16,3175.73,1140.78,4853.94
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Cyber Monday Mania,26120.21,11,2374.56,515.22,4290.10
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Deal of the Month,83229.72,28,2972.49,611.84,4985.25
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Double Points Bonanza,48056.97,18,2669.83,535.98,4955.64
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Early Bird Specials,75911.37,24,3162.97,611.60,4957.48
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,End of Season Sale,60999.95,21,2904.76,619.82,4928.49
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Exclusive Insider Offers,42553.28,17,2503.13,584.66,4471.62
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Festive Fever Promo,86082.32,32,2690.07,545.81,4656.91
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Final Call Frenzy,61805.71,21,2943.13,938.45,4806.27
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Flash Frenzy Friday,53718.09,17,3159.89,527.30,4804.33
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,"Gift More, Spend Less",59590.98,21,2837.67,521.61,4890.70
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Golden Hour Bargains,58870.13,19,3098.43,965.14,4843.19
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Green Weekend Deals,77857.48,30,2595.25,663.87,4688.87
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Happy Hour Discounts,41057.74,14,2932.70,584.28,4530.28
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Holiday Shopping Rush,60249.76,23,2619.55,522.16,4956.04
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Hot Picks Promo,45776.94,16,2861.06,799.10,4899.20
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Instant Gratification Sale,76109.07,30,2536.97,611.25,4750.63
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Limited Time Treasures,41574.34,13,3198.03,1913.19,4874.51
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Loyalty Rewards Blast,69687.60,23,3029.90,661.88,4707.19
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Mega Weekend Bonanza,57804.59,21,2752.60,588.43,4899.47
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Mid-Year Madness,54744.77,23,2380.21,574.62,4482.66
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Midnight Madness,49724.92,18,2762.50,758.63,4782.87
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Mystery Discount Days,78599.81,30,2619.99,501.05,4995.72
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,New Arrival Showcase,68104.37,24,2837.68,987.75,4927.20
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,New Product Launch Promo,83964.20,29,2895.32,855.87,4762.28
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,New Year Kickoff,66614.08,22,3027.91,545.83,4773.75
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Price Drop Parade,50693.80,16,3168.36,1457.92,4876.37
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Red Tag Clearance,66732.24,20,3336.61,600.24,4793.76
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Seasonal Surprise Box,83704.85,28,2989.46,1327.96,4853.97
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Shop & Save Spectacular,94040.49,29,3242.78,677.10,4978.88
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Smart Shopper Week,70817.97,27,2622.89,556.71,4882.45
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Spring Refresh Event,84274.14,28,3009.79,646.91,4970.46
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Spring Splash Discounts,55918.97,22,2541.77,767.28,4747.04
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Summer Sizzle Promo,35457.34,12,2954.78,789.61,4653.89
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Super Savings Week,40220.35,15,2681.36,687.16,4379.68
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Ultimate Value Event,56971.71,23,2477.03,626.10,4999.44
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,VIP Access Sale,52773.57,23,2294.50,743.38,4848.44
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Weekend Warrior Specials,57841.27,25,2313.65,576.91,4530.31
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Winter Clearance Carnival,45001.95,22,2045.54,525.24,3889.19
Sports & Outdoors,Nike,Deal Seeker,Small Stores / Shops,Winter Wonders Sale,66792.39,23,2904.02,635.81,4943.09
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,12 Days of Deals,80325.25,29,2769.84,514.15,4707.74
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Autumn Deals Drive,60331.64,28,2154.70,600.14,4543.32
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,BOGO Blitz,46183.45,15,3078.90,819.85,4972.05
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Back to School Boost,61082.29,19,3214.86,1450.57,4948.95
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Birthday Bash Sale,64458.42,23,2802.54,1086.49,4916.73
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Black Friday Blowout,62440.89,24,2601.70,857.38,4931.50
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Cart Crasher Campaign,77160.67,27,2857.80,651.99,4597.50
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Cashback Carnival,65530.22,26,2520.39,598.54,4940.83
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Clearance Countdown,75173.63,24,3132.23,1167.56,4561.75
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Countdown to Savings,74296.85,27,2751.74,533.45,4720.14
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Customer Appreciation Week,79687.23,31,2570.56,605.16,4689.84
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Cyber Monday Mania,46796.45,20,2339.82,550.89,4644.62
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Deal of the Month,40300.69,13,3100.05,918.06,4563.72
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Double Points Bonanza,103502.40,33,3136.44,885.86,4898.44
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Early Bird Specials,61519.25,23,2674.75,528.26,4920.07
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,End of Season Sale,80858.76,28,2887.81,799.69,4870.26
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Exclusive Insider Offers,62592.35,21,2980.59,753.14,4909.83
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Festive Fever Promo,70997.87,24,2958.24,757.71,4531.36
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Final Call Frenzy,62460.49,22,2839.11,689.59,4993.27
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Flash Frenzy Friday,67491.79,22,3067.81,502.29,4809.20
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,"Gift More, Spend Less",61112.61,25,2444.50,725.50,4918.46
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Golden Hour Bargains,58278.39,21,2775.16,639.88,4957.01
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Green Weekend Deals,107650.22,41,2625.62,689.61,4731.34
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Happy Hour Discounts,88956.85,32,2779.90,556.37,4790.57
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Holiday Shopping Rush,90805.79,32,2837.68,502.99,4988.83
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Hot Picks Promo,105824.61,37,2860.12,633.41,4924.56
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Instant Gratification Sale,60195.20,21,2866.44,570.92,4700.22
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Limited Time Treasures,64157.92,26,2467.61,567.01,4656.63
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Loyalty Rewards Blast,96636.01,35,2761.03,673.66,4912.67
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Mega Weekend Bonanza,57354.42,21,2731.16,710.22,4613.60
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Mid-Year Madness,77581.78,29,2675.23,552.17,4473.78
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Midnight Madness,70876.37,23,3081.58,795.87,4993.16
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Mystery Discount Days,62984.13,23,2738.44,796.06,4761.18
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,New Arrival Showcase,62439.44,21,2973.31,503.53,4972.50
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,New Product Launch Promo,51437.81,22,2338.08,552.00,4255.63
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,New Year Kickoff,55880.52,24,2328.36,507.42,4321.22
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Price Drop Parade,77592.67,28,2771.17,596.76,4990.87
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Red Tag Clearance,66721.79,21,3177.23,538.00,4808.71
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Seasonal Surprise Box,62208.60,22,2827.66,592.93,4975.84
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Shop & Save Spectacular,90536.82,33,2743.54,512.09,4962.13
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Smart Shopper Week,48849.89,16,3053.12,584.29,4830.89
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Spring Refresh Event,79652.09,28,2844.72,682.47,4675.38
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Spring Splash Discounts,39949.11,13,3073.01,956.46,4894.59
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Summer Sizzle Promo,86347.32,28,3083.83,585.06,4747.06
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Super Savings Week,94470.10,31,3047.42,644.44,4963.41
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Ultimate Value Event,40142.15,16,2508.88,552.83,4865.92
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,VIP Access Sale,56178.34,23,2442.54,587.80,4917.81
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Weekend Warrior Specials,62081.76,26,2387.76,724.35,4881.53
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Winter Clearance Carnival,71063.42,23,3089.71,990.38,4988.95
Sports & Outdoors,Nike,Deal Seeker,Supermarkets ,Winter Wonders Sale,74208.90,23,3226.47,752.80,4838.98
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,12 Days of Deals,78252.62,28,2794.74,726.32,4981.14
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Autumn Deals Drive,29678.39,12,2473.20,731.16,3948.60
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,BOGO Blitz,50943.99,20,2547.20,762.55,4719.51
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Back to School Boost,71068.19,26,2733.39,605.18,4912.08
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Birthday Bash Sale,63080.90,21,3003.85,670.55,4975.44
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Black Friday Blowout,65736.08,24,2739.00,588.35,4817.24
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Cart Crasher Campaign,57531.29,20,2876.56,916.15,4647.23
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Cashback Carnival,44198.57,16,2762.41,638.44,4807.56
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Clearance Countdown,53965.20,24,2248.55,591.99,4935.53
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Countdown to Savings,63279.13,20,3163.96,536.67,4862.74
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Customer Appreciation Week,65252.36,21,3107.26,769.69,4784.24
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Cyber Monday Mania,69537.59,26,2674.52,531.06,4968.41
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Deal of the Month,53915.28,18,2995.29,710.02,4479.33
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Double Points Bonanza,36669.31,14,2619.24,710.15,4956.32
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Early Bird Specials,45561.96,18,2531.22,583.99,4762.47
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,End of Season Sale,42870.04,17,2521.77,626.79,4618.77
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Exclusive Insider Offers,48929.14,19,2575.22,676.21,4980.64
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Festive Fever Promo,71194.11,25,2847.76,797.83,4963.60
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Final Call Frenzy,49198.95,20,2459.95,612.07,4908.54
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Flash Frenzy Friday,69421.68,25,2776.87,639.24,4971.00
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,"Gift More, Spend Less",55462.26,18,3081.24,801.42,4808.17
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Golden Hour Bargains,84422.06,31,2723.29,665.60,4935.10
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Green Weekend Deals,60192.10,22,2736.00,862.53,4696.99
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Happy Hour Discounts,42352.18,16,2647.01,583.74,4886.70
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Holiday Shopping Rush,57943.07,21,2759.19,594.22,4830.14
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Hot Picks Promo,54324.67,20,2716.23,714.30,4660.80
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Instant Gratification Sale,106217.41,34,3124.04,504.23,4995.28
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Limited Time Treasures,56919.63,20,2845.98,1203.47,4997.70
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Loyalty Rewards Blast,29093.58,14,2078.11,695.58,4921.04
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Mega Weekend Bonanza,59366.05,21,2826.95,564.08,4791.09
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Mid-Year Madness,70749.42,23,3076.06,874.20,4918.99
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Midnight Madness,42745.13,17,2514.42,608.90,4726.70
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Mystery Discount Days,39779.09,17,2339.95,623.99,4660.32
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,New Arrival Showcase,44973.27,19,2367.01,773.06,4992.00
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,New Product Launch Promo,60134.74,20,3006.74,918.24,4919.90
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,New Year Kickoff,76141.22,27,2820.05,744.99,4929.50
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Price Drop Parade,72380.40,27,2680.76,955.39,4899.81
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Red Tag Clearance,53456.24,21,2545.54,602.87,4949.46
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Seasonal Surprise Box,71638.27,24,2984.93,959.77,4668.75
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Shop & Save Spectacular,79343.27,29,2735.97,898.68,4977.67
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Smart Shopper Week,75347.01,26,2897.96,724.48,4825.64
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Spring Refresh Event,69564.35,22,3162.02,887.13,4936.35
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Spring Splash Discounts,71262.24,26,2740.86,561.15,4898.45
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Summer Sizzle Promo,53764.61,21,2560.22,770.72,4857.31
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Super Savings Week,41932.17,17,2466.60,702.86,4861.60
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Ultimate Value Event,65037.64,25,2601.51,583.96,4980.70
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,VIP Access Sale,45949.34,20,2297.47,728.14,4829.56
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Weekend Warrior Specials,74722.82,26,2873.95,708.42,4877.27
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Winter Clearance Carnival,93192.58,28,3328.31,651.90,4965.35
Sports & Outdoors,Nike,First-time Buyer,Large Malls / Complexes,Winter Wonders Sale,46598.68,19,2452.56,728.86,4745.09
Sports & Outdoors,Nike,First-time Buyer,Small Stores / Shops,12 Days of Deals,45615.02,15,3041.00,764.86,4952.85
Sports & Outdoors,Nike,First-time Buyer,Small Stores / Shops,Autumn Deals Drive,63381.34,26,2437.74,504.53,4894.99
Sports & Outdoors,Nike,First-time Buyer,Small Stores / Shops,BOGO Blitz,80735.99,28,2883.43,872.40,4689.21
Sports & Outdoors,Nike,First-time Buyer,Small Stores / Shops,Back to School Boost,66479.10,28,2374.25,708.29,4620.95
Sports & Outdoors,Nike,First-time Buyer,Small Stores / Shops,Birthday Bash Sale,67756.85,25,2710.27,698.70,4795.90
Sports & Outdoors,Nike,First-time Buyer,Small Stores / Shops,Black Friday Blowout,61383.04,21,2923.00,635.01,4324.62
Sports & Outdoors,Nike,First-time Buyer,Small Stores / Shops,Cart Crasher Campaign,60849.17,24,2535.38,888.44,4987.64
Sports & Outdoors,Nike,First-time Buyer,Small Stores / Shops,Cashback Carnival,60838.56,19,3202.03,657.84,4921.50
Sports & Outdoors,Nike,First-time Buyer,Small Stores / Shops,Clearance Countdown,38419.48,13,2955.34,639.20,4898.28
Sports & Outdoors,Nike,First-time Buyer,Small Stores / Shops,Countdown to Savings,44869.57,15,2991.30,1186.99,4851.28
Sports & Outdoors,Nike,First-time Buyer,Small Stores / Shops,Customer Appreciation Week,65958.49,24,2748.27,715.56,4944.39
Sports & Outdoors,Nike,First-time Buyer,Small Stores / Shops,Cyber Monday Mania,80246.00,30,2674.87,634.43,4935.15
Sports & Outdoors,Nike,First-time Buyer,Small Stores / Shops,Deal of the Month,60371.93,27,2236.00,705.19,4914.25
Sports & Outdoors,Nike,First-time Buyer,Small Stores / Shops,Double Points Bonanza,75348.74,27,2790.69,507.25,4323.21
Sports & Outdoors,Nike,First-time Buyer,Small Stores / Shops,Early Bird Specials,61762.47,22,2807.39,602.89,4846.06
Sports & Outdoors,Nike,First-time Buyer,Small Stores / Shops,End of Season Sale,95967.55,32,2998.99,631.12,4720.48
Sports & Outdoors,Nike,First-time Buyer,Small Stores / Shops,Exclusive Insider Offers,78200.05,25,3128.00,747.07,4933.34
Sports & Outdoors,Nike,First-time Buyer,Small Stores / Shops,Festive Fever Promo,50345.26,19,2649.75,508.47,4947.05
Sports & Outdoors,Nike,First-time Buyer,Small Stores / Shops,Final Call Frenzy,60503.96,23,2630.61,741.95,4817.78
