category,brand,store_type,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Exclusive Insider Offers,136346.35,52,2622.05,541.78,4976.74
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Festive Fever Promo,144179.20,50,2883.58,531.22,4935.84
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Final Call Frenzy,176697.15,62,2849.95,640.46,4997.60
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Flash Frenzy Friday,174314.73,59,2954.49,593.62,4948.69
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,"Gift More, Spend Less",129551.47,45,2878.92,590.42,4920.63
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Golden Hour Bargains,177452.97,62,2862.14,565.13,4936.54
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Green Weekend Deals,170653.41,59,2892.43,557.65,4994.05
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Happy Hour Discounts,158133.40,57,2774.27,535.51,4828.48
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Holiday Shopping Rush,170078.89,61,2788.18,581.66,4890.60
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Hot Picks Promo,160974.15,59,2728.38,511.52,4934.47
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Instant Gratification Sale,167048.96,58,2880.15,677.89,4995.28
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Limited Time Treasures,140830.48,55,2560.55,700.63,4928.17
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Loyalty Rewards Blast,139407.10,51,2733.47,542.44,4922.96
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Mega Weekend Bonanza,144675.01,48,3014.06,829.02,4971.64
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Mid-Year Madness,121457.25,40,3036.43,781.27,4992.54
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Midnight Madness,150868.30,56,2694.08,689.63,4862.57
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Mystery Discount Days,117003.58,52,2250.07,524.59,4999.19
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,New Arrival Showcase,175672.94,70,2509.61,515.17,4868.84
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,New Product Launch Promo,159610.61,62,2574.36,709.00,4998.73
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,New Year Kickoff,125723.56,41,3066.43,915.24,4929.50
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Price Drop Parade,162057.25,62,2613.83,550.47,4992.75
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Red Tag Clearance,168071.83,66,2546.54,532.81,4969.29
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Seasonal Surprise Box,180754.72,67,2697.83,568.87,4947.26
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Shop & Save Spectacular,161948.05,53,3055.62,620.18,4949.43
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Smart Shopper Week,114428.06,45,2542.85,514.53,4825.64
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Spring Refresh Event,172233.57,59,2919.21,503.69,4936.35
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Spring Splash Discounts,160512.10,61,2631.35,637.57,4897.03
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Summer Sizzle Promo,128774.65,49,2628.05,504.99,4979.55
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Super Savings Week,150761.94,54,2791.89,732.77,4923.30
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Ultimate Value Event,194017.13,70,2771.67,609.35,4952.83
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,VIP Access Sale,143061.33,54,2649.28,596.42,4928.04
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Weekend Warrior Specials,174980.57,65,2692.01,513.82,4989.77
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Winter Clearance Carnival,205481.49,66,3113.36,622.77,4978.64
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Winter Wonders Sale,172750.13,55,3140.91,646.17,4963.85
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,12 Days of Deals,208618.24,77,2709.33,564.56,4999.02
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Autumn Deals Drive,152915.14,56,2730.63,600.74,4921.75
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,BOGO Blitz,141484.71,52,2720.86,565.71,4916.29
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Back to School Boost,142101.25,55,2583.66,534.05,4891.19
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Birthday Bash Sale,169770.70,59,2877.47,641.25,4975.44
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Black Friday Blowout,139716.14,48,2910.75,503.37,4809.75
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Cart Crasher Campaign,130246.01,47,2771.19,556.95,4995.45
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Cashback Carnival,128882.91,48,2685.06,578.73,4844.19
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Clearance Countdown,172825.42,61,2833.20,560.21,4992.16
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Countdown to Savings,141033.48,50,2820.67,536.67,4558.08
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Customer Appreciation Week,131527.28,48,2740.15,559.69,4859.81
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Cyber Monday Mania,141216.61,46,3069.93,767.37,4896.20
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Deal of the Month,132257.89,45,2939.06,565.75,4986.89
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Double Points Bonanza,176826.36,62,2852.04,608.73,4961.64
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Early Bird Specials,123140.35,42,2931.91,873.74,4977.24
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,End of Season Sale,139484.62,49,2846.62,612.83,4991.27
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Exclusive Insider Offers,175414.07,59,2973.12,568.09,4980.64
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Festive Fever Promo,94516.46,41,2305.28,526.13,4529.48
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Final Call Frenzy,122972.07,53,2320.23,509.93,4938.57
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Flash Frenzy Friday,192172.51,63,3050.36,544.60,4995.14
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,"Gift More, Spend Less",173647.64,60,2894.13,567.35,4808.17
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Golden Hour Bargains,131421.51,48,2737.95,555.08,4964.89
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Green Weekend Deals,134003.57,51,2627.52,526.03,4822.64
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Happy Hour Discounts,146210.29,52,2811.74,583.74,4998.95
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Holiday Shopping Rush,175786.66,63,2790.26,641.19,4721.10
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Hot Picks Promo,153589.69,59,2603.22,596.30,4989.53
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Instant Gratification Sale,177756.39,62,2867.04,514.40,4940.54
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Limited Time Treasures,160355.33,56,2863.49,597.96,4997.70
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Loyalty Rewards Blast,169700.39,61,2781.97,569.41,4827.94
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Mega Weekend Bonanza,118987.65,44,2704.26,538.89,4901.24
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Mid-Year Madness,148139.85,56,2645.35,522.20,4918.99
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Midnight Madness,214615.68,70,3065.94,560.70,4938.05
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Mystery Discount Days,132819.32,55,2414.90,609.30,4978.14
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,New Arrival Showcase,131465.65,49,2682.97,595.60,4992.00
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,New Product Launch Promo,151886.37,58,2618.73,523.73,4919.90
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,New Year Kickoff,131105.06,45,2913.45,710.64,4966.27
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Price Drop Parade,142529.34,54,2639.43,511.87,4996.87
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Red Tag Clearance,112884.73,48,2351.77,602.87,4851.83
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Seasonal Surprise Box,104049.71,43,2419.76,597.58,4926.85
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Shop & Save Spectacular,176655.85,60,2944.26,657.66,4977.67
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Smart Shopper Week,132337.87,46,2876.91,724.48,4965.14
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Spring Refresh Event,178951.82,61,2933.64,597.83,4831.12
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Spring Splash Discounts,127807.82,46,2778.43,758.97,4898.45
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Summer Sizzle Promo,208748.88,70,2982.13,512.51,4963.19
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Super Savings Week,102684.11,41,2504.49,681.14,4779.75
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Ultimate Value Event,132960.67,46,2890.45,815.15,4980.70
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,VIP Access Sale,160067.45,54,2964.21,523.12,4958.77
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Weekend Warrior Specials,140714.66,52,2706.05,589.66,4948.39
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Winter Clearance Carnival,132562.94,46,2881.80,534.87,4910.86
Sports & Outdoors,Nike,Large Malls / Complexes,Salesperson,Winter Wonders Sale,162973.03,54,3018.02,517.57,4985.64
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,12 Days of Deals,141757.60,52,2726.11,519.47,4986.27
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Autumn Deals Drive,101108.81,41,2466.07,728.27,4505.55
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,BOGO Blitz,144836.02,48,3017.42,761.71,4984.94
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Back to School Boost,162720.34,55,2958.55,565.69,4953.40
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Birthday Bash Sale,89418.33,33,2709.65,687.98,4852.37
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Black Friday Blowout,145855.29,52,2804.91,607.03,4776.24
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Cart Crasher Campaign,132921.29,51,2606.30,593.04,4886.91
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Cashback Carnival,140649.58,50,2812.99,528.26,4933.73
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Clearance Countdown,128355.84,49,2619.51,548.50,4952.47
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Countdown to Savings,122836.56,44,2791.74,538.10,4862.74
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Customer Appreciation Week,137537.76,49,2806.89,563.87,4746.47
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Cyber Monday Mania,104010.51,38,2737.12,654.32,4966.23
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Deal of the Month,119126.63,50,2382.53,533.01,4627.04
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Double Points Bonanza,134179.71,47,2854.89,743.46,4902.14
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Early Bird Specials,105248.35,37,2844.55,623.66,4989.56
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,End of Season Sale,144107.23,51,2825.63,511.75,4965.78
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Exclusive Insider Offers,120735.62,44,2743.99,564.07,4988.56
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Festive Fever Promo,118809.30,45,2640.21,570.63,4865.85
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Final Call Frenzy,144317.23,54,2672.54,584.35,4908.54
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Flash Frenzy Friday,123055.42,46,2675.12,562.19,4990.81
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,"Gift More, Spend Less",131432.93,51,2577.12,530.12,4742.49
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Golden Hour Bargains,123870.79,51,2428.84,544.95,4918.31
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Green Weekend Deals,165232.58,58,2848.84,555.72,4856.88
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Happy Hour Discounts,128464.73,46,2792.71,572.18,4946.76
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Holiday Shopping Rush,120788.06,49,2465.06,522.56,4782.22
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Hot Picks Promo,165288.26,57,2899.79,569.71,4980.07
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Instant Gratification Sale,151973.66,52,2922.57,514.21,4842.96
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Limited Time Treasures,130029.70,49,2653.67,525.94,4894.54
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Loyalty Rewards Blast,92110.57,39,2361.81,501.80,4967.93
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Mega Weekend Bonanza,143318.57,54,2654.05,509.61,4885.15
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Mid-Year Madness,109776.99,44,2494.93,624.57,4614.29
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Midnight Madness,135672.83,46,2949.41,701.34,4915.48
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Mystery Discount Days,136697.26,50,2733.95,681.48,4828.97
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,New Arrival Showcase,137069.50,49,2797.34,553.46,4990.73
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,New Product Launch Promo,119875.93,41,2923.80,771.21,4445.07
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,New Year Kickoff,121028.02,40,3025.70,715.98,4922.21
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Price Drop Parade,156495.26,58,2698.19,543.06,4899.81
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Red Tag Clearance,87313.24,32,2728.54,710.74,4949.46
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Seasonal Surprise Box,145024.85,48,3021.35,806.88,4952.20
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Shop & Save Spectacular,151400.88,50,3028.02,598.07,4886.96
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Smart Shopper Week,122397.85,44,2781.77,519.54,4769.89
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Spring Refresh Event,115481.95,39,2961.08,676.82,4974.84
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Spring Splash Discounts,112206.72,42,2671.59,545.42,4731.62
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Summer Sizzle Promo,157905.27,56,2819.74,544.68,4997.66
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Super Savings Week,117939.79,40,2948.49,702.86,4958.59
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Ultimate Value Event,130522.61,52,2510.05,511.53,4788.68
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,VIP Access Sale,162576.42,59,2755.53,552.05,4989.88
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Weekend Warrior Specials,105219.15,39,2697.93,521.48,4927.72
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Winter Clearance Carnival,154832.33,56,2764.86,669.67,4890.41
Sports & Outdoors,Nike,Large Malls / Complexes,Senior Salesperson,Winter Wonders Sale,107872.33,46,2345.05,537.49,4745.09
Sports & Outdoors,Nike,Small Stores / Shops,Manager,12 Days of Deals,161741.24,60,2695.69,678.90,4999.67
Sports & Outdoors,Nike,Small Stores / Shops,Manager,Autumn Deals Drive,159047.51,67,2373.84,504.53,4950.61
Sports & Outdoors,Nike,Small Stores / Shops,Manager,BOGO Blitz,168941.51,59,2863.42,914.80,4944.99
Sports & Outdoors,Nike,Small Stores / Shops,Manager,Back to School Boost,153456.80,58,2645.81,683.15,4989.50
Sports & Outdoors,Nike,Small Stores / Shops,Manager,Birthday Bash Sale,138768.16,54,2569.78,500.14,4795.90
Sports & Outdoors,Nike,Small Stores / Shops,Manager,Black Friday Blowout,163875.31,64,2560.55,577.03,4779.07
Sports & Outdoors,Nike,Small Stores / Shops,Manager,Cart Crasher Campaign,161971.60,60,2699.53,658.32,4987.64
Sports & Outdoors,Nike,Small Stores / Shops,Manager,Cashback Carnival,153361.91,55,2788.40,758.93,4937.99
Sports & Outdoors,Nike,Small Stores / Shops,Manager,Clearance Countdown,120003.31,43,2790.77,531.14,4820.48
Sports & Outdoors,Nike,Small Stores / Shops,Manager,Countdown to Savings,165003.47,59,2796.67,661.97,4853.02
Sports & Outdoors,Nike,Small Stores / Shops,Manager,Customer Appreciation Week,173955.75,62,2805.74,540.76,4963.63
Sports & Outdoors,Nike,Small Stores / Shops,Manager,Cyber Monday Mania,152340.72,60,2539.01,502.42,4994.35
Sports & Outdoors,Nike,Small Stores / Shops,Manager,Deal of the Month,153690.61,54,2846.12,597.19,4974.48
Sports & Outdoors,Nike,Small Stores / Shops,Manager,Double Points Bonanza,175656.32,60,2927.61,535.98,4886.67
Sports & Outdoors,Nike,Small Stores / Shops,Manager,Early Bird Specials,159644.34,54,2956.38,679.66,4937.58
Sports & Outdoors,Nike,Small Stores / Shops,Manager,End of Season Sale,200192.85,72,2780.46,503.93,4989.84
Sports & Outdoors,Nike,Small Stores / Shops,Manager,Exclusive Insider Offers,160914.34,61,2637.94,526.85,4933.34
Sports & Outdoors,Nike,Small Stores / Shops,Manager,Festive Fever Promo,172333.91,58,2971.27,527.36,4947.05
Sports & Outdoors,Nike,Small Stores / Shops,Manager,Final Call Frenzy,147560.61,53,2784.16,556.88,4917.85
Sports & Outdoors,Nike,Small Stores / Shops,Manager,Flash Frenzy Friday,153283.64,54,2838.59,525.29,4950.04
Sports & Outdoors,Nike,Small Stores / Shops,Manager,"Gift More, Spend Less",160762.76,57,2820.40,625.39,4992.10
Sports & Outdoors,Nike,Small Stores / Shops,Manager,Golden Hour Bargains,163488.18,57,2868.21,519.14,4787.83
Sports & Outdoors,Nike,Small Stores / Shops,Manager,Green Weekend Deals,113576.26,42,2704.20,578.50,4996.07
Sports & Outdoors,Nike,Small Stores / Shops,Manager,Happy Hour Discounts,119639.99,45,2658.67,542.86,4959.82
Sports & Outdoors,Nike,Small Stores / Shops,Manager,Holiday Shopping Rush,122461.66,47,2605.57,510.74,4949.70
Sports & Outdoors,Nike,Small Stores / Shops,Manager,Hot Picks Promo,183075.28,64,2860.55,529.13,4997.69
Sports & Outdoors,Nike,Small Stores / Shops,Manager,Instant Gratification Sale,131315.46,46,2854.68,642.42,4959.91
Sports & Outdoors,Nike,Small Stores / Shops,Manager,Limited Time Treasures,125603.80,52,2415.46,508.79,4735.60
Sports & Outdoors,Nike,Small Stores / Shops,Manager,Loyalty Rewards Blast,132748.12,47,2824.43,509.96,4987.05
Sports & Outdoors,Nike,Small Stores / Shops,Manager,Mega Weekend Bonanza,170805.80,68,2511.85,514.59,4706.70
Sports & Outdoors,Nike,Small Stores / Shops,Manager,Mid-Year Madness,193980.65,70,2771.15,650.02,4941.47
Sports & Outdoors,Nike,Small Stores / Shops,Manager,Midnight Madness,149338.93,54,2765.54,696.88,4958.92
