brand,customer_segment,store_type,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Tata,Churn Risk,Supermarkets ,Manager,Clearance Countdown,8882.00,3,2960.67,1625.82,3639.76
Tata,Churn Risk,Supermarkets ,Manager,Countdown to Savings,13433.96,7,1919.14,978.13,3601.86
Tata,Churn Risk,Supermarkets ,Manager,Customer Appreciation Week,30674.37,10,3067.44,1080.38,4937.78
Tata,Churn Risk,Supermarkets ,Manager,Cyber Monday Mania,10659.64,4,2664.91,1109.96,3813.49
Tata,Churn Risk,Supermarkets ,Manager,Deal of the Month,25773.27,7,3681.90,1619.30,4831.71
Tata,Churn Risk,Supermarkets ,Manager,Double Points Bonanza,7681.03,4,1920.26,1281.33,3553.94
Tata,Churn Risk,Supermarkets ,Manager,Early Bird Specials,16756.93,4,4189.23,3479.17,4888.20
Tata,Churn Risk,Supermarkets ,Manager,End of Season Sale,20833.02,8,2604.13,936.50,3736.67
Tata,Churn Risk,Supermarkets ,Manager,Exclusive Insider Offers,10655.07,3,3551.69,2500.75,4121.19
Tata,Churn Risk,Supermarkets ,Manager,Festive Fever Promo,9613.71,5,1922.74,1246.94,2823.84
Tata,Churn Risk,Supermarkets ,Manager,Final Call Frenzy,15168.08,5,3033.62,1561.26,4728.96
Tata,Churn Risk,Supermarkets ,Manager,Flash Frenzy Friday,36984.82,13,2844.99,1084.61,4052.11
Tata,Churn Risk,Supermarkets ,Manager,"Gift More, Spend Less",25226.96,8,3153.37,657.09,4965.01
Tata,Churn Risk,Supermarkets ,Manager,Golden Hour Bargains,17453.51,7,2493.36,1377.86,4517.54
Tata,Churn Risk,Supermarkets ,Manager,Green Weekend Deals,24162.22,9,2684.69,1210.13,3726.24
Tata,Churn Risk,Supermarkets ,Manager,Happy Hour Discounts,7192.13,2,3596.07,3490.06,3702.07
Tata,Churn Risk,Supermarkets ,Manager,Holiday Shopping Rush,19981.19,9,2220.13,909.95,4543.78
Tata,Churn Risk,Supermarkets ,Manager,Hot Picks Promo,21217.36,8,2652.17,1100.25,4362.17
Tata,Churn Risk,Supermarkets ,Manager,Instant Gratification Sale,11004.34,4,2751.08,1585.04,4131.88
Tata,Churn Risk,Supermarkets ,Manager,Limited Time Treasures,11061.61,5,2212.32,1552.51,3144.85
Tata,Churn Risk,Supermarkets ,Manager,Loyalty Rewards Blast,22744.46,8,2843.06,1246.61,4388.36
Tata,Churn Risk,Supermarkets ,Manager,Mega Weekend Bonanza,35578.73,11,3234.43,908.43,4648.13
Tata,Churn Risk,Supermarkets ,Manager,Mid-Year Madness,13790.78,5,2758.16,1084.65,4602.33
Tata,Churn Risk,Supermarkets ,Manager,Midnight Madness,23913.52,6,3985.59,2112.03,4819.45
Tata,Churn Risk,Supermarkets ,Manager,Mystery Discount Days,16257.73,5,3251.55,1096.47,4694.61
Tata,Churn Risk,Supermarkets ,Manager,New Arrival Showcase,6613.30,2,3306.65,2987.21,3626.09
Tata,Churn Risk,Supermarkets ,Manager,New Product Launch Promo,19773.63,8,2471.70,644.80,3732.92
Tata,Churn Risk,Supermarkets ,Manager,New Year Kickoff,27548.83,9,3060.98,1611.66,4574.92
Tata,Churn Risk,Supermarkets ,Manager,Price Drop Parade,23325.38,8,2915.67,606.15,4945.23
Tata,Churn Risk,Supermarkets ,Manager,Red Tag Clearance,23561.97,9,2618.00,960.16,4634.24
Tata,Churn Risk,Supermarkets ,Manager,Seasonal Surprise Box,17402.59,5,3480.52,1261.23,4563.98
Tata,Churn Risk,Supermarkets ,Manager,Shop & Save Spectacular,12106.65,6,2017.78,1083.04,3630.37
Tata,Churn Risk,Supermarkets ,Manager,Smart Shopper Week,10545.07,3,3515.02,2030.24,4907.26
Tata,Churn Risk,Supermarkets ,Manager,Spring Refresh Event,20863.86,6,3477.31,1680.31,4494.62
Tata,Churn Risk,Supermarkets ,Manager,Spring Splash Discounts,16020.47,6,2670.08,1274.51,4794.27
Tata,Churn Risk,Supermarkets ,Manager,Summer Sizzle Promo,13323.68,5,2664.74,1219.36,4104.99
Tata,Churn Risk,Supermarkets ,Manager,Ultimate Value Event,30978.97,12,2581.58,1265.99,4022.51
Tata,Churn Risk,Supermarkets ,Manager,VIP Access Sale,16152.29,7,2307.47,541.29,4908.25
Tata,Churn Risk,Supermarkets ,Manager,Weekend Warrior Specials,36566.22,13,2812.79,504.09,4778.57
Tata,Churn Risk,Supermarkets ,Manager,Winter Clearance Carnival,18962.95,7,2708.99,754.19,4887.17
Tata,Churn Risk,Supermarkets ,Manager,Winter Wonders Sale,19697.62,7,2813.95,791.16,4754.51
Tata,Churn Risk,Supermarkets ,Sales Associate,12 Days of Deals,23048.43,8,2881.05,1164.69,4206.67
Tata,Churn Risk,Supermarkets ,Sales Associate,Autumn Deals Drive,16395.80,6,2732.63,1262.37,4125.44
Tata,Churn Risk,Supermarkets ,Sales Associate,BOGO Blitz,22074.30,7,3153.47,1177.52,4760.87
Tata,Churn Risk,Supermarkets ,Sales Associate,Back to School Boost,12829.65,4,3207.41,1691.85,4605.68
Tata,Churn Risk,Supermarkets ,Sales Associate,Birthday Bash Sale,13460.58,6,2243.43,523.91,4826.14
Tata,Churn Risk,Supermarkets ,Sales Associate,Black Friday Blowout,25522.07,8,3190.26,2046.17,4738.80
Tata,Churn Risk,Supermarkets ,Sales Associate,Cart Crasher Campaign,12072.06,4,3018.02,2032.95,4283.91
Tata,Churn Risk,Supermarkets ,Sales Associate,Clearance Countdown,17778.82,7,2539.83,649.33,4280.26
Tata,Churn Risk,Supermarkets ,Sales Associate,Countdown to Savings,13416.08,6,2236.01,834.13,3551.84
Tata,Churn Risk,Supermarkets ,Sales Associate,Customer Appreciation Week,7773.71,4,1943.43,539.55,3640.28
Tata,Churn Risk,Supermarkets ,Sales Associate,Cyber Monday Mania,15380.36,6,2563.39,658.58,4321.27
Tata,Churn Risk,Supermarkets ,Sales Associate,Deal of the Month,15852.48,7,2264.64,634.69,4944.87
Tata,Churn Risk,Supermarkets ,Sales Associate,Double Points Bonanza,22233.28,8,2779.16,732.90,4040.33
Tata,Churn Risk,Supermarkets ,Sales Associate,Early Bird Specials,25848.21,8,3231.03,1236.82,4644.80
Tata,Churn Risk,Supermarkets ,Sales Associate,End of Season Sale,19271.12,10,1927.11,650.31,3761.21
Tata,Churn Risk,Supermarkets ,Sales Associate,Exclusive Insider Offers,10896.31,4,2724.08,1552.65,3275.15
Tata,Churn Risk,Supermarkets ,Sales Associate,Festive Fever Promo,16583.36,5,3316.67,1791.83,4405.91
Tata,Churn Risk,Supermarkets ,Sales Associate,Final Call Frenzy,7556.46,4,1889.11,912.17,4172.21
Tata,Churn Risk,Supermarkets ,Sales Associate,Flash Frenzy Friday,25190.07,8,3148.76,1778.22,4827.72
Tata,Churn Risk,Supermarkets ,Sales Associate,"Gift More, Spend Less",11042.47,4,2760.62,1151.71,4252.17
Tata,Churn Risk,Supermarkets ,Sales Associate,Golden Hour Bargains,11054.95,4,2763.74,2046.30,4595.95
Tata,Churn Risk,Supermarkets ,Sales Associate,Green Weekend Deals,20085.84,8,2510.73,640.41,4778.96
Tata,Churn Risk,Supermarkets ,Sales Associate,Happy Hour Discounts,5722.65,3,1907.55,670.63,3722.30
Tata,Churn Risk,Supermarkets ,Sales Associate,Holiday Shopping Rush,22119.28,8,2764.91,1427.47,4993.89
Tata,Churn Risk,Supermarkets ,Sales Associate,Hot Picks Promo,6587.89,2,3293.94,3042.65,3545.24
Tata,Churn Risk,Supermarkets ,Sales Associate,Instant Gratification Sale,17808.02,6,2968.00,1745.92,4086.45
Tata,Churn Risk,Supermarkets ,Sales Associate,Limited Time Treasures,5085.08,3,1695.03,1162.60,2171.59
Tata,Churn Risk,Supermarkets ,Sales Associate,Loyalty Rewards Blast,16605.85,6,2767.64,1361.70,3717.12
Tata,Churn Risk,Supermarkets ,Sales Associate,Mega Weekend Bonanza,19911.39,5,3982.28,3628.13,4353.82
Tata,Churn Risk,Supermarkets ,Sales Associate,Mid-Year Madness,16593.55,5,3318.71,1913.61,4982.57
Tata,Churn Risk,Supermarkets ,Sales Associate,Midnight Madness,21156.32,8,2644.54,546.67,4844.53
Tata,Churn Risk,Supermarkets ,Sales Associate,Mystery Discount Days,11366.21,5,2273.24,785.06,4035.11
Tata,Churn Risk,Supermarkets ,Sales Associate,New Arrival Showcase,14628.82,5,2925.76,1379.24,4055.25
Tata,Churn Risk,Supermarkets ,Sales Associate,New Product Launch Promo,18648.32,6,3108.05,691.58,4578.45
Tata,Churn Risk,Supermarkets ,Sales Associate,New Year Kickoff,13251.68,4,3312.92,2106.77,4821.00
Tata,Churn Risk,Supermarkets ,Sales Associate,Price Drop Parade,9215.15,4,2303.79,1615.85,2937.65
Tata,Churn Risk,Supermarkets ,Sales Associate,Red Tag Clearance,33761.54,9,3751.28,1759.66,4920.13
Tata,Churn Risk,Supermarkets ,Sales Associate,Seasonal Surprise Box,17260.86,8,2157.61,569.79,3650.64
Tata,Churn Risk,Supermarkets ,Sales Associate,Shop & Save Spectacular,16835.20,6,2805.87,628.14,4371.82
Tata,Churn Risk,Supermarkets ,Sales Associate,Smart Shopper Week,13049.78,4,3262.44,1811.39,4749.26
Tata,Churn Risk,Supermarkets ,Sales Associate,Spring Refresh Event,8647.68,4,2161.92,547.00,3602.49
Tata,Churn Risk,Supermarkets ,Sales Associate,Spring Splash Discounts,33349.73,15,2223.32,627.26,4814.89
Tata,Churn Risk,Supermarkets ,Sales Associate,Summer Sizzle Promo,15343.54,6,2557.26,1071.96,4255.62
Tata,Churn Risk,Supermarkets ,Sales Associate,Super Savings Week,16392.23,6,2732.04,1205.93,4198.72
Tata,Churn Risk,Supermarkets ,Sales Associate,Ultimate Value Event,9328.03,5,1865.61,607.30,3198.63
Tata,Churn Risk,Supermarkets ,Sales Associate,VIP Access Sale,23335.03,11,2121.37,793.54,4085.31
Tata,Churn Risk,Supermarkets ,Sales Associate,Weekend Warrior Specials,15695.67,6,2615.95,814.71,3494.09
Tata,Churn Risk,Supermarkets ,Sales Associate,Winter Clearance Carnival,27617.11,10,2761.71,603.63,4973.43
Tata,Churn Risk,Supermarkets ,Sales Associate,Winter Wonders Sale,12671.28,3,4223.76,4161.79,4290.06
Tata,Churn Risk,Supermarkets ,Salesperson,12 Days of Deals,21971.05,8,2746.38,1066.18,4397.27
Tata,Churn Risk,Supermarkets ,Salesperson,Autumn Deals Drive,14194.77,5,2838.95,976.01,4258.09
Tata,Churn Risk,Supermarkets ,Salesperson,BOGO Blitz,15038.06,4,3759.52,3105.86,4293.25
Tata,Churn Risk,Supermarkets ,Salesperson,Back to School Boost,20332.46,9,2259.16,619.73,3795.75
Tata,Churn Risk,Supermarkets ,Salesperson,Birthday Bash Sale,14395.39,7,2056.48,561.70,4192.37
Tata,Churn Risk,Supermarkets ,Salesperson,Black Friday Blowout,15742.88,6,2623.81,1189.42,3821.46
Tata,Churn Risk,Supermarkets ,Salesperson,Cart Crasher Campaign,16405.37,7,2343.62,1338.85,4058.48
Tata,Churn Risk,Supermarkets ,Salesperson,Cashback Carnival,17082.82,7,2440.40,631.50,3861.56
Tata,Churn Risk,Supermarkets ,Salesperson,Clearance Countdown,17397.50,5,3479.50,1681.47,4919.22
Tata,Churn Risk,Supermarkets ,Salesperson,Countdown to Savings,11212.94,4,2803.23,1345.33,3957.17
Tata,Churn Risk,Supermarkets ,Salesperson,Customer Appreciation Week,11868.87,4,2967.22,690.03,4454.67
Tata,Churn Risk,Supermarkets ,Salesperson,Cyber Monday Mania,6459.46,5,1291.89,639.48,1992.79
Tata,Churn Risk,Supermarkets ,Salesperson,Deal of the Month,22735.04,8,2841.88,1954.52,3235.52
Tata,Churn Risk,Supermarkets ,Salesperson,Double Points Bonanza,7571.20,2,3785.60,2685.43,4885.77
Tata,Churn Risk,Supermarkets ,Salesperson,Early Bird Specials,19699.57,9,2188.84,539.78,4845.25
Tata,Churn Risk,Supermarkets ,Salesperson,End of Season Sale,14485.36,5,2897.07,1592.19,3897.41
Tata,Churn Risk,Supermarkets ,Salesperson,Exclusive Insider Offers,12789.20,4,3197.30,1758.64,4519.90
Tata,Churn Risk,Supermarkets ,Salesperson,Festive Fever Promo,19600.69,7,2800.10,548.18,4892.28
Tata,Churn Risk,Supermarkets ,Salesperson,Final Call Frenzy,7977.77,3,2659.26,780.73,4418.48
Tata,Churn Risk,Supermarkets ,Salesperson,Flash Frenzy Friday,14858.91,8,1857.36,534.06,2827.77
Tata,Churn Risk,Supermarkets ,Salesperson,"Gift More, Spend Less",22271.29,8,2783.91,539.62,4283.61
Tata,Churn Risk,Supermarkets ,Salesperson,Golden Hour Bargains,9139.86,3,3046.62,1847.20,3901.55
Tata,Churn Risk,Supermarkets ,Salesperson,Green Weekend Deals,16874.28,6,2812.38,730.65,4862.31
Tata,Churn Risk,Supermarkets ,Salesperson,Happy Hour Discounts,12705.08,3,4235.03,3615.65,4618.44
Tata,Churn Risk,Supermarkets ,Salesperson,Holiday Shopping Rush,6619.09,4,1654.77,599.91,2277.45
Tata,Churn Risk,Supermarkets ,Salesperson,Hot Picks Promo,22438.22,7,3205.46,722.55,4853.92
Tata,Churn Risk,Supermarkets ,Salesperson,Instant Gratification Sale,13986.40,4,3496.60,2849.67,4912.09
Tata,Churn Risk,Supermarkets ,Salesperson,Limited Time Treasures,10687.14,4,2671.79,769.55,4688.75
Tata,Churn Risk,Supermarkets ,Salesperson,Loyalty Rewards Blast,25313.45,8,3164.18,508.57,4449.88
Tata,Churn Risk,Supermarkets ,Salesperson,Mega Weekend Bonanza,16408.41,6,2734.74,560.88,4226.37
Tata,Churn Risk,Supermarkets ,Salesperson,Mid-Year Madness,20866.64,6,3477.77,1218.73,4962.45
Tata,Churn Risk,Supermarkets ,Salesperson,Midnight Madness,17876.27,7,2553.75,682.09,4611.64
Tata,Churn Risk,Supermarkets ,Salesperson,Mystery Discount Days,17387.32,6,2897.89,1158.43,4858.69
Tata,Churn Risk,Supermarkets ,Salesperson,New Arrival Showcase,10808.02,4,2702.01,645.57,4923.81
Tata,Churn Risk,Supermarkets ,Salesperson,New Product Launch Promo,10004.48,3,3334.83,1958.92,4904.85
Tata,Churn Risk,Supermarkets ,Salesperson,Price Drop Parade,5258.73,3,1752.91,1417.03,2128.96
Tata,Churn Risk,Supermarkets ,Salesperson,Red Tag Clearance,9449.76,5,1889.95,866.94,3067.25
Tata,Churn Risk,Supermarkets ,Salesperson,Seasonal Surprise Box,12451.01,4,3112.75,909.67,4685.87
Tata,Churn Risk,Supermarkets ,Salesperson,Shop & Save Spectacular,6957.45,2,3478.72,2593.24,4364.21
Tata,Churn Risk,Supermarkets ,Salesperson,Smart Shopper Week,16102.04,7,2300.29,593.87,4729.70
Tata,Churn Risk,Supermarkets ,Salesperson,Spring Refresh Event,13957.43,5,2791.49,1275.04,3881.95
Tata,Churn Risk,Supermarkets ,Salesperson,Spring Splash Discounts,9626.33,4,2406.58,604.04,4416.39
Tata,Churn Risk,Supermarkets ,Salesperson,Summer Sizzle Promo,21375.13,8,2671.89,1482.41,4332.48
Tata,Churn Risk,Supermarkets ,Salesperson,Super Savings Week,41250.60,13,3173.12,1528.60,4460.62
Tata,Churn Risk,Supermarkets ,Salesperson,Ultimate Value Event,8597.75,3,2865.92,2166.91,4169.21
Tata,Churn Risk,Supermarkets ,Salesperson,VIP Access Sale,27642.68,9,3071.41,544.46,4798.33
Tata,Churn Risk,Supermarkets ,Salesperson,Weekend Warrior Specials,29193.11,10,2919.31,687.91,4945.46
Tata,Churn Risk,Supermarkets ,Salesperson,Winter Clearance Carnival,36749.34,10,3674.93,1742.02,4978.77
Tata,Churn Risk,Supermarkets ,Salesperson,Winter Wonders Sale,10434.67,4,2608.67,1699.55,3869.19
Tata,Churn Risk,Supermarkets ,Senior Salesperson,12 Days of Deals,13222.12,7,1888.87,1020.08,3919.55
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Autumn Deals Drive,17877.36,7,2553.91,1437.26,4243.45
Tata,Churn Risk,Supermarkets ,Senior Salesperson,BOGO Blitz,7374.77,5,1474.95,770.47,2270.71
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Back to School Boost,17286.39,5,3457.28,520.02,4728.16
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Birthday Bash Sale,9252.24,5,1850.45,1180.41,3495.89
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Black Friday Blowout,21939.91,8,2742.49,1097.04,4804.42
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Cart Crasher Campaign,7932.09,4,1983.02,780.72,3524.23
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Cashback Carnival,9445.03,5,1889.01,607.14,3552.24
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Countdown to Savings,20205.73,6,3367.62,932.18,4853.15
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Customer Appreciation Week,10775.55,4,2693.89,1992.82,3465.23
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Cyber Monday Mania,7342.22,2,3671.11,2659.07,4683.15
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Deal of the Month,10729.17,5,2145.83,655.35,3994.63
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Double Points Bonanza,13964.44,6,2327.41,590.41,4545.53
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Early Bird Specials,5554.98,2,2777.49,2567.70,2987.28
Tata,Churn Risk,Supermarkets ,Senior Salesperson,End of Season Sale,18625.15,6,3104.19,655.14,4861.51
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Exclusive Insider Offers,20074.62,7,2867.80,1088.73,4136.43
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Festive Fever Promo,31851.52,11,2895.59,966.42,4407.22
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Final Call Frenzy,11302.37,4,2825.59,860.48,4678.20
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Flash Frenzy Friday,9483.07,4,2370.77,1049.47,4942.08
Tata,Churn Risk,Supermarkets ,Senior Salesperson,"Gift More, Spend Less",15178.11,5,3035.62,587.85,4850.25
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Golden Hour Bargains,14822.17,5,2964.43,1867.15,3865.47
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Green Weekend Deals,28489.17,10,2848.92,721.63,4735.89
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Happy Hour Discounts,10715.61,5,2143.12,1465.05,2933.70
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Holiday Shopping Rush,13093.18,5,2618.64,660.50,4521.06
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Hot Picks Promo,14355.33,4,3588.83,2077.88,4576.03
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Instant Gratification Sale,11685.72,6,1947.62,634.51,3600.86
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Limited Time Treasures,11445.04,4,2861.26,887.84,4516.84
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Loyalty Rewards Blast,11850.80,3,3950.27,3199.43,4896.31
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Mega Weekend Bonanza,17593.08,6,2932.18,1765.22,4235.98
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Mid-Year Madness,13963.63,5,2792.73,1753.19,4407.37
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Midnight Madness,14958.68,5,2991.74,1270.62,4648.79
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Mystery Discount Days,14322.20,4,3580.55,1742.28,4934.09
Tata,Churn Risk,Supermarkets ,Senior Salesperson,New Arrival Showcase,27879.98,8,3485.00,562.72,4583.70
Tata,Churn Risk,Supermarkets ,Senior Salesperson,New Product Launch Promo,14259.92,4,3564.98,2305.49,4883.43
Tata,Churn Risk,Supermarkets ,Senior Salesperson,New Year Kickoff,21160.65,7,3022.95,920.95,4686.45
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Price Drop Parade,24393.45,8,3049.18,665.48,4524.75
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Red Tag Clearance,7921.33,2,3960.66,3006.20,4915.13
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Shop & Save Spectacular,17621.11,4,4405.28,3683.40,4993.94
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Smart Shopper Week,10000.20,5,2000.04,1426.78,2834.21
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Spring Refresh Event,14309.28,4,3577.32,1499.80,4796.46
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Spring Splash Discounts,11771.97,4,2942.99,2350.00,3739.10
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Summer Sizzle Promo,7782.99,3,2594.33,1142.72,3587.56
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Super Savings Week,13115.64,4,3278.91,1760.94,4953.01
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Ultimate Value Event,12234.76,5,2446.95,756.02,4271.30
Tata,Churn Risk,Supermarkets ,Senior Salesperson,VIP Access Sale,11270.95,4,2817.74,949.08,4776.62
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Winter Clearance Carnival,13824.00,7,1974.86,591.02,4798.68
Tata,Churn Risk,Supermarkets ,Senior Salesperson,Winter Wonders Sale,17872.04,5,3574.41,2681.07,3944.83
Tata,Deal Seeker,Large Malls / Complexes,Manager,12 Days of Deals,8079.98,2,4039.99,3996.86,4083.12
Tata,Deal Seeker,Large Malls / Complexes,Manager,Autumn Deals Drive,18623.25,7,2660.46,1499.90,4467.66
Tata,Deal Seeker,Large Malls / Complexes,Manager,Back to School Boost,21637.90,6,3606.32,710.18,4881.65
Tata,Deal Seeker,Large Malls / Complexes,Manager,Birthday Bash Sale,15759.08,6,2626.51,798.03,4639.55
Tata,Deal Seeker,Large Malls / Complexes,Manager,Black Friday Blowout,7254.83,3,2418.28,747.29,4738.16
Tata,Deal Seeker,Large Malls / Complexes,Manager,Cart Crasher Campaign,17105.43,4,4276.36,3423.69,4852.35
Tata,Deal Seeker,Large Malls / Complexes,Manager,Clearance Countdown,11050.50,5,2210.10,685.66,3169.02
Tata,Deal Seeker,Large Malls / Complexes,Manager,Countdown to Savings,26135.51,10,2613.55,806.72,4758.59
Tata,Deal Seeker,Large Malls / Complexes,Manager,Customer Appreciation Week,9323.12,3,3107.71,1983.14,4356.23
Tata,Deal Seeker,Large Malls / Complexes,Manager,Cyber Monday Mania,23102.39,10,2310.24,961.44,4301.29
Tata,Deal Seeker,Large Malls / Complexes,Manager,Deal of the Month,8332.34,3,2777.45,1757.81,4335.07
Tata,Deal Seeker,Large Malls / Complexes,Manager,Double Points Bonanza,17328.97,5,3465.79,2043.65,4937.12
Tata,Deal Seeker,Large Malls / Complexes,Manager,Early Bird Specials,10042.06,5,2008.41,809.78,3757.22
Tata,Deal Seeker,Large Malls / Complexes,Manager,End of Season Sale,10862.06,4,2715.52,1601.40,3483.25
Tata,Deal Seeker,Large Malls / Complexes,Manager,Exclusive Insider Offers,8336.05,4,2084.01,1076.59,4312.91
Tata,Deal Seeker,Large Malls / Complexes,Manager,Festive Fever Promo,18259.42,8,2282.43,1056.50,3796.95
Tata,Deal Seeker,Large Malls / Complexes,Manager,Final Call Frenzy,7418.15,2,3709.07,3238.77,4179.38
Tata,Deal Seeker,Large Malls / Complexes,Manager,Flash Frenzy Friday,8671.61,3,2890.54,2560.73,3289.62
