category,brand,store_type,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Sports & Outdoors,Nike,Small Stores / Shops,Green Weekend Deals,574827.09,217,2648.97,508.30,4996.20
Sports & Outdoors,Nike,Small Stores / Shops,Happy Hour Discounts,510654.45,196,2605.38,519.18,4985.47
Sports & Outdoors,Nike,Small Stores / Shops,Holiday Shopping Rush,611200.32,216,2829.63,510.74,4978.01
Sports & Outdoors,Nike,Small Stores / Shops,Hot Picks Promo,598396.03,218,2744.94,503.06,4997.69
Sports & Outdoors,Nike,Small Stores / Shops,Instant Gratification Sale,667712.73,242,2759.14,500.07,4959.91
Sports & Outdoors,Nike,Small Stores / Shops,Limited Time Treasures,586989.63,209,2808.56,508.79,4988.75
Sports & Outdoors,Nike,Small Stores / Shops,Loyalty Rewards Blast,644228.44,228,2825.56,509.96,4996.03
Sports & Outdoors,Nike,Small Stores / Shops,Mega Weekend Bonanza,667445.16,241,2769.48,503.85,4936.31
Sports & Outdoors,Nike,Small Stores / Shops,Mid-Year Madness,622016.77,225,2764.52,574.62,4941.47
Sports & Outdoors,Nike,Small Stores / Shops,Midnight Madness,577444.51,211,2736.70,619.01,4958.92
Sports & Outdoors,Nike,Small Stores / Shops,Mystery Discount Days,648957.32,231,2809.34,501.05,4995.72
Sports & Outdoors,Nike,Small Stores / Shops,New Arrival Showcase,612828.90,225,2723.68,510.89,4998.83
Sports & Outdoors,Nike,Small Stores / Shops,New Product Launch Promo,710396.09,249,2853.00,528.21,4995.97
Sports & Outdoors,Nike,Small Stores / Shops,New Year Kickoff,648875.83,235,2761.17,527.60,4996.00
Sports & Outdoors,Nike,Small Stores / Shops,Price Drop Parade,582004.19,207,2811.61,521.42,4975.61
Sports & Outdoors,Nike,Small Stores / Shops,Red Tag Clearance,665246.16,230,2892.37,547.53,4975.52
Sports & Outdoors,Nike,Small Stores / Shops,Seasonal Surprise Box,684628.41,253,2706.04,501.30,4992.44
Sports & Outdoors,Nike,Small Stores / Shops,Shop & Save Spectacular,676143.08,237,2852.92,622.85,4995.87
Sports & Outdoors,Nike,Small Stores / Shops,Smart Shopper Week,680547.02,241,2823.85,533.38,4975.06
Sports & Outdoors,Nike,Small Stores / Shops,Spring Refresh Event,608256.93,213,2855.67,526.59,4992.33
Sports & Outdoors,Nike,Small Stores / Shops,Spring Splash Discounts,592773.60,219,2706.73,523.12,4999.83
Sports & Outdoors,Nike,Small Stores / Shops,Summer Sizzle Promo,644342.21,222,2902.44,504.80,4998.50
Sports & Outdoors,Nike,Small Stores / Shops,Super Savings Week,665803.65,236,2821.20,523.55,4994.88
Sports & Outdoors,Nike,Small Stores / Shops,Ultimate Value Event,644385.01,239,2696.17,506.99,4999.44
Sports & Outdoors,Nike,Small Stores / Shops,VIP Access Sale,672606.75,236,2850.03,502.72,4986.31
Sports & Outdoors,Nike,Small Stores / Shops,Weekend Warrior Specials,588550.80,223,2639.24,500.79,4903.77
Sports & Outdoors,Nike,Small Stores / Shops,Winter Clearance Carnival,555166.73,204,2721.41,503.87,4998.38
Sports & Outdoors,Nike,Small Stores / Shops,Winter Wonders Sale,679048.83,231,2939.61,517.25,4981.89
Sports & Outdoors,Nike,Supermarkets ,12 Days of Deals,761563.07,269,2831.09,505.19,4987.26
Sports & Outdoors,Nike,Supermarkets ,Autumn Deals Drive,646175.24,248,2605.55,510.74,4971.65
Sports & Outdoors,Nike,Supermarkets ,BOGO Blitz,602108.60,212,2840.13,503.15,4985.60
Sports & Outdoors,Nike,Supermarkets ,Back to School Boost,644501.01,225,2864.45,513.03,4988.68
Sports & Outdoors,Nike,Supermarkets ,Birthday Bash Sale,611403.89,227,2693.41,501.50,4987.98
Sports & Outdoors,Nike,Supermarkets ,Black Friday Blowout,723842.24,262,2762.76,535.23,4996.57
Sports & Outdoors,Nike,Supermarkets ,Cart Crasher Campaign,704026.88,242,2909.20,585.57,4972.68
Sports & Outdoors,Nike,Supermarkets ,Cashback Carnival,614427.20,231,2659.86,519.41,4940.83
Sports & Outdoors,Nike,Supermarkets ,Clearance Countdown,723606.81,252,2871.46,530.89,4954.16
Sports & Outdoors,Nike,Supermarkets ,Countdown to Savings,638339.39,237,2693.42,505.40,4997.94
Sports & Outdoors,Nike,Supermarkets ,Customer Appreciation Week,639810.71,233,2745.97,529.37,4999.02
Sports & Outdoors,Nike,Supermarkets ,Cyber Monday Mania,677858.19,257,2637.58,517.96,4998.69
Sports & Outdoors,Nike,Supermarkets ,Deal of the Month,585600.57,217,2698.62,541.10,4969.28
Sports & Outdoors,Nike,Supermarkets ,Double Points Bonanza,707089.19,239,2958.53,576.61,4977.98
Sports & Outdoors,Nike,Supermarkets ,Early Bird Specials,715909.46,257,2785.64,507.63,4996.32
Sports & Outdoors,Nike,Supermarkets ,End of Season Sale,665982.40,243,2740.67,563.93,4968.18
Sports & Outdoors,Nike,Supermarkets ,Exclusive Insider Offers,680048.70,241,2821.78,510.89,4965.61
Sports & Outdoors,Nike,Supermarkets ,Festive Fever Promo,618982.00,230,2691.23,527.54,4967.48
Sports & Outdoors,Nike,Supermarkets ,Final Call Frenzy,562656.25,216,2604.89,508.36,4993.27
Sports & Outdoors,Nike,Supermarkets ,Flash Frenzy Friday,700989.11,255,2748.98,502.29,4967.46
Sports & Outdoors,Nike,Supermarkets ,"Gift More, Spend Less",617048.21,223,2767.03,543.63,4991.11
Sports & Outdoors,Nike,Supermarkets ,Golden Hour Bargains,626856.63,225,2786.03,511.02,4975.11
Sports & Outdoors,Nike,Supermarkets ,Green Weekend Deals,718515.25,271,2651.35,503.13,4948.17
Sports & Outdoors,Nike,Supermarkets ,Happy Hour Discounts,642482.12,229,2805.60,556.37,4957.60
Sports & Outdoors,Nike,Supermarkets ,Holiday Shopping Rush,620887.21,234,2653.36,502.99,4998.76
Sports & Outdoors,Nike,Supermarkets ,Hot Picks Promo,711757.74,258,2758.75,530.04,4978.48
Sports & Outdoors,Nike,Supermarkets ,Instant Gratification Sale,634224.82,238,2664.81,515.88,4980.88
Sports & Outdoors,Nike,Supermarkets ,Limited Time Treasures,577328.08,223,2588.92,501.18,4996.93
Sports & Outdoors,Nike,Supermarkets ,Loyalty Rewards Blast,644818.63,226,2853.18,500.80,4977.09
Sports & Outdoors,Nike,Supermarkets ,Mega Weekend Bonanza,631408.67,240,2630.87,520.24,4998.00
Sports & Outdoors,Nike,Supermarkets ,Mid-Year Madness,642974.44,242,2656.92,542.27,4956.16
Sports & Outdoors,Nike,Supermarkets ,Midnight Madness,593213.94,205,2893.73,509.62,4993.16
Sports & Outdoors,Nike,Supermarkets ,Mystery Discount Days,646637.13,236,2739.99,545.63,4998.21
Sports & Outdoors,Nike,Supermarkets ,New Arrival Showcase,579919.13,212,2735.47,503.53,4992.57
Sports & Outdoors,Nike,Supermarkets ,New Product Launch Promo,633755.28,231,2743.53,503.65,4998.60
Sports & Outdoors,Nike,Supermarkets ,New Year Kickoff,601106.48,231,2602.19,507.42,4972.44
Sports & Outdoors,Nike,Supermarkets ,Price Drop Parade,669527.88,242,2766.64,525.17,4990.87
Sports & Outdoors,Nike,Supermarkets ,Red Tag Clearance,657542.89,234,2810.01,516.57,4999.05
Sports & Outdoors,Nike,Supermarkets ,Seasonal Surprise Box,631911.39,238,2655.09,500.31,4981.63
Sports & Outdoors,Nike,Supermarkets ,Shop & Save Spectacular,585336.54,227,2578.58,512.09,4991.85
Sports & Outdoors,Nike,Supermarkets ,Smart Shopper Week,591347.23,219,2700.22,533.73,4996.44
Sports & Outdoors,Nike,Supermarkets ,Spring Refresh Event,697536.44,238,2930.83,505.18,4992.74
Sports & Outdoors,Nike,Supermarkets ,Spring Splash Discounts,586337.87,222,2641.16,502.55,4974.79
Sports & Outdoors,Nike,Supermarkets ,Summer Sizzle Promo,675924.25,240,2816.35,505.27,4965.09
Sports & Outdoors,Nike,Supermarkets ,Super Savings Week,753483.99,259,2909.20,509.07,4963.41
Sports & Outdoors,Nike,Supermarkets ,Ultimate Value Event,659089.10,245,2690.16,509.35,4981.61
Sports & Outdoors,Nike,Supermarkets ,VIP Access Sale,647504.00,234,2767.11,513.58,4991.94
Sports & Outdoors,Nike,Supermarkets ,Weekend Warrior Specials,565094.72,228,2478.49,517.75,4976.50
Sports & Outdoors,Nike,Supermarkets ,Winter Clearance Carnival,658223.79,243,2708.74,503.08,4988.95
Sports & Outdoors,Nike,Supermarkets ,Winter Wonders Sale,676058.13,237,2852.57,545.86,4992.09
Sports & Outdoors,Puma,Large Malls / Complexes,12 Days of Deals,608204.46,217,2802.79,526.79,4934.10
Sports & Outdoors,Puma,Large Malls / Complexes,Autumn Deals Drive,549035.13,212,2589.79,501.93,4975.91
Sports & Outdoors,Puma,Large Malls / Complexes,BOGO Blitz,565653.08,216,2618.76,525.03,4969.70
Sports & Outdoors,Puma,Large Malls / Complexes,Back to School Boost,618613.26,224,2761.67,517.34,4998.09
Sports & Outdoors,Puma,Large Malls / Complexes,Birthday Bash Sale,603688.48,223,2707.12,503.09,4949.29
Sports & Outdoors,Puma,Large Malls / Complexes,Black Friday Blowout,587513.09,224,2622.83,513.40,4987.34
Sports & Outdoors,Puma,Large Malls / Complexes,Cart Crasher Campaign,560242.26,211,2655.18,510.88,4993.76
Sports & Outdoors,Puma,Large Malls / Complexes,Cashback Carnival,491382.28,181,2714.82,502.29,4972.48
Sports & Outdoors,Puma,Large Malls / Complexes,Clearance Countdown,561211.67,213,2634.80,582.50,4980.56
Sports & Outdoors,Puma,Large Malls / Complexes,Countdown to Savings,634201.70,221,2869.69,532.79,4999.61
Sports & Outdoors,Puma,Large Malls / Complexes,Customer Appreciation Week,574891.72,208,2763.90,541.87,4962.54
Sports & Outdoors,Puma,Large Malls / Complexes,Cyber Monday Mania,686362.35,236,2908.32,508.24,4969.51
Sports & Outdoors,Puma,Large Malls / Complexes,Deal of the Month,527532.66,194,2719.24,511.61,4948.50
Sports & Outdoors,Puma,Large Malls / Complexes,Double Points Bonanza,634216.01,231,2745.52,510.07,4998.01
Sports & Outdoors,Puma,Large Malls / Complexes,Early Bird Specials,547690.50,203,2697.98,501.96,4904.93
Sports & Outdoors,Puma,Large Malls / Complexes,End of Season Sale,557699.82,205,2720.49,509.20,4966.06
Sports & Outdoors,Puma,Large Malls / Complexes,Exclusive Insider Offers,613703.03,220,2789.56,513.77,4978.62
Sports & Outdoors,Puma,Large Malls / Complexes,Festive Fever Promo,673466.56,229,2940.90,534.67,4979.82
Sports & Outdoors,Puma,Large Malls / Complexes,Final Call Frenzy,541970.25,201,2696.37,529.96,4962.59
Sports & Outdoors,Puma,Large Malls / Complexes,Flash Frenzy Friday,524813.46,191,2747.71,512.74,4997.51
Sports & Outdoors,Puma,Large Malls / Complexes,"Gift More, Spend Less",616399.20,225,2739.55,522.73,4975.83
Sports & Outdoors,Puma,Large Malls / Complexes,Golden Hour Bargains,624606.38,242,2581.02,506.68,4945.32
Sports & Outdoors,Puma,Large Malls / Complexes,Green Weekend Deals,627954.10,228,2754.18,508.67,4997.63
Sports & Outdoors,Puma,Large Malls / Complexes,Happy Hour Discounts,572778.12,216,2651.75,516.34,4999.78
Sports & Outdoors,Puma,Large Malls / Complexes,Holiday Shopping Rush,544063.67,200,2720.32,525.92,4985.94
Sports & Outdoors,Puma,Large Malls / Complexes,Hot Picks Promo,591871.73,213,2778.74,521.51,4985.79
Sports & Outdoors,Puma,Large Malls / Complexes,Instant Gratification Sale,609879.28,224,2722.68,521.53,4988.31
Sports & Outdoors,Puma,Large Malls / Complexes,Limited Time Treasures,552541.06,204,2708.53,509.04,4987.22
Sports & Outdoors,Puma,Large Malls / Complexes,Loyalty Rewards Blast,549488.74,206,2667.42,525.17,4988.95
Sports & Outdoors,Puma,Large Malls / Complexes,Mega Weekend Bonanza,561871.45,201,2795.38,576.75,4993.01
Sports & Outdoors,Puma,Large Malls / Complexes,Mid-Year Madness,553894.07,202,2742.05,536.19,4998.69
Sports & Outdoors,Puma,Large Malls / Complexes,Midnight Madness,644099.30,226,2850.00,569.42,4968.18
Sports & Outdoors,Puma,Large Malls / Complexes,Mystery Discount Days,632182.54,220,2873.56,502.74,4989.36
Sports & Outdoors,Puma,Large Malls / Complexes,New Arrival Showcase,617232.66,215,2870.85,500.37,4984.98
Sports & Outdoors,Puma,Large Malls / Complexes,New Product Launch Promo,568398.81,211,2693.83,565.47,4988.61
Sports & Outdoors,Puma,Large Malls / Complexes,New Year Kickoff,545783.75,195,2798.89,563.96,4994.88
Sports & Outdoors,Puma,Large Malls / Complexes,Price Drop Parade,534934.38,197,2715.40,504.82,4990.43
Sports & Outdoors,Puma,Large Malls / Complexes,Red Tag Clearance,573559.16,212,2705.47,504.14,4965.49
Sports & Outdoors,Puma,Large Malls / Complexes,Seasonal Surprise Box,562562.32,205,2744.21,536.97,4996.14
Sports & Outdoors,Puma,Large Malls / Complexes,Shop & Save Spectacular,630455.59,223,2827.16,525.84,4998.60
Sports & Outdoors,Puma,Large Malls / Complexes,Smart Shopper Week,537235.15,196,2741.00,534.27,4990.11
Sports & Outdoors,Puma,Large Malls / Complexes,Spring Refresh Event,561135.52,205,2737.25,521.71,4973.10
Sports & Outdoors,Puma,Large Malls / Complexes,Spring Splash Discounts,585521.27,215,2723.35,506.18,4989.65
Sports & Outdoors,Puma,Large Malls / Complexes,Summer Sizzle Promo,517596.05,187,2767.89,500.10,4982.08
Sports & Outdoors,Puma,Large Malls / Complexes,Super Savings Week,606569.62,228,2660.39,531.63,4971.00
Sports & Outdoors,Puma,Large Malls / Complexes,Ultimate Value Event,522747.55,180,2904.15,527.81,4963.97
Sports & Outdoors,Puma,Large Malls / Complexes,VIP Access Sale,572663.92,205,2793.48,507.72,4974.48
Sports & Outdoors,Puma,Large Malls / Complexes,Weekend Warrior Specials,624632.74,215,2905.27,509.15,4981.24
Sports & Outdoors,Puma,Large Malls / Complexes,Winter Clearance Carnival,604893.91,203,2979.77,535.72,4957.58
Sports & Outdoors,Puma,Large Malls / Complexes,Winter Wonders Sale,582572.37,214,2722.30,534.89,4985.90
Sports & Outdoors,Puma,Small Stores / Shops,12 Days of Deals,626713.56,221,2835.81,502.11,4987.18
Sports & Outdoors,Puma,Small Stores / Shops,Autumn Deals Drive,589421.37,219,2691.42,510.00,4997.04
Sports & Outdoors,Puma,Small Stores / Shops,BOGO Blitz,646395.00,238,2715.95,511.07,4997.71
Sports & Outdoors,Puma,Small Stores / Shops,Back to School Boost,650805.30,230,2829.59,503.12,4967.84
Sports & Outdoors,Puma,Small Stores / Shops,Birthday Bash Sale,597080.25,227,2630.31,513.78,4981.93
Sports & Outdoors,Puma,Small Stores / Shops,Black Friday Blowout,691921.88,247,2801.30,513.30,4967.10
Sports & Outdoors,Puma,Small Stores / Shops,Cart Crasher Campaign,607961.83,229,2654.86,522.71,4969.62
Sports & Outdoors,Puma,Small Stores / Shops,Cashback Carnival,636760.80,219,2907.58,526.61,4993.05
Sports & Outdoors,Puma,Small Stores / Shops,Clearance Countdown,641451.17,237,2706.55,501.13,4989.35
Sports & Outdoors,Puma,Small Stores / Shops,Countdown to Savings,749245.50,256,2926.74,502.49,4996.57
Sports & Outdoors,Puma,Small Stores / Shops,Customer Appreciation Week,638634.17,229,2788.80,529.19,4993.43
Sports & Outdoors,Puma,Small Stores / Shops,Cyber Monday Mania,631243.39,235,2686.14,509.87,4983.99
Sports & Outdoors,Puma,Small Stores / Shops,Deal of the Month,658450.79,234,2813.89,503.87,4991.35
Sports & Outdoors,Puma,Small Stores / Shops,Double Points Bonanza,586143.46,211,2777.93,539.50,4993.64
Sports & Outdoors,Puma,Small Stores / Shops,Early Bird Specials,586955.33,222,2643.94,513.18,4943.95
Sports & Outdoors,Puma,Small Stores / Shops,End of Season Sale,640211.68,230,2783.53,502.75,4996.88
Sports & Outdoors,Puma,Small Stores / Shops,Exclusive Insider Offers,622844.56,230,2708.02,563.18,4998.46
Sports & Outdoors,Puma,Small Stores / Shops,Festive Fever Promo,633223.32,227,2789.53,503.49,4989.99
Sports & Outdoors,Puma,Small Stores / Shops,Final Call Frenzy,651678.42,239,2726.69,500.03,4987.28
Sports & Outdoors,Puma,Small Stores / Shops,Flash Frenzy Friday,654816.28,246,2661.85,504.35,4982.13
Sports & Outdoors,Puma,Small Stores / Shops,"Gift More, Spend Less",645822.51,233,2771.77,510.02,4991.44
Sports & Outdoors,Puma,Small Stores / Shops,Golden Hour Bargains,631888.89,236,2677.50,558.61,4989.95
Sports & Outdoors,Puma,Small Stores / Shops,Green Weekend Deals,649997.39,236,2754.23,504.95,4995.36
Sports & Outdoors,Puma,Small Stores / Shops,Happy Hour Discounts,727316.03,255,2852.22,526.25,4993.63
Sports & Outdoors,Puma,Small Stores / Shops,Holiday Shopping Rush,598961.39,219,2734.98,503.52,4937.14
Sports & Outdoors,Puma,Small Stores / Shops,Hot Picks Promo,593725.46,224,2650.56,500.04,4996.43
Sports & Outdoors,Puma,Small Stores / Shops,Instant Gratification Sale,632058.66,235,2689.61,500.41,4967.12
Sports & Outdoors,Puma,Small Stores / Shops,Limited Time Treasures,575236.31,211,2726.24,511.42,4983.32
Sports & Outdoors,Puma,Small Stores / Shops,Loyalty Rewards Blast,594949.26,225,2644.22,514.60,4983.91
Sports & Outdoors,Puma,Small Stores / Shops,Mega Weekend Bonanza,630404.11,224,2814.30,502.77,4964.60
Sports & Outdoors,Puma,Small Stores / Shops,Mid-Year Madness,627362.74,234,2681.04,530.80,4995.13
Sports & Outdoors,Puma,Small Stores / Shops,Midnight Madness,614773.79,223,2756.83,514.18,4993.54
Sports & Outdoors,Puma,Small Stores / Shops,Mystery Discount Days,574801.47,220,2612.73,506.20,4990.91
Sports & Outdoors,Puma,Small Stores / Shops,New Arrival Showcase,657641.26,246,2673.34,506.15,4994.48
Sports & Outdoors,Puma,Small Stores / Shops,New Product Launch Promo,617330.11,217,2844.84,503.81,4994.43
Sports & Outdoors,Puma,Small Stores / Shops,New Year Kickoff,604728.67,222,2724.00,528.73,4970.64
Sports & Outdoors,Puma,Small Stores / Shops,Price Drop Parade,623771.33,237,2631.95,511.47,4985.83
Sports & Outdoors,Puma,Small Stores / Shops,Red Tag Clearance,575674.62,218,2640.71,515.16,4991.35
Sports & Outdoors,Puma,Small Stores / Shops,Seasonal Surprise Box,677515.02,257,2636.25,522.11,4974.36
Sports & Outdoors,Puma,Small Stores / Shops,Shop & Save Spectacular,577363.54,206,2802.74,538.88,4976.80
Sports & Outdoors,Puma,Small Stores / Shops,Smart Shopper Week,686011.78,248,2766.18,509.78,4996.42
Sports & Outdoors,Puma,Small Stores / Shops,Spring Refresh Event,601734.29,227,2650.81,502.39,4914.92
Sports & Outdoors,Puma,Small Stores / Shops,Spring Splash Discounts,615337.07,213,2888.91,517.03,4994.34
Sports & Outdoors,Puma,Small Stores / Shops,Summer Sizzle Promo,651577.64,235,2772.67,502.54,4997.06
Sports & Outdoors,Puma,Small Stores / Shops,Super Savings Week,625440.42,220,2842.91,536.27,4970.76
Sports & Outdoors,Puma,Small Stores / Shops,Ultimate Value Event,622483.25,226,2754.35,503.10,4952.79
Sports & Outdoors,Puma,Small Stores / Shops,VIP Access Sale,666282.92,239,2787.79,525.46,4994.03
Sports & Outdoors,Puma,Small Stores / Shops,Weekend Warrior Specials,636747.99,236,2698.08,520.21,4984.56
Sports & Outdoors,Puma,Small Stores / Shops,Winter Clearance Carnival,628475.23,227,2768.61,512.66,4986.12
Sports & Outdoors,Puma,Small Stores / Shops,Winter Wonders Sale,606094.40,232,2612.48,535.61,4993.15
Sports & Outdoors,Puma,Supermarkets ,12 Days of Deals,646258.79,240,2692.74,512.46,4924.74
Sports & Outdoors,Puma,Supermarkets ,Autumn Deals Drive,592431.86,226,2621.38,518.29,4996.09
Sports & Outdoors,Puma,Supermarkets ,BOGO Blitz,654748.86,236,2774.36,503.44,4986.87
Sports & Outdoors,Puma,Supermarkets ,Back to School Boost,696381.82,251,2774.43,501.48,4981.70
Sports & Outdoors,Puma,Supermarkets ,Birthday Bash Sale,783553.58,271,2891.34,519.85,4984.92
Sports & Outdoors,Puma,Supermarkets ,Black Friday Blowout,594820.50,232,2563.88,511.67,4997.46
Sports & Outdoors,Puma,Supermarkets ,Cart Crasher Campaign,529670.45,205,2583.76,519.31,4986.87
Sports & Outdoors,Puma,Supermarkets ,Cashback Carnival,696743.50,261,2669.52,519.15,4989.37
Sports & Outdoors,Puma,Supermarkets ,Clearance Countdown,575609.85,214,2689.77,519.06,4966.44
Sports & Outdoors,Puma,Supermarkets ,Countdown to Savings,573840.38,221,2596.56,500.66,4995.70
Sports & Outdoors,Puma,Supermarkets ,Customer Appreciation Week,687243.11,244,2816.57,551.68,4967.48
Sports & Outdoors,Puma,Supermarkets ,Cyber Monday Mania,681456.16,256,2661.94,513.22,4992.50
Sports & Outdoors,Puma,Supermarkets ,Deal of the Month,639155.04,238,2685.53,520.18,4999.89
Sports & Outdoors,Puma,Supermarkets ,Double Points Bonanza,615921.77,217,2838.35,504.90,4983.65
Sports & Outdoors,Puma,Supermarkets ,Early Bird Specials,639899.25,228,2806.58,576.80,4972.38
Sports & Outdoors,Puma,Supermarkets ,End of Season Sale,702390.81,238,2951.22,505.12,4970.86
