category,brand,customer_segment,store_type,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Mystery Discount Days,19726.29,7,2818.04,1449.52,4675.38
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,New Arrival Showcase,18160.87,7,2594.41,521.82,4192.15
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,New Product Launch Promo,8285.26,3,2761.75,2048.31,3990.19
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,New Year Kickoff,6959.13,2,3479.57,3039.37,3919.76
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Price Drop Parade,7894.10,4,1973.52,537.50,3440.60
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Red Tag Clearance,35988.83,11,3271.71,525.53,4968.04
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Seasonal Surprise Box,19640.07,7,2805.72,1094.99,4062.19
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Shop & Save Spectacular,22108.78,6,3684.80,1499.83,4789.25
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Spring Refresh Event,9762.11,3,3254.04,1723.72,4917.92
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Spring Splash Discounts,11805.21,4,2951.30,756.82,3864.82
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Summer Sizzle Promo,14728.92,6,2454.82,855.59,4546.86
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Super Savings Week,9263.53,4,2315.88,928.71,4874.52
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,VIP Access Sale,27951.36,9,3105.71,1650.17,4877.33
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Weekend Warrior Specials,12046.78,6,2007.80,530.49,4496.68
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Winter Clearance Carnival,8264.14,4,2066.04,543.45,3688.26
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Winter Wonders Sale,11737.98,5,2347.60,1334.99,3085.55
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,12 Days of Deals,20272.66,7,2896.09,1582.91,3664.52
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,BOGO Blitz,21311.20,8,2663.90,543.27,4677.29
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Back to School Boost,10864.91,3,3621.64,3004.74,4506.20
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Birthday Bash Sale,21062.80,7,3008.97,1058.61,4919.15
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Black Friday Blowout,13923.41,4,3480.85,2418.23,4466.09
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Cashback Carnival,26578.29,9,2953.14,521.46,4636.40
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Clearance Countdown,8997.36,4,2249.34,566.93,4935.75
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Countdown to Savings,16252.29,7,2321.76,842.11,3855.97
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Customer Appreciation Week,17478.57,9,1942.06,529.80,4943.12
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Cyber Monday Mania,19772.63,6,3295.44,837.79,4992.62
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Deal of the Month,27185.21,10,2718.52,860.56,4571.99
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Double Points Bonanza,16820.18,7,2402.88,1226.79,4343.88
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Early Bird Specials,12379.64,5,2475.93,587.36,4372.46
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,End of Season Sale,8291.60,6,1381.93,604.90,2751.92
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Exclusive Insider Offers,11948.84,6,1991.47,764.07,3547.05
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Festive Fever Promo,17832.95,5,3566.59,2084.18,4392.71
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Final Call Frenzy,10823.16,4,2705.79,1583.19,3907.60
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Flash Frenzy Friday,9424.64,5,1884.93,1123.59,2665.74
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,"Gift More, Spend Less",19165.98,7,2738.00,1386.58,4496.31
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Golden Hour Bargains,36757.98,10,3675.80,1512.39,4997.61
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Green Weekend Deals,5992.79,3,1997.60,566.10,2939.33
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Happy Hour Discounts,12440.66,4,3110.16,2102.13,4347.32
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Holiday Shopping Rush,5272.57,3,1757.52,1319.24,2254.12
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Hot Picks Promo,14866.66,4,3716.66,1882.70,4663.46
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Instant Gratification Sale,32351.06,13,2488.54,671.46,4253.43
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Limited Time Treasures,29585.70,10,2958.57,529.94,4580.60
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Loyalty Rewards Blast,20834.59,6,3472.43,1418.86,4696.51
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Mega Weekend Bonanza,13700.30,4,3425.08,2448.77,4943.47
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Mid-Year Madness,13660.49,6,2276.75,1157.04,4165.02
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Midnight Madness,15930.09,6,2655.02,531.37,4593.18
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Mystery Discount Days,11134.54,3,3711.51,3218.29,4608.65
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,New Arrival Showcase,18337.78,6,3056.30,1069.41,4915.71
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,New Product Launch Promo,11209.55,4,2802.39,1130.41,4806.12
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,New Year Kickoff,12363.56,5,2472.71,1046.21,3865.84
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Price Drop Parade,13373.35,6,2228.89,789.34,3841.75
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Red Tag Clearance,22161.18,8,2770.15,901.20,4792.56
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Seasonal Surprise Box,9512.13,4,2378.03,1489.69,3366.56
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Shop & Save Spectacular,12130.10,3,4043.37,3067.21,4958.18
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Smart Shopper Week,16334.15,6,2722.36,1340.10,4065.04
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Spring Refresh Event,14207.61,5,2841.52,1681.69,4862.44
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Spring Splash Discounts,11270.89,3,3756.96,2390.11,4670.97
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Summer Sizzle Promo,5772.81,3,1924.27,701.73,4081.19
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Super Savings Week,11975.03,5,2395.01,1447.20,4806.10
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Ultimate Value Event,14754.80,6,2459.13,730.84,3904.98
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,VIP Access Sale,11409.73,3,3803.24,3031.64,4850.28
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Weekend Warrior Specials,16069.86,6,2678.31,783.83,4927.90
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Winter Clearance Carnival,22442.24,8,2805.28,749.12,4966.88
Home Appliances,LG,Online Shopper,Small Stores / Shops,Sales Associate,Winter Wonders Sale,20757.19,7,2965.31,1011.42,4968.81
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,12 Days of Deals,35850.73,12,2987.56,540.30,4711.73
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Autumn Deals Drive,18229.49,6,3038.25,1695.33,4934.91
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,BOGO Blitz,19261.34,6,3210.22,1197.47,4880.04
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Back to School Boost,14037.65,5,2807.53,1264.36,4180.53
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Birthday Bash Sale,23707.33,9,2634.15,548.68,4990.75
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Black Friday Blowout,13904.25,5,2780.85,786.90,4284.23
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Cart Crasher Campaign,29213.34,9,3245.93,541.28,4846.42
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Cashback Carnival,15456.42,5,3091.28,1459.88,4865.43
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Countdown to Savings,13577.57,6,2262.93,633.81,3317.34
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Customer Appreciation Week,17223.85,8,2152.98,984.25,4544.72
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Cyber Monday Mania,13770.57,5,2754.11,1922.22,4417.87
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Deal of the Month,5122.36,3,1707.45,844.91,2835.33
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Double Points Bonanza,26443.60,7,3777.66,1995.80,4848.08
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Early Bird Specials,27897.34,9,3099.70,1163.14,4829.35
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,End of Season Sale,23024.24,8,2878.03,1300.40,3974.70
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Exclusive Insider Offers,17999.33,8,2249.92,869.82,3380.50
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Festive Fever Promo,12340.55,6,2056.76,915.29,4020.13
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Flash Frenzy Friday,12043.70,4,3010.92,555.18,3928.93
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,"Gift More, Spend Less",12867.33,5,2573.47,1190.20,3912.61
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Golden Hour Bargains,18381.95,6,3063.66,1269.84,4680.62
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Green Weekend Deals,13846.61,6,2307.77,1024.29,4067.39
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Happy Hour Discounts,14434.95,5,2886.99,2265.71,3980.79
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Instant Gratification Sale,11291.14,4,2822.79,1243.61,4378.98
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Limited Time Treasures,20025.87,6,3337.65,1529.87,4949.89
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Loyalty Rewards Blast,14037.27,4,3509.32,947.17,4600.88
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Mega Weekend Bonanza,29333.84,10,2933.38,1120.28,4727.63
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Mid-Year Madness,18636.35,7,2662.34,815.54,4635.23
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Midnight Madness,17964.39,6,2994.07,1388.62,4174.55
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Mystery Discount Days,23507.73,10,2350.77,619.10,4431.15
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,New Arrival Showcase,25650.08,9,2850.01,1083.85,4223.39
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,New Year Kickoff,8959.08,3,2986.36,1631.84,4136.15
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Price Drop Parade,11124.25,6,1854.04,632.12,3492.65
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Red Tag Clearance,10242.99,4,2560.75,917.55,4940.52
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Seasonal Surprise Box,25116.26,10,2511.63,803.68,4054.29
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Shop & Save Spectacular,18572.79,7,2653.26,1027.24,4390.02
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Smart Shopper Week,13063.62,7,1866.23,546.68,4804.03
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Spring Refresh Event,12239.13,5,2447.83,591.49,4117.23
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Spring Splash Discounts,15398.66,4,3849.67,3118.94,4548.62
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Summer Sizzle Promo,6227.47,3,2075.82,1433.90,2873.57
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Super Savings Week,12401.89,4,3100.47,1260.36,4658.52
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Ultimate Value Event,26210.44,12,2184.20,670.93,4895.37
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,VIP Access Sale,13492.68,5,2698.54,1135.63,4325.71
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Weekend Warrior Specials,12668.13,6,2111.36,960.75,3751.82
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Winter Clearance Carnival,16719.84,6,2786.64,1107.35,4034.86
Home Appliances,LG,Online Shopper,Small Stores / Shops,Salesperson,Winter Wonders Sale,12461.08,6,2076.85,928.46,4328.88
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,12 Days of Deals,10279.11,6,1713.18,559.66,3520.98
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Autumn Deals Drive,7759.73,3,2586.58,910.97,4559.00
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,BOGO Blitz,12645.04,5,2529.01,657.65,4148.95
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Back to School Boost,17867.06,6,2977.84,1425.62,4449.21
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Black Friday Blowout,20692.01,8,2586.50,740.70,4401.16
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Cart Crasher Campaign,12394.96,7,1770.71,1007.94,2919.30
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Cashback Carnival,12661.65,4,3165.41,1135.60,4813.25
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Clearance Countdown,15021.80,5,3004.36,1937.70,4455.22
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Countdown to Savings,7431.75,3,2477.25,911.68,3454.51
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Customer Appreciation Week,19419.96,7,2774.28,520.44,4871.59
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Cyber Monday Mania,34287.10,10,3428.71,1775.56,4596.10
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Deal of the Month,18738.30,7,2676.90,751.90,4852.13
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Double Points Bonanza,28926.28,9,3214.03,1312.65,4948.75
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Early Bird Specials,19203.18,7,2743.31,832.91,4307.92
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,End of Season Sale,21398.44,8,2674.81,1646.13,4420.40
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Exclusive Insider Offers,10025.00,4,2506.25,1257.71,3222.72
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Festive Fever Promo,7858.94,3,2619.65,581.93,4328.60
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Final Call Frenzy,9763.79,3,3254.60,2653.69,3639.94
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Flash Frenzy Friday,20038.90,8,2504.86,921.87,4549.74
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,"Gift More, Spend Less",26590.48,9,2954.50,1913.01,4358.03
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Golden Hour Bargains,16232.14,5,3246.43,889.55,4850.31
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Green Weekend Deals,19191.56,7,2741.65,842.08,4977.95
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Happy Hour Discounts,20878.44,8,2609.80,583.23,4707.03
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Holiday Shopping Rush,7757.19,3,2585.73,716.67,3854.96
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Hot Picks Promo,13696.38,4,3424.10,666.52,4739.43
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Instant Gratification Sale,12962.26,7,1851.75,572.16,4769.85
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Limited Time Treasures,6420.14,2,3210.07,2137.28,4282.86
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Loyalty Rewards Blast,7609.66,4,1902.42,572.78,2736.42
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Mega Weekend Bonanza,18891.59,5,3778.32,3287.03,4512.63
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Mid-Year Madness,15484.32,5,3096.86,1815.96,4106.95
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Mystery Discount Days,18548.67,9,2060.96,634.40,4761.23
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,New Arrival Showcase,11317.83,4,2829.46,960.77,4823.31
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,New Product Launch Promo,14011.12,6,2335.19,804.87,4276.14
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,New Year Kickoff,18576.20,7,2653.74,784.22,4940.67
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Price Drop Parade,14358.56,5,2871.71,899.69,4215.83
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Red Tag Clearance,12155.79,4,3038.95,2036.78,4387.89
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Seasonal Surprise Box,23890.44,9,2654.49,802.62,4990.01
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Smart Shopper Week,18895.33,7,2699.33,1379.30,4944.21
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Spring Refresh Event,6915.71,2,3457.85,2160.52,4755.19
Home Appliances,LG,Online Shopper,Small Stores / Shops,Senior Salesperson,Spring Splash Discounts,13495.18,5,2699.04,1146.71,4828.24
