brand,customer_segment,store_type,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Puma,In-Store Regular,Supermarkets ,Golden Hour Bargains,112357.44,47,2390.58,552.00,4468.87
Puma,In-Store Regular,Supermarkets ,Green Weekend Deals,118227.26,42,2814.93,618.21,4871.97
Puma,In-Store Regular,Supermarkets ,Happy Hour Discounts,109261.24,39,2801.57,617.32,4866.58
Puma,In-Store Regular,Supermarkets ,Holiday Shopping Rush,114704.52,41,2797.67,517.58,4843.31
Puma,In-Store Regular,Supermarkets ,Hot Picks Promo,158034.32,48,3292.38,658.92,4973.23
Puma,In-Store Regular,Supermarkets ,Instant Gratification Sale,163131.55,59,2764.94,586.73,4873.38
Puma,In-Store Regular,Supermarkets ,Limited Time Treasures,133511.57,48,2781.49,587.02,4941.79
Puma,In-Store Regular,Supermarkets ,Loyalty Rewards Blast,96935.61,37,2619.88,545.68,4897.43
Puma,In-Store Regular,Supermarkets ,Mega Weekend Bonanza,125965.60,47,2680.12,589.90,4917.23
Puma,In-Store Regular,Supermarkets ,Mid-Year Madness,118896.78,43,2765.04,606.31,4990.14
Puma,In-Store Regular,Supermarkets ,Midnight Madness,99889.39,36,2774.71,546.44,4679.98
Puma,In-Store Regular,Supermarkets ,Mystery Discount Days,103656.81,43,2410.62,536.42,4970.75
Puma,In-Store Regular,Supermarkets ,New Arrival Showcase,111031.23,44,2523.44,537.44,4867.07
Puma,In-Store Regular,Supermarkets ,New Product Launch Promo,112627.47,45,2502.83,715.88,4836.94
Puma,In-Store Regular,Supermarkets ,New Year Kickoff,103275.94,38,2717.79,876.96,4871.32
Puma,In-Store Regular,Supermarkets ,Price Drop Parade,143275.36,46,3114.68,658.16,4944.11
Puma,In-Store Regular,Supermarkets ,Red Tag Clearance,110716.95,39,2838.90,542.66,4984.65
Puma,In-Store Regular,Supermarkets ,Seasonal Surprise Box,129299.12,47,2751.05,594.58,4875.45
Puma,In-Store Regular,Supermarkets ,Shop & Save Spectacular,122827.33,41,2995.79,516.28,4976.81
Puma,In-Store Regular,Supermarkets ,Smart Shopper Week,133680.21,49,2728.17,552.33,4987.83
Puma,In-Store Regular,Supermarkets ,Spring Refresh Event,137275.05,51,2691.67,560.15,4752.20
Puma,In-Store Regular,Supermarkets ,Spring Splash Discounts,95558.60,36,2654.41,501.80,4874.48
Puma,In-Store Regular,Supermarkets ,Summer Sizzle Promo,182026.69,60,3033.78,567.37,4985.15
Puma,In-Store Regular,Supermarkets ,Super Savings Week,158851.64,52,3054.84,815.44,4977.41
Puma,In-Store Regular,Supermarkets ,Ultimate Value Event,142194.00,54,2633.22,547.55,4985.05
Puma,In-Store Regular,Supermarkets ,VIP Access Sale,118904.19,44,2702.37,615.00,4911.24
Puma,In-Store Regular,Supermarkets ,Weekend Warrior Specials,120080.33,42,2859.06,574.61,4992.92
Puma,In-Store Regular,Supermarkets ,Winter Clearance Carnival,145750.36,52,2802.89,560.19,4801.78
Puma,In-Store Regular,Supermarkets ,Winter Wonders Sale,134591.45,49,2746.76,955.62,4959.30
Puma,Loyal Customer,Large Malls / Complexes,12 Days of Deals,160585.84,55,2919.74,880.74,4884.84
Puma,Loyal Customer,Large Malls / Complexes,Autumn Deals Drive,113580.31,38,2988.96,522.24,4973.30
Puma,Loyal Customer,Large Malls / Complexes,BOGO Blitz,129984.22,49,2652.74,580.66,4809.43
Puma,Loyal Customer,Large Malls / Complexes,Back to School Boost,112341.13,45,2496.47,533.41,4771.69
Puma,Loyal Customer,Large Malls / Complexes,Birthday Bash Sale,97223.20,37,2627.65,614.15,4926.54
Puma,Loyal Customer,Large Malls / Complexes,Black Friday Blowout,102682.09,39,2632.87,688.08,4932.58
Puma,Loyal Customer,Large Malls / Complexes,Cart Crasher Campaign,96018.81,36,2667.19,547.86,4878.54
Puma,Loyal Customer,Large Malls / Complexes,Cashback Carnival,104200.36,44,2368.19,509.05,4964.81
Puma,Loyal Customer,Large Malls / Complexes,Clearance Countdown,127215.36,53,2400.29,513.98,4990.06
Puma,Loyal Customer,Large Malls / Complexes,Countdown to Savings,97686.09,38,2570.69,684.19,4847.27
Puma,Loyal Customer,Large Malls / Complexes,Customer Appreciation Week,139566.47,52,2683.97,915.93,4954.38
Puma,Loyal Customer,Large Malls / Complexes,Cyber Monday Mania,144986.25,49,2958.90,793.55,4879.43
Puma,Loyal Customer,Large Malls / Complexes,Deal of the Month,75551.75,29,2605.23,509.66,4932.57
Puma,Loyal Customer,Large Malls / Complexes,Double Points Bonanza,125683.16,43,2922.86,654.81,4860.42
Puma,Loyal Customer,Large Malls / Complexes,Early Bird Specials,103936.94,46,2259.50,562.03,4845.41
Puma,Loyal Customer,Large Malls / Complexes,End of Season Sale,94624.78,39,2426.28,597.40,4358.95
Puma,Loyal Customer,Large Malls / Complexes,Exclusive Insider Offers,124703.12,43,2900.07,567.04,4889.08
Puma,Loyal Customer,Large Malls / Complexes,Festive Fever Promo,112703.31,44,2561.44,534.67,4926.13
Puma,Loyal Customer,Large Malls / Complexes,Final Call Frenzy,113418.39,41,2766.30,801.16,4950.32
Puma,Loyal Customer,Large Malls / Complexes,Flash Frenzy Friday,73285.38,32,2290.17,518.09,4799.83
Puma,Loyal Customer,Large Malls / Complexes,"Gift More, Spend Less",77761.29,31,2508.43,547.42,4389.63
Puma,Loyal Customer,Large Malls / Complexes,Golden Hour Bargains,121765.46,46,2647.08,513.18,4945.32
Puma,Loyal Customer,Large Malls / Complexes,Green Weekend Deals,128842.01,43,2996.33,608.03,4974.46
Puma,Loyal Customer,Large Malls / Complexes,Happy Hour Discounts,145768.16,59,2470.65,516.34,4981.80
Puma,Loyal Customer,Large Malls / Complexes,Holiday Shopping Rush,87447.22,34,2571.98,537.34,4852.53
Puma,Loyal Customer,Large Malls / Complexes,Hot Picks Promo,127710.84,44,2902.52,521.51,4920.96
Puma,Loyal Customer,Large Malls / Complexes,Instant Gratification Sale,94395.15,35,2697.00,833.59,4868.74
Puma,Loyal Customer,Large Malls / Complexes,Limited Time Treasures,79558.27,30,2651.94,650.16,4905.67
Puma,Loyal Customer,Large Malls / Complexes,Loyalty Rewards Blast,137804.04,52,2650.08,560.04,4900.03
Puma,Loyal Customer,Large Malls / Complexes,Mega Weekend Bonanza,129358.92,46,2812.15,673.83,4954.54
Puma,Loyal Customer,Large Malls / Complexes,Mid-Year Madness,104555.34,36,2904.32,528.33,4952.72
Puma,Loyal Customer,Large Malls / Complexes,Midnight Madness,118569.79,37,3204.59,515.18,4968.18
Puma,Loyal Customer,Large Malls / Complexes,Mystery Discount Days,137738.93,48,2869.56,670.29,4970.51
Puma,Loyal Customer,Large Malls / Complexes,New Arrival Showcase,135137.44,49,2757.91,511.56,4965.34
Puma,Loyal Customer,Large Malls / Complexes,New Product Launch Promo,118179.70,40,2954.49,581.13,4983.43
Puma,Loyal Customer,Large Malls / Complexes,New Year Kickoff,109826.82,37,2968.29,526.94,4845.71
Puma,Loyal Customer,Large Malls / Complexes,Price Drop Parade,96065.23,35,2744.72,573.62,4990.43
Puma,Loyal Customer,Large Malls / Complexes,Red Tag Clearance,100273.19,42,2387.46,544.88,4807.25
Puma,Loyal Customer,Large Malls / Complexes,Seasonal Surprise Box,100236.34,35,2863.90,518.27,4996.71
Puma,Loyal Customer,Large Malls / Complexes,Shop & Save Spectacular,91277.67,33,2765.99,500.18,4936.67
Puma,Loyal Customer,Large Malls / Complexes,Smart Shopper Week,129943.88,49,2651.92,604.57,4945.99
Puma,Loyal Customer,Large Malls / Complexes,Spring Refresh Event,124400.28,46,2704.35,521.71,4789.01
Puma,Loyal Customer,Large Malls / Complexes,Spring Splash Discounts,82158.01,31,2650.26,543.83,4642.12
Puma,Loyal Customer,Large Malls / Complexes,Summer Sizzle Promo,84221.85,34,2477.11,584.80,4936.32
Puma,Loyal Customer,Large Malls / Complexes,Super Savings Week,97051.01,34,2854.44,563.24,4941.32
Puma,Loyal Customer,Large Malls / Complexes,Ultimate Value Event,93235.89,35,2663.88,527.81,4903.41
Puma,Loyal Customer,Large Malls / Complexes,VIP Access Sale,88025.73,35,2515.02,507.72,4965.18
Puma,Loyal Customer,Large Malls / Complexes,Weekend Warrior Specials,85828.77,32,2682.15,686.12,4993.66
Puma,Loyal Customer,Large Malls / Complexes,Winter Clearance Carnival,112314.66,34,3303.37,1266.28,4779.40
Puma,Loyal Customer,Large Malls / Complexes,Winter Wonders Sale,131443.35,47,2796.67,601.81,4794.03
Puma,Loyal Customer,Small Stores / Shops,12 Days of Deals,121872.37,41,2972.50,577.37,4958.25
Puma,Loyal Customer,Small Stores / Shops,Autumn Deals Drive,124650.54,44,2832.97,534.21,4997.04
Puma,Loyal Customer,Small Stores / Shops,BOGO Blitz,104814.78,36,2911.52,529.41,4888.02
Puma,Loyal Customer,Small Stores / Shops,Back to School Boost,137038.39,51,2687.03,572.05,4933.75
Puma,Loyal Customer,Small Stores / Shops,Birthday Bash Sale,122448.39,46,2661.92,528.92,4707.36
Puma,Loyal Customer,Small Stores / Shops,Black Friday Blowout,112811.75,40,2820.29,685.86,4921.44
Puma,Loyal Customer,Small Stores / Shops,Cart Crasher Campaign,100436.37,40,2510.91,546.65,4693.44
Puma,Loyal Customer,Small Stores / Shops,Cashback Carnival,162161.44,55,2948.39,767.17,4779.05
Puma,Loyal Customer,Small Stores / Shops,Clearance Countdown,123935.86,50,2478.72,719.04,4982.38
Puma,Loyal Customer,Small Stores / Shops,Countdown to Savings,130203.70,46,2830.52,511.34,4996.57
Puma,Loyal Customer,Small Stores / Shops,Customer Appreciation Week,93246.06,32,2913.94,656.93,4984.83
Puma,Loyal Customer,Small Stores / Shops,Cyber Monday Mania,119951.03,45,2665.58,707.52,4984.72
Puma,Loyal Customer,Small Stores / Shops,Deal of the Month,140650.58,50,2813.01,688.48,4894.55
Puma,Loyal Customer,Small Stores / Shops,Double Points Bonanza,123985.09,50,2479.70,525.55,4882.01
Puma,Loyal Customer,Small Stores / Shops,Early Bird Specials,168004.93,60,2800.08,537.46,4943.95
Puma,Loyal Customer,Small Stores / Shops,End of Season Sale,121895.76,42,2902.28,567.50,4907.77
Puma,Loyal Customer,Small Stores / Shops,Exclusive Insider Offers,131494.11,48,2739.46,674.87,4992.49
Puma,Loyal Customer,Small Stores / Shops,Festive Fever Promo,105156.41,41,2564.79,657.78,4920.56
Puma,Loyal Customer,Small Stores / Shops,Final Call Frenzy,139766.81,51,2740.53,539.58,4987.28
Puma,Loyal Customer,Small Stores / Shops,Flash Frenzy Friday,114881.09,44,2610.93,550.16,4886.59
Puma,Loyal Customer,Small Stores / Shops,"Gift More, Spend Less",159625.20,59,2705.51,584.74,4995.93
Puma,Loyal Customer,Small Stores / Shops,Golden Hour Bargains,132193.38,52,2542.18,581.78,4989.95
Puma,Loyal Customer,Small Stores / Shops,Green Weekend Deals,108121.78,38,2845.31,622.78,4995.36
Puma,Loyal Customer,Small Stores / Shops,Happy Hour Discounts,109261.67,38,2875.31,592.19,4864.97
Puma,Loyal Customer,Small Stores / Shops,Holiday Shopping Rush,144595.12,51,2835.20,503.52,4963.46
Puma,Loyal Customer,Small Stores / Shops,Hot Picks Promo,123249.37,44,2801.12,510.77,4967.42
Puma,Loyal Customer,Small Stores / Shops,Instant Gratification Sale,130188.68,49,2656.91,553.78,4744.75
Puma,Loyal Customer,Small Stores / Shops,Limited Time Treasures,102577.38,40,2564.43,555.39,4933.50
Puma,Loyal Customer,Small Stores / Shops,Loyalty Rewards Blast,124380.94,47,2646.40,675.38,4879.02
Puma,Loyal Customer,Small Stores / Shops,Mega Weekend Bonanza,144350.41,48,3007.30,662.56,4987.12
Puma,Loyal Customer,Small Stores / Shops,Mid-Year Madness,139748.56,49,2852.01,631.35,4967.89
Puma,Loyal Customer,Small Stores / Shops,Midnight Madness,149313.98,56,2666.32,558.37,4995.53
Puma,Loyal Customer,Small Stores / Shops,Mystery Discount Days,126575.26,44,2876.71,553.99,4972.19
Puma,Loyal Customer,Small Stores / Shops,New Arrival Showcase,105333.40,39,2700.86,523.34,4802.44
Puma,Loyal Customer,Small Stores / Shops,New Product Launch Promo,116500.77,46,2532.63,630.86,4994.43
Puma,Loyal Customer,Small Stores / Shops,New Year Kickoff,138401.53,51,2713.76,611.54,4961.96
Puma,Loyal Customer,Small Stores / Shops,Price Drop Parade,137045.75,51,2687.17,594.81,4999.68
Puma,Loyal Customer,Small Stores / Shops,Red Tag Clearance,113511.97,45,2522.49,614.60,4991.35
Puma,Loyal Customer,Small Stores / Shops,Seasonal Surprise Box,129142.67,45,2869.84,576.31,4917.96
Puma,Loyal Customer,Small Stores / Shops,Shop & Save Spectacular,99999.05,36,2777.75,608.27,4976.80
Puma,Loyal Customer,Small Stores / Shops,Smart Shopper Week,148600.01,55,2701.82,516.12,4840.84
Puma,Loyal Customer,Small Stores / Shops,Spring Refresh Event,118511.24,47,2521.52,640.15,4680.37
Puma,Loyal Customer,Small Stores / Shops,Spring Splash Discounts,116593.96,42,2776.05,720.75,4827.29
Puma,Loyal Customer,Small Stores / Shops,Summer Sizzle Promo,170783.94,53,3222.34,542.44,4947.52
Puma,Loyal Customer,Small Stores / Shops,Super Savings Week,138042.45,47,2937.07,649.14,4970.76
Puma,Loyal Customer,Small Stores / Shops,Ultimate Value Event,133694.61,53,2522.54,503.10,4862.84
Puma,Loyal Customer,Small Stores / Shops,VIP Access Sale,126677.25,41,3089.69,860.20,4937.00
Puma,Loyal Customer,Small Stores / Shops,Weekend Warrior Specials,124745.48,50,2494.91,745.24,4925.02
Puma,Loyal Customer,Small Stores / Shops,Winter Clearance Carnival,88651.28,33,2686.40,546.46,4918.97
Puma,Loyal Customer,Small Stores / Shops,Winter Wonders Sale,96984.34,40,2424.61,746.27,4993.15
Puma,Loyal Customer,Supermarkets ,12 Days of Deals,130823.80,47,2783.49,519.67,4843.78
Puma,Loyal Customer,Supermarkets ,Autumn Deals Drive,109342.66,41,2666.89,569.04,4996.09
Puma,Loyal Customer,Supermarkets ,BOGO Blitz,125370.03,50,2507.40,547.27,4931.86
Puma,Loyal Customer,Supermarkets ,Back to School Boost,107124.15,41,2612.78,528.66,4878.27
Puma,Loyal Customer,Supermarkets ,Birthday Bash Sale,145349.33,53,2742.44,617.75,4980.67
Puma,Loyal Customer,Supermarkets ,Black Friday Blowout,133347.07,55,2424.49,541.21,4910.77
Puma,Loyal Customer,Supermarkets ,Cart Crasher Campaign,114603.18,43,2665.19,519.31,4986.87
Puma,Loyal Customer,Supermarkets ,Cashback Carnival,141003.41,55,2563.70,624.24,4937.46
Puma,Loyal Customer,Supermarkets ,Clearance Countdown,122344.65,45,2718.77,577.58,4683.34
Puma,Loyal Customer,Supermarkets ,Countdown to Savings,117506.21,42,2797.77,507.32,4876.27
Puma,Loyal Customer,Supermarkets ,Customer Appreciation Week,100191.09,37,2707.87,897.15,4488.30
Puma,Loyal Customer,Supermarkets ,Cyber Monday Mania,118882.04,41,2899.56,585.19,4755.14
Puma,Loyal Customer,Supermarkets ,Deal of the Month,114850.61,35,3281.45,777.78,4734.04
Puma,Loyal Customer,Supermarkets ,Double Points Bonanza,140957.85,53,2659.58,551.23,4907.43
Puma,Loyal Customer,Supermarkets ,Early Bird Specials,141397.95,51,2772.51,573.13,4978.55
Puma,Loyal Customer,Supermarkets ,End of Season Sale,102676.64,36,2852.13,687.34,4928.35
Puma,Loyal Customer,Supermarkets ,Exclusive Insider Offers,170904.74,56,3051.87,646.15,4962.13
Puma,Loyal Customer,Supermarkets ,Festive Fever Promo,118660.15,51,2326.67,510.80,4758.03
Puma,Loyal Customer,Supermarkets ,Final Call Frenzy,151752.27,49,3096.99,549.25,4931.22
Puma,Loyal Customer,Supermarkets ,Flash Frenzy Friday,128071.98,49,2613.71,572.26,4531.82
Puma,Loyal Customer,Supermarkets ,"Gift More, Spend Less",144255.87,52,2774.15,679.50,4997.42
Puma,Loyal Customer,Supermarkets ,Golden Hour Bargains,111368.47,39,2855.60,814.16,4844.90
Puma,Loyal Customer,Supermarkets ,Green Weekend Deals,116428.47,43,2707.64,548.28,4933.01
Puma,Loyal Customer,Supermarkets ,Happy Hour Discounts,129675.88,52,2493.77,627.01,4639.01
Puma,Loyal Customer,Supermarkets ,Holiday Shopping Rush,135822.06,44,3086.87,867.75,4721.02
Puma,Loyal Customer,Supermarkets ,Hot Picks Promo,131340.30,46,2855.22,531.47,4927.92
Puma,Loyal Customer,Supermarkets ,Instant Gratification Sale,122423.29,45,2720.52,804.37,4904.24
Puma,Loyal Customer,Supermarkets ,Limited Time Treasures,144965.42,48,3020.11,532.47,4988.87
Puma,Loyal Customer,Supermarkets ,Loyalty Rewards Blast,102446.99,41,2498.71,598.97,4982.62
Puma,Loyal Customer,Supermarkets ,Mega Weekend Bonanza,107467.27,42,2558.74,558.28,4995.44
Puma,Loyal Customer,Supermarkets ,Mid-Year Madness,115263.69,42,2744.37,614.88,4801.56
Puma,Loyal Customer,Supermarkets ,Midnight Madness,148644.58,55,2702.63,510.11,4727.89
Puma,Loyal Customer,Supermarkets ,Mystery Discount Days,107475.53,41,2621.35,617.10,4721.28
Puma,Loyal Customer,Supermarkets ,New Arrival Showcase,141378.15,51,2772.12,533.50,4975.47
Puma,Loyal Customer,Supermarkets ,New Product Launch Promo,147334.75,49,3006.83,677.02,4835.17
Puma,Loyal Customer,Supermarkets ,New Year Kickoff,134999.72,49,2755.10,522.90,4994.72
Puma,Loyal Customer,Supermarkets ,Price Drop Parade,114221.65,41,2785.89,622.62,4964.43
Puma,Loyal Customer,Supermarkets ,Red Tag Clearance,98875.04,42,2354.17,502.12,4875.45
Puma,Loyal Customer,Supermarkets ,Seasonal Surprise Box,132514.55,48,2760.72,503.60,4923.93
Puma,Loyal Customer,Supermarkets ,Shop & Save Spectacular,141471.86,50,2829.44,507.07,4984.32
Puma,Loyal Customer,Supermarkets ,Smart Shopper Week,119759.72,45,2661.33,603.51,4813.39
Puma,Loyal Customer,Supermarkets ,Spring Refresh Event,138441.32,50,2768.83,531.69,4946.77
Puma,Loyal Customer,Supermarkets ,Spring Splash Discounts,108206.95,40,2705.17,534.12,4955.35
Puma,Loyal Customer,Supermarkets ,Summer Sizzle Promo,166699.60,54,3087.03,623.19,4910.94
Puma,Loyal Customer,Supermarkets ,Super Savings Week,139321.29,51,2731.79,527.66,4972.81
Puma,Loyal Customer,Supermarkets ,Ultimate Value Event,111754.68,40,2793.87,672.18,4961.87
Puma,Loyal Customer,Supermarkets ,VIP Access Sale,105849.27,39,2714.08,869.21,4823.38
Puma,Loyal Customer,Supermarkets ,Weekend Warrior Specials,152497.02,60,2541.62,548.83,4897.18
Puma,Loyal Customer,Supermarkets ,Winter Clearance Carnival,101295.15,37,2737.71,505.00,4955.92
Puma,Loyal Customer,Supermarkets ,Winter Wonders Sale,127803.44,41,3117.16,513.88,4842.76
Puma,Occasional Shopper,Large Malls / Complexes,12 Days of Deals,106695.71,42,2540.37,559.51,4890.25
Puma,Occasional Shopper,Large Malls / Complexes,Autumn Deals Drive,134084.08,46,2914.87,537.78,4977.29
Puma,Occasional Shopper,Large Malls / Complexes,BOGO Blitz,132822.38,46,2887.44,535.51,4967.16
Puma,Occasional Shopper,Large Malls / Complexes,Back to School Boost,99219.66,38,2611.04,517.34,4888.76
Puma,Occasional Shopper,Large Malls / Complexes,Birthday Bash Sale,99990.49,35,2856.87,542.61,4895.37
Puma,Occasional Shopper,Large Malls / Complexes,Black Friday Blowout,114637.30,44,2605.39,513.40,4975.46
Puma,Occasional Shopper,Large Malls / Complexes,Cart Crasher Campaign,104482.49,40,2612.06,535.70,4993.76
Puma,Occasional Shopper,Large Malls / Complexes,Cashback Carnival,105332.42,43,2449.59,502.29,4637.39
Puma,Occasional Shopper,Large Malls / Complexes,Clearance Countdown,124054.43,47,2639.46,638.42,4952.18
Puma,Occasional Shopper,Large Malls / Complexes,Countdown to Savings,128618.53,46,2796.06,655.33,4853.75
Puma,Occasional Shopper,Large Malls / Complexes,Customer Appreciation Week,132992.64,46,2891.14,543.59,4959.16
Puma,Occasional Shopper,Large Malls / Complexes,Cyber Monday Mania,110374.98,44,2508.52,530.66,4927.99
Puma,Occasional Shopper,Large Malls / Complexes,Deal of the Month,80631.65,33,2443.38,596.61,4774.44
Puma,Occasional Shopper,Large Malls / Complexes,Double Points Bonanza,129296.40,50,2585.93,516.41,4722.11
Puma,Occasional Shopper,Large Malls / Complexes,Early Bird Specials,131862.75,47,2805.59,655.36,4873.39
Puma,Occasional Shopper,Large Malls / Complexes,End of Season Sale,92608.27,34,2723.77,545.58,4908.27
Puma,Occasional Shopper,Large Malls / Complexes,Exclusive Insider Offers,136142.99,45,3025.40,559.97,4869.00
Puma,Occasional Shopper,Large Malls / Complexes,Festive Fever Promo,136452.85,48,2842.77,571.90,4855.93
Puma,Occasional Shopper,Large Malls / Complexes,Final Call Frenzy,110482.18,38,2907.43,505.58,4887.19
