category,customer_segment,store_type,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Home Appliances,Occasional Shopper,Large Malls / Complexes,Sales Associate,Price Drop Parade,107515.45,34,3162.22,585.50,4985.41
Home Appliances,Occasional Shopper,Large Malls / Complexes,Sales Associate,Red Tag Clearance,77841.87,29,2684.20,618.82,4965.24
Home Appliances,Occasional Shopper,Large Malls / Complexes,Sales Associate,Seasonal Surprise Box,74321.26,26,2858.51,741.95,4928.89
Home Appliances,Occasional Shopper,Large Malls / Complexes,Sales Associate,Shop & Save Spectacular,64300.90,22,2922.77,750.28,4860.54
Home Appliances,Occasional Shopper,Large Malls / Complexes,Sales Associate,Smart Shopper Week,81873.14,30,2729.10,526.84,4825.70
Home Appliances,Occasional Shopper,Large Malls / Complexes,Sales Associate,Spring Refresh Event,85751.17,35,2450.03,506.82,4762.75
Home Appliances,Occasional Shopper,Large Malls / Complexes,Sales Associate,Spring Splash Discounts,75776.64,25,3031.07,613.95,4790.84
Home Appliances,Occasional Shopper,Large Malls / Complexes,Sales Associate,Summer Sizzle Promo,73462.60,26,2825.48,824.65,4900.00
Home Appliances,Occasional Shopper,Large Malls / Complexes,Sales Associate,Super Savings Week,99285.18,35,2836.72,609.54,4998.47
Home Appliances,Occasional Shopper,Large Malls / Complexes,Sales Associate,Ultimate Value Event,85964.80,31,2773.06,659.86,4573.05
Home Appliances,Occasional Shopper,Large Malls / Complexes,Sales Associate,VIP Access Sale,78966.81,27,2924.70,676.31,4978.46
Home Appliances,Occasional Shopper,Large Malls / Complexes,Sales Associate,Weekend Warrior Specials,75092.46,31,2422.34,696.23,4838.78
Home Appliances,Occasional Shopper,Large Malls / Complexes,Sales Associate,Winter Clearance Carnival,60842.92,24,2535.12,546.66,4631.96
Home Appliances,Occasional Shopper,Large Malls / Complexes,Sales Associate,Winter Wonders Sale,92363.88,30,3078.80,544.91,4948.17
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,12 Days of Deals,88611.77,39,2272.10,598.00,4947.58
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Autumn Deals Drive,104576.05,41,2550.64,569.53,4941.56
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,BOGO Blitz,69718.76,25,2788.75,889.70,4945.53
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Back to School Boost,105251.26,32,3289.10,648.93,4966.99
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Birthday Bash Sale,72223.87,28,2579.42,572.92,4980.60
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Black Friday Blowout,88279.23,31,2847.72,1103.72,4883.61
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Cart Crasher Campaign,71256.31,28,2544.87,581.73,4984.35
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Cashback Carnival,62234.34,26,2393.63,597.79,4870.48
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Clearance Countdown,62255.23,20,3112.76,598.47,4762.58
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Countdown to Savings,93839.58,37,2536.20,518.12,4998.03
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Customer Appreciation Week,76663.16,33,2323.13,525.18,4136.60
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Cyber Monday Mania,57403.33,18,3189.07,898.21,4992.38
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Deal of the Month,88152.51,29,3039.74,538.59,4982.28
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Double Points Bonanza,94684.56,31,3054.34,555.86,4863.72
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Early Bird Specials,77710.44,24,3237.93,539.92,4957.66
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,End of Season Sale,62441.65,21,2973.41,1048.01,4895.39
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Exclusive Insider Offers,64932.77,25,2597.31,724.74,4711.09
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Festive Fever Promo,70294.68,24,2928.95,632.63,4884.97
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Final Call Frenzy,68729.18,25,2749.17,536.74,4508.36
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Flash Frenzy Friday,79753.38,30,2658.45,587.35,4928.39
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,"Gift More, Spend Less",61183.60,22,2781.07,829.04,4902.50
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Golden Hour Bargains,107193.20,37,2897.11,667.01,4988.43
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Green Weekend Deals,80587.00,30,2686.23,926.15,4852.88
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Happy Hour Discounts,68753.00,23,2989.26,612.01,4935.64
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Holiday Shopping Rush,53868.28,21,2565.16,712.47,4623.65
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Hot Picks Promo,107691.91,36,2991.44,565.70,4862.56
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Instant Gratification Sale,62497.46,24,2604.06,693.60,4919.37
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Limited Time Treasures,82687.86,31,2667.35,701.99,4838.99
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Loyalty Rewards Blast,52316.75,20,2615.84,522.58,4854.50
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Mega Weekend Bonanza,74426.11,25,2977.04,601.56,4916.53
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Mid-Year Madness,76787.55,26,2953.37,638.85,4728.24
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Midnight Madness,76586.70,26,2945.64,1156.45,4882.98
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Mystery Discount Days,92933.43,34,2733.34,764.05,4783.09
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,New Arrival Showcase,105086.27,35,3002.46,554.11,4878.19
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,New Product Launch Promo,81527.43,29,2811.29,571.79,4971.54
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,New Year Kickoff,80528.06,28,2876.00,542.41,4972.54
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Price Drop Parade,86455.67,32,2701.74,580.22,4660.88
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Red Tag Clearance,88407.77,30,2946.93,892.37,4797.62
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Seasonal Surprise Box,102760.50,34,3022.37,762.98,4927.39
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Shop & Save Spectacular,70249.13,25,2809.97,757.38,4913.45
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Smart Shopper Week,73163.32,30,2438.78,720.59,4683.50
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Spring Refresh Event,55866.58,21,2660.31,516.63,4815.25
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Spring Splash Discounts,89538.62,30,2984.62,505.95,4877.31
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Summer Sizzle Promo,71786.56,31,2315.70,521.10,4957.59
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Super Savings Week,76957.80,29,2653.72,512.81,4955.20
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Ultimate Value Event,94948.66,35,2712.82,565.46,4932.67
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,VIP Access Sale,96049.73,33,2910.60,545.18,4972.72
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Weekend Warrior Specials,77669.27,26,2987.28,666.33,4915.49
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Winter Clearance Carnival,40093.20,16,2505.82,562.08,4950.63
Home Appliances,Occasional Shopper,Large Malls / Complexes,Salesperson,Winter Wonders Sale,90601.06,32,2831.28,504.46,4934.63
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,12 Days of Deals,88649.63,31,2859.67,842.16,4826.71
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Autumn Deals Drive,74449.28,28,2658.90,675.25,4970.58
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,BOGO Blitz,55651.71,23,2419.64,527.18,4480.16
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Back to School Boost,77251.07,28,2758.97,651.39,4756.40
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Birthday Bash Sale,68192.40,25,2727.70,558.17,4894.80
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Black Friday Blowout,49789.87,18,2766.10,788.67,4647.53
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Cart Crasher Campaign,64295.38,22,2922.52,553.51,4884.37
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Cashback Carnival,77306.54,27,2863.21,613.08,4797.07
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Clearance Countdown,64007.27,25,2560.29,532.88,4961.69
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Countdown to Savings,71726.90,26,2758.73,1301.70,4874.22
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Customer Appreciation Week,43437.40,16,2714.84,692.07,4810.25
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Cyber Monday Mania,36692.88,16,2293.30,557.02,4743.04
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Deal of the Month,63430.33,24,2642.93,755.77,4856.01
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Double Points Bonanza,46768.81,19,2461.52,702.14,4869.71
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Early Bird Specials,62375.75,22,2835.26,576.41,4975.84
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,End of Season Sale,62480.14,21,2975.24,903.14,4779.99
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Exclusive Insider Offers,57477.39,22,2612.61,627.39,4919.81
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Festive Fever Promo,75014.29,29,2586.70,687.43,4967.82
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Final Call Frenzy,64823.04,26,2493.19,545.96,4843.18
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Flash Frenzy Friday,73725.61,27,2730.58,883.41,4873.45
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,"Gift More, Spend Less",49605.41,21,2362.16,724.49,4206.14
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Golden Hour Bargains,85790.35,29,2958.29,796.04,4954.76
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Green Weekend Deals,79368.82,26,3052.65,679.91,4764.69
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Happy Hour Discounts,66134.62,26,2543.64,598.29,4686.70
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Holiday Shopping Rush,66381.99,25,2655.28,677.26,4568.45
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Hot Picks Promo,78500.21,30,2616.67,768.51,4579.12
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Instant Gratification Sale,63781.76,25,2551.27,657.54,4956.57
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Limited Time Treasures,54106.24,21,2576.49,507.53,4930.68
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Loyalty Rewards Blast,56235.46,24,2343.14,530.00,4748.26
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Mega Weekend Bonanza,47122.23,18,2617.90,961.48,4951.85
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Mid-Year Madness,42039.34,16,2627.46,559.20,4951.73
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Midnight Madness,46268.34,15,3084.56,514.34,4903.10
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Mystery Discount Days,65307.88,21,3109.90,903.12,4920.72
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,New Arrival Showcase,100809.97,35,2880.28,629.55,4557.61
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,New Product Launch Promo,101076.78,33,3062.93,873.68,4978.16
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,New Year Kickoff,50009.98,15,3334.00,1259.55,4951.92
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Price Drop Parade,59890.47,23,2603.93,714.19,4757.86
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Red Tag Clearance,75487.69,26,2903.37,650.66,4367.46
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Seasonal Surprise Box,69672.58,27,2580.47,577.75,4972.80
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Shop & Save Spectacular,72783.93,27,2695.70,835.14,4884.29
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Smart Shopper Week,89079.17,33,2699.37,730.37,4671.36
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Spring Refresh Event,65002.55,25,2600.10,613.58,4799.58
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Spring Splash Discounts,84823.35,33,2570.40,518.89,4797.01
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Summer Sizzle Promo,70407.73,24,2933.66,1108.66,4859.23
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Super Savings Week,62863.70,26,2417.83,518.36,4412.87
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Ultimate Value Event,61905.97,21,2947.90,629.61,4886.58
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,VIP Access Sale,82650.01,32,2582.81,721.64,4990.36
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Weekend Warrior Specials,55730.13,18,3096.12,702.38,4871.29
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Winter Clearance Carnival,44470.12,15,2964.67,1183.09,4911.86
Home Appliances,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Winter Wonders Sale,79156.58,30,2638.55,521.22,4986.53
Home Appliances,Occasional Shopper,Small Stores / Shops,Manager,12 Days of Deals,94155.88,33,2853.21,573.83,4678.37
Home Appliances,Occasional Shopper,Small Stores / Shops,Manager,Autumn Deals Drive,75873.12,30,2529.10,585.31,4919.55
Home Appliances,Occasional Shopper,Small Stores / Shops,Manager,BOGO Blitz,84137.92,29,2901.31,701.49,4997.06
Home Appliances,Occasional Shopper,Small Stores / Shops,Manager,Back to School Boost,81252.67,32,2539.15,520.38,4919.53
Home Appliances,Occasional Shopper,Small Stores / Shops,Manager,Birthday Bash Sale,86191.19,27,3192.27,596.49,4993.71
Home Appliances,Occasional Shopper,Small Stores / Shops,Manager,Black Friday Blowout,94694.47,33,2869.53,506.66,4846.18
Home Appliances,Occasional Shopper,Small Stores / Shops,Manager,Cart Crasher Campaign,56797.53,21,2704.64,645.99,4906.70
Home Appliances,Occasional Shopper,Small Stores / Shops,Manager,Cashback Carnival,77046.46,27,2853.57,529.35,4591.94
Home Appliances,Occasional Shopper,Small Stores / Shops,Manager,Clearance Countdown,63579.27,21,3027.58,1536.62,4912.27
Home Appliances,Occasional Shopper,Small Stores / Shops,Manager,Countdown to Savings,89383.53,31,2883.34,650.89,4949.40
Home Appliances,Occasional Shopper,Small Stores / Shops,Manager,Customer Appreciation Week,86849.74,30,2894.99,531.71,4924.83
Home Appliances,Occasional Shopper,Small Stores / Shops,Manager,Cyber Monday Mania,80035.97,29,2759.86,502.61,4888.99
Home Appliances,Occasional Shopper,Small Stores / Shops,Manager,Deal of the Month,80806.32,30,2693.54,1003.98,4934.99
Home Appliances,Occasional Shopper,Small Stores / Shops,Manager,Double Points Bonanza,81957.16,31,2643.78,846.23,4996.53
Home Appliances,Occasional Shopper,Small Stores / Shops,Manager,Early Bird Specials,93993.02,33,2848.27,580.51,4588.83
Home Appliances,Occasional Shopper,Small Stores / Shops,Manager,End of Season Sale,75263.51,25,3010.54,772.55,4684.63
Home Appliances,Occasional Shopper,Small Stores / Shops,Manager,Exclusive Insider Offers,74287.10,27,2751.37,739.89,4863.87
Home Appliances,Occasional Shopper,Small Stores / Shops,Manager,Festive Fever Promo,89805.79,33,2721.39,579.09,4883.77
Home Appliances,Occasional Shopper,Small Stores / Shops,Manager,Final Call Frenzy,86040.25,34,2530.60,640.76,4965.45
Home Appliances,Occasional Shopper,Small Stores / Shops,Manager,Flash Frenzy Friday,69224.47,29,2387.05,590.40,4881.17
Home Appliances,Occasional Shopper,Small Stores / Shops,Manager,"Gift More, Spend Less",71328.15,23,3101.22,747.61,4618.13
Home Appliances,Occasional Shopper,Small Stores / Shops,Manager,Golden Hour Bargains,98044.03,33,2971.03,519.85,4986.82
Home Appliances,Occasional Shopper,Small Stores / Shops,Manager,Green Weekend Deals,62927.99,22,2860.36,792.58,4997.45
Home Appliances,Occasional Shopper,Small Stores / Shops,Manager,Happy Hour Discounts,57964.07,22,2634.73,540.52,4965.89
Home Appliances,Occasional Shopper,Small Stores / Shops,Manager,Holiday Shopping Rush,71879.47,27,2662.20,521.68,4783.21
Home Appliances,Occasional Shopper,Small Stores / Shops,Manager,Hot Picks Promo,60902.54,23,2647.94,608.01,4884.98
Home Appliances,Occasional Shopper,Small Stores / Shops,Manager,Instant Gratification Sale,96002.55,36,2666.74,595.82,4819.05
Home Appliances,Occasional Shopper,Small Stores / Shops,Manager,Limited Time Treasures,76975.07,31,2483.07,616.44,4921.25
Home Appliances,Occasional Shopper,Small Stores / Shops,Manager,Loyalty Rewards Blast,86150.00,28,3076.79,673.28,4894.11
