category,brand,customer_segment,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Sports & Outdoors,Decathlon,High Value,Red Tag Clearance,201780.67,68,2967.36,500.15,4890.86
Sports & Outdoors,Decathlon,High Value,Seasonal Surprise Box,155913.98,63,2474.83,557.13,4868.43
Sports & Outdoors,Decathlon,High Value,Shop & Save Spectacular,162972.73,66,2469.28,545.53,4985.35
Sports & Outdoors,Decathlon,High Value,Smart Shopper Week,212139.75,74,2866.75,519.40,4994.72
Sports & Outdoors,Decathlon,High Value,Spring Refresh Event,213116.04,69,3088.64,559.89,4945.00
Sports & Outdoors,Decathlon,High Value,Spring Splash Discounts,204014.42,75,2720.19,650.98,4926.31
Sports & Outdoors,Decathlon,High Value,Summer Sizzle Promo,221150.94,73,3029.46,551.17,4930.72
Sports & Outdoors,Decathlon,High Value,Super Savings Week,198031.81,68,2912.23,619.97,4941.37
Sports & Outdoors,Decathlon,High Value,Ultimate Value Event,202886.58,70,2898.38,562.36,4923.40
Sports & Outdoors,Decathlon,High Value,VIP Access Sale,173375.79,58,2989.24,574.54,4959.07
Sports & Outdoors,Decathlon,High Value,Weekend Warrior Specials,162277.93,65,2496.58,551.95,4867.02
Sports & Outdoors,Decathlon,High Value,Winter Clearance Carnival,228085.10,78,2924.17,527.44,4965.53
Sports & Outdoors,Decathlon,High Value,Winter Wonders Sale,186444.34,70,2663.49,620.53,4821.51
Sports & Outdoors,Decathlon,In-Store Regular,12 Days of Deals,122183.31,47,2599.64,601.93,4936.78
Sports & Outdoors,Decathlon,In-Store Regular,Autumn Deals Drive,183712.78,65,2826.35,582.58,4926.13
Sports & Outdoors,Decathlon,In-Store Regular,BOGO Blitz,163607.69,53,3086.94,534.77,4933.89
Sports & Outdoors,Decathlon,In-Store Regular,Back to School Boost,214952.49,71,3027.50,526.10,4930.59
Sports & Outdoors,Decathlon,In-Store Regular,Birthday Bash Sale,177725.63,63,2821.04,574.64,4931.46
Sports & Outdoors,Decathlon,In-Store Regular,Black Friday Blowout,155195.64,54,2873.99,529.05,4941.88
Sports & Outdoors,Decathlon,In-Store Regular,Cart Crasher Campaign,211170.84,76,2778.56,504.84,4997.58
Sports & Outdoors,Decathlon,In-Store Regular,Cashback Carnival,193539.51,70,2764.85,559.68,4996.22
Sports & Outdoors,Decathlon,In-Store Regular,Clearance Countdown,182047.02,66,2758.29,513.24,4989.75
Sports & Outdoors,Decathlon,In-Store Regular,Countdown to Savings,179943.96,69,2607.88,508.34,4807.12
Sports & Outdoors,Decathlon,In-Store Regular,Customer Appreciation Week,154300.04,56,2755.36,597.31,4972.20
Sports & Outdoors,Decathlon,In-Store Regular,Cyber Monday Mania,158604.02,56,2832.21,557.86,4677.50
Sports & Outdoors,Decathlon,In-Store Regular,Deal of the Month,183899.50,56,3283.92,1037.13,4999.17
Sports & Outdoors,Decathlon,In-Store Regular,Double Points Bonanza,201425.18,74,2721.96,508.18,4967.50
Sports & Outdoors,Decathlon,In-Store Regular,Early Bird Specials,229825.80,77,2984.75,527.14,4989.80
Sports & Outdoors,Decathlon,In-Store Regular,End of Season Sale,180895.15,67,2699.93,607.14,4978.05
Sports & Outdoors,Decathlon,In-Store Regular,Exclusive Insider Offers,183822.10,65,2828.03,549.21,4992.70
Sports & Outdoors,Decathlon,In-Store Regular,Festive Fever Promo,180809.91,67,2698.66,534.10,4990.56
Sports & Outdoors,Decathlon,In-Store Regular,Final Call Frenzy,202587.17,74,2737.66,522.72,4991.04
Sports & Outdoors,Decathlon,In-Store Regular,Flash Frenzy Friday,237453.12,83,2860.88,536.36,4951.17
Sports & Outdoors,Decathlon,In-Store Regular,"Gift More, Spend Less",184575.03,71,2599.65,545.08,4949.71
Sports & Outdoors,Decathlon,In-Store Regular,Golden Hour Bargains,194379.71,73,2662.74,509.56,4943.61
Sports & Outdoors,Decathlon,In-Store Regular,Green Weekend Deals,153541.60,57,2693.71,549.41,4966.10
Sports & Outdoors,Decathlon,In-Store Regular,Happy Hour Discounts,143102.18,53,2700.04,732.57,4932.12
Sports & Outdoors,Decathlon,In-Store Regular,Holiday Shopping Rush,190686.30,69,2763.57,535.47,4953.25
Sports & Outdoors,Decathlon,In-Store Regular,Hot Picks Promo,176762.07,65,2719.42,526.70,4904.89
Sports & Outdoors,Decathlon,In-Store Regular,Instant Gratification Sale,191509.49,63,3039.83,603.05,4940.24
Sports & Outdoors,Decathlon,In-Store Regular,Limited Time Treasures,179906.50,69,2607.34,513.55,4963.28
Sports & Outdoors,Decathlon,In-Store Regular,Loyalty Rewards Blast,201532.32,69,2920.76,528.39,4911.76
Sports & Outdoors,Decathlon,In-Store Regular,Mega Weekend Bonanza,202490.67,76,2664.35,513.95,4959.24
Sports & Outdoors,Decathlon,In-Store Regular,Mid-Year Madness,233471.50,82,2847.21,587.50,4997.59
Sports & Outdoors,Decathlon,In-Store Regular,Midnight Madness,183448.34,59,3109.29,716.90,4962.81
Sports & Outdoors,Decathlon,In-Store Regular,Mystery Discount Days,247122.33,81,3050.89,525.50,4948.81
Sports & Outdoors,Decathlon,In-Store Regular,New Arrival Showcase,214082.20,73,2932.63,509.28,4907.27
Sports & Outdoors,Decathlon,In-Store Regular,New Product Launch Promo,168282.21,61,2758.72,526.39,4973.97
Sports & Outdoors,Decathlon,In-Store Regular,New Year Kickoff,118354.71,46,2572.93,560.61,4960.98
Sports & Outdoors,Decathlon,In-Store Regular,Price Drop Parade,153393.82,56,2739.18,678.91,4707.84
Sports & Outdoors,Decathlon,In-Store Regular,Red Tag Clearance,198806.34,68,2923.62,568.41,4979.21
Sports & Outdoors,Decathlon,In-Store Regular,Seasonal Surprise Box,197097.55,71,2776.02,608.89,4992.97
Sports & Outdoors,Decathlon,In-Store Regular,Shop & Save Spectacular,168292.77,64,2629.57,611.41,4923.31
Sports & Outdoors,Decathlon,In-Store Regular,Smart Shopper Week,169836.74,60,2830.61,615.46,4986.59
Sports & Outdoors,Decathlon,In-Store Regular,Spring Refresh Event,197394.10,65,3036.83,521.35,4953.50
Sports & Outdoors,Decathlon,In-Store Regular,Spring Splash Discounts,191925.72,71,2703.18,537.91,4955.54
Sports & Outdoors,Decathlon,In-Store Regular,Summer Sizzle Promo,157222.10,68,2312.09,568.76,4653.54
Sports & Outdoors,Decathlon,In-Store Regular,Super Savings Week,157640.77,61,2584.27,501.50,4992.34
Sports & Outdoors,Decathlon,In-Store Regular,Ultimate Value Event,186975.19,65,2876.54,605.70,4927.90
Sports & Outdoors,Decathlon,In-Store Regular,VIP Access Sale,178111.40,71,2508.61,526.48,4983.80
Sports & Outdoors,Decathlon,In-Store Regular,Weekend Warrior Specials,179915.75,61,2949.44,741.85,4989.44
Sports & Outdoors,Decathlon,In-Store Regular,Winter Clearance Carnival,199920.92,70,2856.01,555.21,4999.77
Sports & Outdoors,Decathlon,In-Store Regular,Winter Wonders Sale,135075.17,50,2701.50,764.59,4987.82
Sports & Outdoors,Decathlon,Loyal Customer,12 Days of Deals,194249.33,75,2589.99,508.37,4909.92
Sports & Outdoors,Decathlon,Loyal Customer,Autumn Deals Drive,148739.63,58,2564.48,529.90,4952.53
Sports & Outdoors,Decathlon,Loyal Customer,BOGO Blitz,196930.75,75,2625.74,662.49,4936.08
Sports & Outdoors,Decathlon,Loyal Customer,Back to School Boost,217015.90,82,2646.54,537.41,4988.23
Sports & Outdoors,Decathlon,Loyal Customer,Birthday Bash Sale,197402.77,69,2860.91,508.25,4986.88
Sports & Outdoors,Decathlon,Loyal Customer,Black Friday Blowout,176098.88,67,2628.34,525.54,4896.93
Sports & Outdoors,Decathlon,Loyal Customer,Cart Crasher Campaign,206217.66,70,2945.97,512.77,4917.60
Sports & Outdoors,Decathlon,Loyal Customer,Cashback Carnival,122833.23,47,2613.47,540.11,4653.60
Sports & Outdoors,Decathlon,Loyal Customer,Clearance Countdown,180640.16,73,2474.52,578.15,4989.93
Sports & Outdoors,Decathlon,Loyal Customer,Countdown to Savings,191414.99,70,2734.50,557.62,4916.41
Sports & Outdoors,Decathlon,Loyal Customer,Customer Appreciation Week,172573.79,65,2654.98,605.53,4939.54
Sports & Outdoors,Decathlon,Loyal Customer,Cyber Monday Mania,167954.51,57,2946.57,501.43,4938.53
Sports & Outdoors,Decathlon,Loyal Customer,Deal of the Month,226752.52,81,2799.41,503.70,4985.37
Sports & Outdoors,Decathlon,Loyal Customer,Double Points Bonanza,194297.38,73,2661.61,530.60,4996.95
Sports & Outdoors,Decathlon,Loyal Customer,Early Bird Specials,153452.33,60,2557.54,583.87,4979.33
Sports & Outdoors,Decathlon,Loyal Customer,End of Season Sale,185421.66,71,2611.57,523.49,4943.49
Sports & Outdoors,Decathlon,Loyal Customer,Exclusive Insider Offers,177548.14,64,2774.19,578.64,4927.94
Sports & Outdoors,Decathlon,Loyal Customer,Festive Fever Promo,199163.09,71,2805.11,506.01,4965.78
Sports & Outdoors,Decathlon,Loyal Customer,Final Call Frenzy,191041.29,65,2939.10,516.00,4980.79
Sports & Outdoors,Decathlon,Loyal Customer,Flash Frenzy Friday,178551.92,62,2879.87,535.90,4908.29
Sports & Outdoors,Decathlon,Loyal Customer,"Gift More, Spend Less",174325.32,66,2641.29,587.56,4915.92
Sports & Outdoors,Decathlon,Loyal Customer,Golden Hour Bargains,221397.29,83,2667.44,506.18,4926.67
Sports & Outdoors,Decathlon,Loyal Customer,Green Weekend Deals,159599.91,63,2533.33,552.36,4945.58
Sports & Outdoors,Decathlon,Loyal Customer,Happy Hour Discounts,199756.73,65,3073.18,659.88,4968.28
Sports & Outdoors,Decathlon,Loyal Customer,Holiday Shopping Rush,186939.38,66,2832.41,635.90,4750.87
Sports & Outdoors,Decathlon,Loyal Customer,Hot Picks Promo,191923.26,72,2665.60,600.21,4948.28
Sports & Outdoors,Decathlon,Loyal Customer,Instant Gratification Sale,175714.86,67,2622.61,560.96,4989.24
Sports & Outdoors,Decathlon,Loyal Customer,Limited Time Treasures,179661.90,73,2461.12,590.00,4867.32
Sports & Outdoors,Decathlon,Loyal Customer,Loyalty Rewards Blast,190013.01,69,2753.81,543.66,4869.51
Sports & Outdoors,Decathlon,Loyal Customer,Mega Weekend Bonanza,150328.17,50,3006.56,680.71,4857.57
Sports & Outdoors,Decathlon,Loyal Customer,Mid-Year Madness,189276.05,58,3263.38,544.04,4973.89
Sports & Outdoors,Decathlon,Loyal Customer,Midnight Madness,151576.11,56,2706.72,544.62,4994.22
Sports & Outdoors,Decathlon,Loyal Customer,Mystery Discount Days,169965.34,58,2930.44,558.45,4897.18
Sports & Outdoors,Decathlon,Loyal Customer,New Arrival Showcase,209791.44,72,2913.77,621.03,4961.38
Sports & Outdoors,Decathlon,Loyal Customer,New Product Launch Promo,167271.56,61,2742.16,548.53,4909.18
Sports & Outdoors,Decathlon,Loyal Customer,New Year Kickoff,185471.29,62,2991.47,504.68,4894.47
Sports & Outdoors,Decathlon,Loyal Customer,Price Drop Parade,174484.73,64,2726.32,548.29,4935.62
Sports & Outdoors,Decathlon,Loyal Customer,Red Tag Clearance,244138.42,85,2872.22,522.56,4832.89
Sports & Outdoors,Decathlon,Loyal Customer,Seasonal Surprise Box,151296.46,55,2750.84,620.04,4882.07
Sports & Outdoors,Decathlon,Loyal Customer,Shop & Save Spectacular,149055.67,55,2710.10,507.87,4865.54
Sports & Outdoors,Decathlon,Loyal Customer,Smart Shopper Week,142681.34,56,2547.88,611.68,4957.51
Sports & Outdoors,Decathlon,Loyal Customer,Spring Refresh Event,170752.89,64,2668.01,582.24,4946.16
Sports & Outdoors,Decathlon,Loyal Customer,Spring Splash Discounts,244809.41,86,2846.62,684.27,4936.29
Sports & Outdoors,Decathlon,Loyal Customer,Summer Sizzle Promo,198738.76,71,2799.14,561.24,4913.75
Sports & Outdoors,Decathlon,Loyal Customer,Super Savings Week,168854.20,62,2723.45,607.48,4990.35
Sports & Outdoors,Decathlon,Loyal Customer,Ultimate Value Event,203080.90,75,2707.75,558.43,4970.94
Sports & Outdoors,Decathlon,Loyal Customer,VIP Access Sale,159753.80,53,3014.22,553.88,4993.65
Sports & Outdoors,Decathlon,Loyal Customer,Weekend Warrior Specials,170161.20,63,2700.97,551.03,4825.12
Sports & Outdoors,Decathlon,Loyal Customer,Winter Clearance Carnival,201742.12,69,2923.80,534.63,4986.85
Sports & Outdoors,Decathlon,Loyal Customer,Winter Wonders Sale,190302.49,67,2840.34,570.53,4782.37
Sports & Outdoors,Decathlon,Occasional Shopper,12 Days of Deals,162740.18,63,2583.18,525.52,4879.85
Sports & Outdoors,Decathlon,Occasional Shopper,Autumn Deals Drive,178207.24,65,2741.65,503.74,4954.54
Sports & Outdoors,Decathlon,Occasional Shopper,BOGO Blitz,177509.05,61,2909.98,587.75,4997.17
Sports & Outdoors,Decathlon,Occasional Shopper,Back to School Boost,213553.93,77,2773.43,515.62,4967.76
Sports & Outdoors,Decathlon,Occasional Shopper,Birthday Bash Sale,205963.55,72,2860.60,512.52,4939.61
Sports & Outdoors,Decathlon,Occasional Shopper,Black Friday Blowout,167895.80,68,2469.06,523.97,4929.33
Sports & Outdoors,Decathlon,Occasional Shopper,Cart Crasher Campaign,203845.66,73,2792.41,511.39,4849.95
Sports & Outdoors,Decathlon,Occasional Shopper,Cashback Carnival,190533.94,74,2574.78,500.39,4878.43
Sports & Outdoors,Decathlon,Occasional Shopper,Clearance Countdown,174400.60,71,2456.35,501.38,4758.02
Sports & Outdoors,Decathlon,Occasional Shopper,Countdown to Savings,199578.42,70,2851.12,530.24,4982.65
Sports & Outdoors,Decathlon,Occasional Shopper,Customer Appreciation Week,267547.77,95,2816.29,630.29,4950.51
Sports & Outdoors,Decathlon,Occasional Shopper,Cyber Monday Mania,169206.76,66,2563.74,522.90,4995.52
Sports & Outdoors,Decathlon,Occasional Shopper,Deal of the Month,191553.53,65,2946.98,665.75,4910.97
Sports & Outdoors,Decathlon,Occasional Shopper,Double Points Bonanza,140162.68,54,2595.61,551.87,4961.23
Sports & Outdoors,Decathlon,Occasional Shopper,Early Bird Specials,149820.89,63,2378.11,596.69,4811.26
Sports & Outdoors,Decathlon,Occasional Shopper,End of Season Sale,214810.27,75,2864.14,599.51,4946.12
Sports & Outdoors,Decathlon,Occasional Shopper,Exclusive Insider Offers,195773.74,66,2966.27,590.49,4956.21
Sports & Outdoors,Decathlon,Occasional Shopper,Festive Fever Promo,179007.86,68,2632.47,511.83,4942.07
Sports & Outdoors,Decathlon,Occasional Shopper,Final Call Frenzy,183734.53,60,3062.24,842.60,4902.88
Sports & Outdoors,Decathlon,Occasional Shopper,Flash Frenzy Friday,162244.33,63,2575.31,565.62,4927.44
Sports & Outdoors,Decathlon,Occasional Shopper,"Gift More, Spend Less",228718.76,86,2659.52,606.63,4996.60
Sports & Outdoors,Decathlon,Occasional Shopper,Golden Hour Bargains,232629.88,82,2836.95,547.34,4963.97
Sports & Outdoors,Decathlon,Occasional Shopper,Green Weekend Deals,167779.36,61,2750.48,580.40,4970.14
Sports & Outdoors,Decathlon,Occasional Shopper,Happy Hour Discounts,174543.84,68,2566.82,543.72,4856.37
Sports & Outdoors,Decathlon,Occasional Shopper,Holiday Shopping Rush,196599.01,71,2769.00,552.53,4967.65
Sports & Outdoors,Decathlon,Occasional Shopper,Hot Picks Promo,132872.02,50,2657.44,551.19,4969.09
Sports & Outdoors,Decathlon,Occasional Shopper,Instant Gratification Sale,174578.52,63,2771.09,523.68,4692.24
Sports & Outdoors,Decathlon,Occasional Shopper,Limited Time Treasures,178772.52,68,2629.01,517.48,4976.52
Sports & Outdoors,Decathlon,Occasional Shopper,Loyalty Rewards Blast,179025.07,69,2594.57,522.05,4970.29
Sports & Outdoors,Decathlon,Occasional Shopper,Mega Weekend Bonanza,190643.88,68,2803.59,527.06,4619.62
Sports & Outdoors,Decathlon,Occasional Shopper,Mid-Year Madness,208218.94,80,2602.74,618.51,4987.28
Sports & Outdoors,Decathlon,Occasional Shopper,Midnight Madness,170928.27,60,2848.80,554.61,4986.08
Sports & Outdoors,Decathlon,Occasional Shopper,Mystery Discount Days,154837.08,55,2815.22,570.91,4931.12
Sports & Outdoors,Decathlon,Occasional Shopper,New Arrival Showcase,215393.10,77,2797.31,531.66,4989.89
Sports & Outdoors,Decathlon,Occasional Shopper,New Product Launch Promo,195192.94,73,2673.88,508.28,4989.97
Sports & Outdoors,Decathlon,Occasional Shopper,New Year Kickoff,169515.57,62,2734.12,536.56,4920.81
Sports & Outdoors,Decathlon,Occasional Shopper,Price Drop Parade,148895.18,59,2523.65,500.07,4829.60
Sports & Outdoors,Decathlon,Occasional Shopper,Red Tag Clearance,169740.41,59,2876.96,665.95,4975.45
Sports & Outdoors,Decathlon,Occasional Shopper,Seasonal Surprise Box,171460.01,66,2597.88,575.57,4948.23
Sports & Outdoors,Decathlon,Occasional Shopper,Shop & Save Spectacular,202015.55,71,2845.29,536.44,4986.55
Sports & Outdoors,Decathlon,Occasional Shopper,Smart Shopper Week,224542.86,73,3075.93,557.37,4975.19
Sports & Outdoors,Decathlon,Occasional Shopper,Spring Refresh Event,171590.48,64,2681.10,617.19,4974.95
Sports & Outdoors,Decathlon,Occasional Shopper,Spring Splash Discounts,193671.71,69,2806.84,649.65,4986.81
Sports & Outdoors,Decathlon,Occasional Shopper,Summer Sizzle Promo,214124.42,88,2433.23,505.57,4903.65
Sports & Outdoors,Decathlon,Occasional Shopper,Super Savings Week,190467.98,67,2842.81,598.96,4926.30
Sports & Outdoors,Decathlon,Occasional Shopper,Ultimate Value Event,169766.86,56,3031.55,792.63,4820.05
Sports & Outdoors,Decathlon,Occasional Shopper,VIP Access Sale,177334.40,65,2728.22,549.87,4931.77
Sports & Outdoors,Decathlon,Occasional Shopper,Weekend Warrior Specials,193999.36,64,3031.24,632.28,4931.71
Sports & Outdoors,Decathlon,Occasional Shopper,Winter Clearance Carnival,222972.56,80,2787.16,533.25,4990.59
Sports & Outdoors,Decathlon,Occasional Shopper,Winter Wonders Sale,141970.92,53,2678.70,522.78,4964.33
Sports & Outdoors,Decathlon,Online Shopper,12 Days of Deals,163172.59,64,2549.57,572.42,4887.91
Sports & Outdoors,Decathlon,Online Shopper,Autumn Deals Drive,117761.54,44,2676.40,695.55,4615.81
Sports & Outdoors,Decathlon,Online Shopper,BOGO Blitz,186047.13,67,2776.82,541.57,4947.15
Sports & Outdoors,Decathlon,Online Shopper,Back to School Boost,181379.58,64,2834.06,568.86,4987.19
Sports & Outdoors,Decathlon,Online Shopper,Birthday Bash Sale,199843.91,69,2896.29,556.58,4942.62
Sports & Outdoors,Decathlon,Online Shopper,Black Friday Blowout,175078.70,64,2735.60,515.94,4967.41
Sports & Outdoors,Decathlon,Online Shopper,Cart Crasher Campaign,199322.07,75,2657.63,539.05,4906.17
Sports & Outdoors,Decathlon,Online Shopper,Cashback Carnival,176831.74,63,2806.85,505.40,4943.36
Sports & Outdoors,Decathlon,Online Shopper,Clearance Countdown,183888.02,69,2665.04,502.34,4947.59
Sports & Outdoors,Decathlon,Online Shopper,Countdown to Savings,207867.24,76,2735.10,529.61,4953.57
Sports & Outdoors,Decathlon,Online Shopper,Customer Appreciation Week,180538.54,66,2735.43,566.38,4964.58
Sports & Outdoors,Decathlon,Online Shopper,Cyber Monday Mania,165933.04,60,2765.55,555.06,4994.89
Sports & Outdoors,Decathlon,Online Shopper,Deal of the Month,160891.48,61,2637.57,568.23,4898.67
Sports & Outdoors,Decathlon,Online Shopper,Double Points Bonanza,204744.46,70,2924.92,625.21,4988.60
Sports & Outdoors,Decathlon,Online Shopper,Early Bird Specials,200450.69,70,2863.58,646.28,4960.74
Sports & Outdoors,Decathlon,Online Shopper,End of Season Sale,176621.34,66,2676.08,513.57,4995.91
Sports & Outdoors,Decathlon,Online Shopper,Exclusive Insider Offers,210568.81,77,2734.66,619.81,4999.97
Sports & Outdoors,Decathlon,Online Shopper,Festive Fever Promo,187381.94,68,2755.62,547.94,4848.49
Sports & Outdoors,Decathlon,Online Shopper,Final Call Frenzy,164349.44,58,2833.61,510.70,4955.64
Sports & Outdoors,Decathlon,Online Shopper,Flash Frenzy Friday,173937.27,65,2675.96,653.83,4996.10
Sports & Outdoors,Decathlon,Online Shopper,"Gift More, Spend Less",189951.58,83,2288.57,528.00,4969.49
Sports & Outdoors,Decathlon,Online Shopper,Golden Hour Bargains,181370.87,64,2833.92,556.50,4988.70
Sports & Outdoors,Decathlon,Online Shopper,Green Weekend Deals,160208.33,63,2542.99,555.21,4598.21
Sports & Outdoors,Decathlon,Online Shopper,Happy Hour Discounts,195134.66,70,2787.64,532.41,4832.95
Sports & Outdoors,Decathlon,Online Shopper,Holiday Shopping Rush,196634.48,75,2621.79,530.45,4927.34
Sports & Outdoors,Decathlon,Online Shopper,Hot Picks Promo,191637.84,69,2777.36,761.64,4994.34
Sports & Outdoors,Decathlon,Online Shopper,Instant Gratification Sale,172099.03,53,3247.15,621.46,4942.29
Sports & Outdoors,Decathlon,Online Shopper,Limited Time Treasures,200106.26,74,2704.14,564.99,4974.16
Sports & Outdoors,Decathlon,Online Shopper,Loyalty Rewards Blast,186037.47,65,2862.11,526.69,4985.62
Sports & Outdoors,Decathlon,Online Shopper,Mega Weekend Bonanza,187709.35,76,2469.86,500.15,4843.61
Sports & Outdoors,Decathlon,Online Shopper,Mid-Year Madness,186959.73,67,2790.44,509.74,4932.82
Sports & Outdoors,Decathlon,Online Shopper,Midnight Madness,154183.35,59,2613.28,537.20,4822.62
Sports & Outdoors,Decathlon,Online Shopper,Mystery Discount Days,196423.83,71,2766.53,574.18,4975.87
Sports & Outdoors,Decathlon,Online Shopper,New Arrival Showcase,179021.49,65,2754.18,517.40,4795.09
Sports & Outdoors,Decathlon,Online Shopper,New Product Launch Promo,197399.98,72,2741.67,553.66,4950.29
Sports & Outdoors,Decathlon,Online Shopper,New Year Kickoff,214200.29,75,2856.00,521.23,4997.16
