brand,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Sony,Salesperson,Flash Frenzy Friday,433693.21,158,2744.89,507.07,4973.02
Sony,Salesperson,"Gift More, Spend Less",470631.64,173,2720.41,517.58,4979.59
Sony,Salesperson,Golden Hour Bargains,346562.12,127,2728.84,543.91,4960.69
Sony,Salesperson,Green Weekend Deals,471689.31,178,2649.94,510.33,4975.50
Sony,Salesperson,Happy Hour Discounts,545000.27,194,2809.28,504.99,4998.47
Sony,Salesperson,Holiday Shopping Rush,463575.50,168,2759.38,513.38,4987.20
Sony,Salesperson,Hot Picks Promo,506837.90,167,3034.96,510.79,4991.75
Sony,Salesperson,Instant Gratification Sale,489124.92,171,2860.38,513.72,4998.62
Sony,Salesperson,Limited Time Treasures,467659.90,171,2734.85,522.56,4992.86
Sony,Salesperson,Loyalty Rewards Blast,486761.77,181,2689.29,516.52,4966.52
Sony,Salesperson,Mega Weekend Bonanza,473535.27,167,2835.54,562.58,4975.78
Sony,Salesperson,Mid-Year Madness,440379.40,165,2668.97,502.59,4934.82
Sony,Salesperson,Midnight Madness,477633.48,165,2894.75,526.60,4994.33
Sony,Salesperson,Mystery Discount Days,455306.71,160,2845.67,529.74,4988.03
Sony,Salesperson,New Arrival Showcase,449494.66,158,2844.90,620.27,4950.67
Sony,Salesperson,New Product Launch Promo,506518.96,177,2861.69,515.51,4978.88
Sony,Salesperson,New Year Kickoff,461075.05,164,2811.43,515.89,4972.00
Sony,Salesperson,Price Drop Parade,528614.10,188,2811.78,526.22,4998.14
Sony,Salesperson,Red Tag Clearance,494200.61,196,2521.43,516.61,4913.17
Sony,Salesperson,Seasonal Surprise Box,404851.20,149,2717.12,529.84,4993.58
Sony,Salesperson,Shop & Save Spectacular,501583.40,187,2682.26,537.32,4966.61
Sony,Salesperson,Smart Shopper Week,375828.01,141,2665.45,505.80,4997.06
Sony,Salesperson,Spring Refresh Event,444390.80,166,2677.05,516.09,4993.03
Sony,Salesperson,Spring Splash Discounts,482540.48,167,2889.46,531.58,4986.75
Sony,Salesperson,Summer Sizzle Promo,496883.11,178,2791.48,534.76,4995.77
Sony,Salesperson,Super Savings Week,450358.75,168,2680.71,517.54,4957.55
Sony,Salesperson,Ultimate Value Event,409362.26,148,2765.96,543.96,4907.40
Sony,Salesperson,VIP Access Sale,491705.05,178,2762.39,524.73,4927.39
Sony,Salesperson,Weekend Warrior Specials,363157.06,142,2557.44,530.46,4879.01
Sony,Salesperson,Winter Clearance Carnival,483760.03,183,2643.50,523.40,4993.31
Sony,Salesperson,Winter Wonders Sale,469826.03,181,2595.72,518.25,4969.95
Sony,Senior Salesperson,12 Days of Deals,412767.22,154,2680.31,562.19,4973.41
Sony,Senior Salesperson,Autumn Deals Drive,455323.74,160,2845.77,510.09,4957.15
Sony,Senior Salesperson,BOGO Blitz,413860.25,149,2777.59,552.77,4977.23
Sony,Senior Salesperson,Back to School Boost,470579.78,177,2658.64,513.64,4997.92
Sony,Senior Salesperson,Birthday Bash Sale,446271.34,164,2721.17,501.00,4992.83
Sony,Senior Salesperson,Black Friday Blowout,427225.82,150,2848.17,505.50,4988.29
Sony,Senior Salesperson,Cart Crasher Campaign,431152.85,153,2817.99,502.78,4907.07
Sony,Senior Salesperson,Cashback Carnival,505210.71,171,2954.45,512.39,4993.59
Sony,Senior Salesperson,Clearance Countdown,412773.44,153,2697.87,584.52,4949.19
Sony,Senior Salesperson,Countdown to Savings,395140.97,145,2725.11,515.96,4965.43
Sony,Senior Salesperson,Customer Appreciation Week,354151.56,132,2682.97,505.23,4990.76
Sony,Senior Salesperson,Cyber Monday Mania,360828.40,144,2505.75,504.44,4978.20
Sony,Senior Salesperson,Deal of the Month,396926.03,146,2718.67,536.01,4987.90
Sony,Senior Salesperson,Double Points Bonanza,422980.29,153,2764.58,519.81,4986.99
Sony,Senior Salesperson,Early Bird Specials,444731.58,161,2762.31,511.67,4987.13
Sony,Senior Salesperson,End of Season Sale,404418.53,152,2660.65,514.21,4964.37
Sony,Senior Salesperson,Exclusive Insider Offers,374601.14,150,2497.34,512.91,4893.34
Sony,Senior Salesperson,Festive Fever Promo,411867.19,150,2745.78,506.93,4958.41
Sony,Senior Salesperson,Final Call Frenzy,380439.65,141,2698.15,535.12,4982.74
Sony,Senior Salesperson,Flash Frenzy Friday,487266.01,171,2849.51,512.99,4985.86
Sony,Senior Salesperson,"Gift More, Spend Less",331886.99,116,2861.09,656.53,4948.34
Sony,Senior Salesperson,Golden Hour Bargains,454417.02,169,2688.86,581.05,4968.20
Sony,Senior Salesperson,Green Weekend Deals,354826.43,134,2647.96,509.28,4941.55
Sony,Senior Salesperson,Happy Hour Discounts,367078.50,138,2659.99,551.97,4985.65
Sony,Senior Salesperson,Holiday Shopping Rush,397136.65,153,2595.66,500.69,4951.50
Sony,Senior Salesperson,Hot Picks Promo,420703.14,155,2714.21,517.20,4973.40
Sony,Senior Salesperson,Instant Gratification Sale,340677.16,136,2504.98,502.13,4959.15
Sony,Senior Salesperson,Limited Time Treasures,469553.47,160,2934.71,579.94,4940.69
Sony,Senior Salesperson,Loyalty Rewards Blast,391085.32,147,2660.44,539.81,4909.35
Sony,Senior Salesperson,Mega Weekend Bonanza,389201.34,143,2721.69,503.47,4947.75
Sony,Senior Salesperson,Mid-Year Madness,439432.62,170,2584.90,510.22,4998.40
Sony,Senior Salesperson,Midnight Madness,348572.26,126,2766.45,579.06,4964.02
Sony,Senior Salesperson,Mystery Discount Days,413797.22,153,2704.56,511.46,4959.25
Sony,Senior Salesperson,New Arrival Showcase,383589.07,138,2779.63,633.40,4961.02
Sony,Senior Salesperson,New Product Launch Promo,389574.46,149,2614.59,501.14,4941.76
Sony,Senior Salesperson,New Year Kickoff,477767.11,163,2931.09,514.40,4995.99
Sony,Senior Salesperson,Price Drop Parade,419896.34,152,2762.48,515.45,4979.51
Sony,Senior Salesperson,Red Tag Clearance,443390.09,156,2842.24,533.63,4971.53
Sony,Senior Salesperson,Seasonal Surprise Box,428977.21,150,2859.85,513.30,4984.81
Sony,Senior Salesperson,Shop & Save Spectacular,431968.00,151,2860.72,530.91,4984.81
Sony,Senior Salesperson,Smart Shopper Week,362144.60,143,2532.48,521.56,4968.44
Sony,Senior Salesperson,Spring Refresh Event,474748.19,166,2859.93,500.80,4997.33
Sony,Senior Salesperson,Spring Splash Discounts,327809.23,124,2643.62,516.08,4946.52
Sony,Senior Salesperson,Summer Sizzle Promo,409751.76,149,2750.01,514.80,4995.40
Sony,Senior Salesperson,Super Savings Week,342125.47,126,2715.28,518.20,4900.60
Sony,Senior Salesperson,Ultimate Value Event,371716.93,145,2563.57,511.37,4997.03
Sony,Senior Salesperson,VIP Access Sale,402430.81,145,2775.38,524.94,4943.62
Sony,Senior Salesperson,Weekend Warrior Specials,360700.27,139,2594.97,501.99,4962.71
Sony,Senior Salesperson,Winter Clearance Carnival,493137.50,163,3025.38,526.96,4980.07
Sony,Senior Salesperson,Winter Wonders Sale,412333.99,153,2694.99,521.18,4993.05
Tata,Manager,12 Days of Deals,423259.57,152,2784.60,586.31,4971.18
Tata,Manager,Autumn Deals Drive,490819.06,182,2696.81,512.90,4999.13
Tata,Manager,BOGO Blitz,374732.46,140,2676.66,507.25,4992.20
Tata,Manager,Back to School Boost,477821.52,179,2669.39,502.61,4976.52
Tata,Manager,Birthday Bash Sale,487043.47,185,2632.67,509.00,4983.43
Tata,Manager,Black Friday Blowout,408938.70,152,2690.39,500.83,4975.84
Tata,Manager,Cart Crasher Campaign,480429.09,171,2809.53,528.91,4989.38
Tata,Manager,Cashback Carnival,482386.70,170,2837.57,512.58,4993.12
Tata,Manager,Clearance Countdown,456914.15,168,2719.73,527.38,4998.45
Tata,Manager,Countdown to Savings,426635.58,165,2585.67,537.16,4939.53
Tata,Manager,Customer Appreciation Week,489173.11,179,2732.81,512.29,4956.31
Tata,Manager,Cyber Monday Mania,462178.18,166,2784.21,522.56,4998.73
Tata,Manager,Deal of the Month,439169.24,159,2762.07,545.77,4991.28
Tata,Manager,Double Points Bonanza,485739.30,171,2840.58,536.06,4995.23
Tata,Manager,Early Bird Specials,425557.21,158,2693.40,501.54,4981.93
Tata,Manager,End of Season Sale,506930.29,170,2981.94,527.02,4991.22
Tata,Manager,Exclusive Insider Offers,447274.69,166,2694.43,512.59,4947.74
Tata,Manager,Festive Fever Promo,503244.00,179,2811.42,561.82,4986.36
Tata,Manager,Final Call Frenzy,523866.05,187,2801.42,504.53,4973.20
Tata,Manager,Flash Frenzy Friday,453628.71,168,2700.17,500.97,4995.90
Tata,Manager,"Gift More, Spend Less",491456.84,176,2792.37,588.98,4998.23
Tata,Manager,Golden Hour Bargains,507622.86,182,2789.14,506.12,4982.96
Tata,Manager,Green Weekend Deals,469479.10,168,2794.52,550.88,4990.02
Tata,Manager,Happy Hour Discounts,452022.92,167,2706.72,520.23,4926.37
Tata,Manager,Holiday Shopping Rush,455758.33,172,2649.76,561.94,4997.86
Tata,Manager,Hot Picks Promo,450950.23,170,2652.65,513.91,4993.32
Tata,Manager,Instant Gratification Sale,516119.53,182,2835.82,507.03,4956.95
Tata,Manager,Limited Time Treasures,369006.66,137,2693.48,562.01,4935.69
Tata,Manager,Loyalty Rewards Blast,486167.52,175,2778.10,551.65,4993.52
Tata,Manager,Mega Weekend Bonanza,459073.86,177,2593.64,510.97,4994.06
Tata,Manager,Mid-Year Madness,508884.04,185,2750.72,525.19,4972.66
Tata,Manager,Midnight Madness,398002.10,136,2926.49,508.69,4998.75
Tata,Manager,Mystery Discount Days,408300.11,154,2651.30,506.85,4973.51
Tata,Manager,New Arrival Showcase,428628.01,144,2976.58,629.59,4997.81
Tata,Manager,New Product Launch Promo,484018.26,175,2765.82,531.14,4991.85
Tata,Manager,New Year Kickoff,437996.85,166,2638.54,529.28,4972.93
Tata,Manager,Price Drop Parade,525322.07,180,2918.46,505.58,4991.24
Tata,Manager,Red Tag Clearance,461147.09,169,2728.68,517.10,4977.34
Tata,Manager,Seasonal Surprise Box,431867.37,157,2750.75,519.82,4885.92
Tata,Manager,Shop & Save Spectacular,422627.35,151,2798.86,530.47,4988.98
Tata,Manager,Smart Shopper Week,471060.40,171,2754.74,522.43,4935.43
Tata,Manager,Spring Refresh Event,558710.73,192,2909.95,531.03,4939.16
Tata,Manager,Spring Splash Discounts,515580.27,181,2848.51,515.99,4985.59
Tata,Manager,Summer Sizzle Promo,466451.88,166,2809.95,533.27,4950.77
Tata,Manager,Super Savings Week,416686.86,154,2705.76,571.06,4959.48
Tata,Manager,Ultimate Value Event,468908.11,171,2742.15,577.44,4983.18
Tata,Manager,VIP Access Sale,420886.03,153,2750.89,541.29,4956.75
Tata,Manager,Weekend Warrior Specials,532947.84,185,2880.80,504.09,4986.11
Tata,Manager,Winter Clearance Carnival,436079.64,156,2795.38,513.93,4998.44
Tata,Manager,Winter Wonders Sale,487410.94,175,2785.21,544.16,4930.69
Tata,Sales Associate,12 Days of Deals,526132.84,180,2922.96,530.88,4964.28
Tata,Sales Associate,Autumn Deals Drive,466568.89,176,2650.96,513.21,4983.23
Tata,Sales Associate,BOGO Blitz,506312.60,183,2766.74,597.69,4981.68
Tata,Sales Associate,Back to School Boost,481961.04,176,2738.42,534.39,4991.91
Tata,Sales Associate,Birthday Bash Sale,445576.29,176,2531.68,503.77,4972.67
Tata,Sales Associate,Black Friday Blowout,524609.59,181,2898.40,510.98,4990.79
Tata,Sales Associate,Cart Crasher Campaign,465306.34,181,2570.75,526.15,4970.44
Tata,Sales Associate,Cashback Carnival,436449.39,160,2727.81,533.43,4895.14
Tata,Sales Associate,Clearance Countdown,511602.66,175,2923.44,583.20,4936.63
Tata,Sales Associate,Countdown to Savings,506181.38,184,2750.99,537.63,4977.00
Tata,Sales Associate,Customer Appreciation Week,476256.52,172,2768.93,535.31,4949.43
Tata,Sales Associate,Cyber Monday Mania,462977.15,174,2660.79,580.71,4987.77
Tata,Sales Associate,Deal of the Month,446280.45,168,2656.43,500.56,4960.46
Tata,Sales Associate,Double Points Bonanza,475746.64,177,2687.83,504.96,4971.00
Tata,Sales Associate,Early Bird Specials,531259.39,182,2919.01,529.23,4963.57
Tata,Sales Associate,End of Season Sale,547980.23,203,2699.41,562.62,4989.11
Tata,Sales Associate,Exclusive Insider Offers,517137.52,176,2938.28,536.37,4999.35
Tata,Sales Associate,Festive Fever Promo,482738.12,180,2681.88,524.48,4983.92
Tata,Sales Associate,Final Call Frenzy,530162.06,194,2732.79,545.24,4972.06
Tata,Sales Associate,Flash Frenzy Friday,515357.04,175,2944.90,513.87,4983.94
Tata,Sales Associate,"Gift More, Spend Less",515206.80,181,2846.45,509.79,4994.67
Tata,Sales Associate,Golden Hour Bargains,462311.81,171,2703.58,548.98,4949.04
Tata,Sales Associate,Green Weekend Deals,534085.91,188,2840.88,530.27,4955.19
Tata,Sales Associate,Happy Hour Discounts,483495.63,176,2747.13,505.89,4954.32
Tata,Sales Associate,Holiday Shopping Rush,451234.40,161,2802.70,521.62,4998.03
Tata,Sales Associate,Hot Picks Promo,428272.11,157,2727.85,501.36,4936.74
Tata,Sales Associate,Instant Gratification Sale,442549.59,160,2765.93,513.67,4953.70
Tata,Sales Associate,Limited Time Treasures,452831.15,168,2695.42,553.09,4983.86
Tata,Sales Associate,Loyalty Rewards Blast,486026.89,175,2777.30,554.82,4951.15
Tata,Sales Associate,Mega Weekend Bonanza,418251.49,165,2534.86,507.64,4922.14
Tata,Sales Associate,Mid-Year Madness,442045.23,160,2762.78,528.80,4982.57
Tata,Sales Associate,Midnight Madness,464254.28,176,2637.81,500.01,4938.58
Tata,Sales Associate,Mystery Discount Days,456719.77,165,2768.00,516.74,4990.44
Tata,Sales Associate,New Arrival Showcase,493457.79,173,2852.36,505.15,4978.04
Tata,Sales Associate,New Product Launch Promo,474736.74,175,2712.78,514.07,4994.23
Tata,Sales Associate,New Year Kickoff,511191.09,191,2676.39,512.57,4989.23
Tata,Sales Associate,Price Drop Parade,481923.84,169,2851.62,660.83,4994.92
Tata,Sales Associate,Red Tag Clearance,596157.00,206,2893.97,509.75,4989.26
Tata,Sales Associate,Seasonal Surprise Box,520509.36,188,2768.67,521.29,4975.64
Tata,Sales Associate,Shop & Save Spectacular,502099.08,174,2885.63,506.56,4979.77
Tata,Sales Associate,Smart Shopper Week,472268.04,171,2761.80,503.56,4952.40
Tata,Sales Associate,Spring Refresh Event,534075.21,185,2886.89,513.02,4965.91
Tata,Sales Associate,Spring Splash Discounts,507450.73,182,2788.19,574.76,4948.10
Tata,Sales Associate,Summer Sizzle Promo,480033.27,179,2681.75,508.92,4950.00
Tata,Sales Associate,Super Savings Week,467632.03,175,2672.18,506.37,4943.09
Tata,Sales Associate,Ultimate Value Event,477746.74,175,2729.98,536.24,4954.63
Tata,Sales Associate,VIP Access Sale,445040.12,168,2649.05,622.53,4965.99
Tata,Sales Associate,Weekend Warrior Specials,486103.42,189,2571.98,504.05,4971.05
Tata,Sales Associate,Winter Clearance Carnival,535743.72,196,2733.39,511.24,4982.02
Tata,Sales Associate,Winter Wonders Sale,443170.65,170,2606.89,515.88,4983.25
Tata,Salesperson,12 Days of Deals,505767.74,182,2778.94,508.44,4989.06
Tata,Salesperson,Autumn Deals Drive,476320.63,177,2691.08,531.01,4965.73
Tata,Salesperson,BOGO Blitz,525905.81,190,2767.93,521.61,4971.39
Tata,Salesperson,Back to School Boost,484229.08,181,2675.30,570.23,4975.37
Tata,Salesperson,Birthday Bash Sale,502969.40,184,2733.53,524.66,4939.36
Tata,Salesperson,Black Friday Blowout,511524.85,186,2750.13,535.84,4961.05
Tata,Salesperson,Cart Crasher Campaign,429516.36,164,2619.00,505.15,4923.75
Tata,Salesperson,Cashback Carnival,493667.18,181,2727.44,544.59,4975.62
Tata,Salesperson,Clearance Countdown,445118.69,160,2781.99,599.64,4998.78
Tata,Salesperson,Countdown to Savings,434816.42,173,2513.39,500.91,4981.21
Tata,Salesperson,Customer Appreciation Week,436956.54,156,2801.00,505.16,4997.51
Tata,Salesperson,Cyber Monday Mania,472419.90,176,2684.20,506.44,4968.94
Tata,Salesperson,Deal of the Month,564851.94,194,2911.61,516.78,4996.71
Tata,Salesperson,Double Points Bonanza,440989.19,172,2563.89,509.49,4999.34
Tata,Salesperson,Early Bird Specials,453584.83,171,2652.54,511.59,4983.85
Tata,Salesperson,End of Season Sale,405647.17,147,2759.50,516.37,4960.84
Tata,Salesperson,Exclusive Insider Offers,486043.86,177,2746.01,558.67,4989.67
Tata,Salesperson,Festive Fever Promo,537770.86,193,2786.38,526.44,4943.83
Tata,Salesperson,Final Call Frenzy,498170.58,173,2879.60,511.29,4995.49
Tata,Salesperson,Flash Frenzy Friday,382364.56,145,2637.00,534.06,4990.84
Tata,Salesperson,"Gift More, Spend Less",490380.97,181,2709.29,539.62,4990.54
Tata,Salesperson,Golden Hour Bargains,500630.67,185,2706.11,508.71,4993.08
Tata,Salesperson,Green Weekend Deals,458110.63,163,2810.49,525.90,4941.28
Tata,Salesperson,Happy Hour Discounts,482530.16,173,2789.19,559.55,4962.61
Tata,Salesperson,Holiday Shopping Rush,459474.91,169,2718.79,505.64,4999.06
Tata,Salesperson,Hot Picks Promo,519857.55,170,3057.99,654.46,4967.62
Tata,Salesperson,Instant Gratification Sale,532886.13,186,2864.98,524.03,4983.22
Tata,Salesperson,Limited Time Treasures,482419.49,173,2788.55,508.05,4941.93
Tata,Salesperson,Loyalty Rewards Blast,530121.42,186,2850.12,508.57,4951.19
Tata,Salesperson,Mega Weekend Bonanza,423681.39,166,2552.30,537.35,4934.05
Tata,Salesperson,Mid-Year Madness,511407.89,174,2939.13,500.47,4995.65
Tata,Salesperson,Midnight Madness,476421.13,169,2819.06,618.60,4974.08
Tata,Salesperson,Mystery Discount Days,459237.50,166,2766.49,527.14,4896.20
Tata,Salesperson,New Arrival Showcase,481182.02,183,2629.41,502.27,4976.53
Tata,Salesperson,New Product Launch Promo,421135.98,148,2845.51,536.56,4982.95
Tata,Salesperson,New Year Kickoff,425042.68,158,2690.14,617.23,4971.59
Tata,Salesperson,Price Drop Parade,418487.22,142,2947.09,563.50,4993.49
Tata,Salesperson,Red Tag Clearance,411211.91,150,2741.41,540.87,4943.74
Tata,Salesperson,Seasonal Surprise Box,380262.82,142,2677.91,505.51,4992.27
Tata,Salesperson,Shop & Save Spectacular,478107.41,166,2880.17,541.69,4979.92
Tata,Salesperson,Smart Shopper Week,475370.30,179,2655.70,516.91,4989.07
Tata,Salesperson,Spring Refresh Event,412449.47,154,2678.24,512.51,4928.50
Tata,Salesperson,Spring Splash Discounts,431181.43,157,2746.38,597.48,4986.70
Tata,Salesperson,Summer Sizzle Promo,453897.11,164,2767.67,527.95,4949.25
Tata,Salesperson,Super Savings Week,475429.58,170,2796.64,516.75,4996.91
Tata,Salesperson,Ultimate Value Event,405149.23,161,2516.45,506.59,4992.62
Tata,Salesperson,VIP Access Sale,506334.22,180,2812.97,508.05,4967.78
Tata,Salesperson,Weekend Warrior Specials,478080.80,170,2812.24,523.22,4955.99
Tata,Salesperson,Winter Clearance Carnival,482963.52,170,2840.96,542.01,4999.97
Tata,Salesperson,Winter Wonders Sale,472208.90,175,2698.34,515.32,4986.54
Tata,Senior Salesperson,12 Days of Deals,376776.60,137,2750.19,506.22,4982.14
Tata,Senior Salesperson,Autumn Deals Drive,415557.24,149,2788.97,545.11,4891.60
Tata,Senior Salesperson,BOGO Blitz,438881.21,172,2551.63,541.01,4983.29
Tata,Senior Salesperson,Back to School Boost,436947.43,152,2874.65,520.02,4976.28
Tata,Senior Salesperson,Birthday Bash Sale,415853.05,152,2735.88,534.09,4974.87
Tata,Senior Salesperson,Black Friday Blowout,451394.46,161,2803.69,522.21,4956.11
Tata,Senior Salesperson,Cart Crasher Campaign,461836.19,163,2833.35,505.99,4938.25
Tata,Senior Salesperson,Cashback Carnival,398534.79,145,2748.52,607.14,4967.62
Tata,Senior Salesperson,Clearance Countdown,369142.75,136,2714.28,502.02,4984.14
Tata,Senior Salesperson,Countdown to Savings,446938.48,160,2793.37,525.83,4989.73
Tata,Senior Salesperson,Customer Appreciation Week,386521.21,147,2629.40,573.54,4982.70
Tata,Senior Salesperson,Cyber Monday Mania,415357.76,154,2697.13,507.95,4976.05
Tata,Senior Salesperson,Deal of the Month,376076.33,139,2705.59,545.72,4934.95
Tata,Senior Salesperson,Double Points Bonanza,421710.88,159,2652.27,512.98,4965.18
Tata,Senior Salesperson,Early Bird Specials,426548.82,150,2843.66,548.86,4975.78
Tata,Senior Salesperson,End of Season Sale,528859.42,184,2874.24,503.98,4968.93
Tata,Senior Salesperson,Exclusive Insider Offers,449268.55,153,2936.40,504.09,4987.57
Tata,Senior Salesperson,Festive Fever Promo,404309.63,144,2807.71,553.26,4941.39
Tata,Senior Salesperson,Final Call Frenzy,392169.30,156,2513.91,532.24,4989.78
Tata,Senior Salesperson,Flash Frenzy Friday,365040.48,131,2786.57,504.91,4985.60
Tata,Senior Salesperson,"Gift More, Spend Less",426031.49,150,2840.21,509.60,4966.88
Tata,Senior Salesperson,Golden Hour Bargains,421571.31,154,2737.48,653.29,4999.90
