brand,customer_segment,store_type,salesperson_role,sum_amount,count,avg_amount,min_amount,max_amount
Urban Ladder,Loyal Customer,Small Stores / Shops,Senior Salesperson,649329.47,226,2873.14,516.63,4980.30
Urban Ladder,Loyal Customer,Supermarkets ,Manager,824017.18,313,2632.64,508.18,4988.37
Urban Ladder,Loyal Customer,Supermarkets ,Sales Associate,776780.91,284,2735.14,522.23,4991.12
Urban Ladder,Loyal Customer,Supermarkets ,Salesperson,843962.42,300,2813.21,529.28,4989.09
Urban Ladder,Loyal Customer,Supermarkets ,Senior Salesperson,703200.79,261,2694.26,539.39,4946.91
Urban Ladder,Occasional Shopper,Large Malls / Complexes,Manager,739210.96,263,2810.69,510.72,4993.29
Urban Ladder,Occasional Shopper,Large Malls / Complexes,Sales Associate,731406.73,276,2650.02,518.17,4974.34
Urban Ladder,Occasional Shopper,Large Malls / Complexes,Salesperson,802151.91,285,2814.57,502.15,4989.51
Urban Ladder,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,655019.24,251,2609.64,500.98,4976.52
Urban Ladder,Occasional Shopper,Small Stores / Shops,Manager,640422.99,232,2760.44,500.57,4999.31
Urban Ladder,Occasional Shopper,Small Stores / Shops,Sales Associate,920738.67,316,2913.73,501.84,4989.65
Urban Ladder,Occasional Shopper,Small Stores / Shops,Salesperson,672459.90,260,2586.38,515.56,4968.29
Urban Ladder,Occasional Shopper,Small Stores / Shops,Senior Salesperson,624146.19,231,2701.93,513.56,4995.72
Urban Ladder,Occasional Shopper,Supermarkets ,Manager,804668.18,287,2803.72,504.91,4981.32
Urban Ladder,Occasional Shopper,Supermarkets ,Sales Associate,753353.51,274,2749.47,509.62,4983.50
Urban Ladder,Occasional Shopper,Supermarkets ,Salesperson,804799.72,276,2915.94,513.13,4993.66
Urban Ladder,Occasional Shopper,Supermarkets ,Senior Salesperson,686202.18,254,2701.58,514.26,4997.23
Urban Ladder,Online Shopper,Large Malls / Complexes,Manager,716257.50,256,2797.88,518.64,4989.67
Urban Ladder,Online Shopper,Large Malls / Complexes,Sales Associate,756408.14,290,2608.30,520.65,4971.96
Urban Ladder,Online Shopper,Large Malls / Complexes,Salesperson,808654.35,279,2898.40,509.93,4999.62
Urban Ladder,Online Shopper,Large Malls / Complexes,Senior Salesperson,674061.12,239,2820.34,536.99,4999.88
Urban Ladder,Online Shopper,Small Stores / Shops,Manager,722890.04,271,2667.49,502.12,4985.95
Urban Ladder,Online Shopper,Small Stores / Shops,Sales Associate,729018.13,281,2594.37,528.33,4991.81
Urban Ladder,Online Shopper,Small Stores / Shops,Salesperson,788410.60,293,2690.82,500.34,4994.85
Urban Ladder,Online Shopper,Small Stores / Shops,Senior Salesperson,682198.70,250,2728.79,513.05,4978.22
Urban Ladder,Online Shopper,Supermarkets ,Manager,797535.64,291,2740.67,511.76,4957.18
Urban Ladder,Online Shopper,Supermarkets ,Sales Associate,807183.93,287,2812.49,514.88,4978.75
Urban Ladder,Online Shopper,Supermarkets ,Salesperson,887000.65,329,2696.05,502.65,4989.35
Urban Ladder,Online Shopper,Supermarkets ,Senior Salesperson,766245.96,278,2756.28,520.50,4992.50
Urban Ladder,Premium Shopper,Large Malls / Complexes,Manager,652581.45,260,2509.93,508.15,4962.87
Urban Ladder,Premium Shopper,Large Malls / Complexes,Sales Associate,715524.68,260,2752.02,511.21,4985.43
Urban Ladder,Premium Shopper,Large Malls / Complexes,Salesperson,776304.85,288,2695.50,563.65,4986.14
Urban Ladder,Premium Shopper,Large Malls / Complexes,Senior Salesperson,746987.80,259,2884.12,500.29,4983.35
Urban Ladder,Premium Shopper,Small Stores / Shops,Manager,711068.67,255,2788.50,512.07,4999.14
Urban Ladder,Premium Shopper,Small Stores / Shops,Sales Associate,899987.18,331,2718.99,502.45,4976.00
Urban Ladder,Premium Shopper,Small Stores / Shops,Salesperson,748800.78,267,2804.50,501.38,4995.63
Urban Ladder,Premium Shopper,Small Stores / Shops,Senior Salesperson,654154.59,238,2748.55,513.90,4979.71
Urban Ladder,Premium Shopper,Supermarkets ,Manager,734335.97,272,2699.76,519.12,4996.26
Urban Ladder,Premium Shopper,Supermarkets ,Sales Associate,884369.23,312,2834.52,502.37,4996.13
Urban Ladder,Premium Shopper,Supermarkets ,Salesperson,772034.47,286,2699.42,516.44,4971.56
Urban Ladder,Premium Shopper,Supermarkets ,Senior Salesperson,743530.13,263,2827.11,509.88,4989.08
Whirlpool,Budget Shopper,Large Malls / Complexes,Manager,741068.84,258,2872.36,505.48,4999.74
Whirlpool,Budget Shopper,Large Malls / Complexes,Sales Associate,739650.11,261,2833.91,515.30,4983.61
Whirlpool,Budget Shopper,Large Malls / Complexes,Salesperson,758177.35,285,2660.27,500.61,4984.36
Whirlpool,Budget Shopper,Large Malls / Complexes,Senior Salesperson,647387.28,247,2621.00,524.22,4971.17
Whirlpool,Budget Shopper,Small Stores / Shops,Manager,738223.77,278,2655.48,541.99,4987.36
Whirlpool,Budget Shopper,Small Stores / Shops,Sales Associate,831702.91,297,2800.35,510.66,4999.78
Whirlpool,Budget Shopper,Small Stores / Shops,Salesperson,806621.94,289,2791.08,538.12,4985.89
Whirlpool,Budget Shopper,Small Stores / Shops,Senior Salesperson,709023.64,256,2769.62,566.37,4991.05
Whirlpool,Budget Shopper,Supermarkets ,Manager,814183.21,291,2797.88,515.54,4999.93
Whirlpool,Budget Shopper,Supermarkets ,Sales Associate,814488.13,301,2705.94,501.38,4995.20
Whirlpool,Budget Shopper,Supermarkets ,Salesperson,812256.37,300,2707.52,544.34,4943.93
Whirlpool,Budget Shopper,Supermarkets ,Senior Salesperson,768939.06,280,2746.21,574.40,4999.12
Whirlpool,Churn Risk,Large Malls / Complexes,Manager,730707.86,262,2788.96,517.46,4978.62
Whirlpool,Churn Risk,Large Malls / Complexes,Sales Associate,730285.02,268,2724.94,529.38,4985.00
Whirlpool,Churn Risk,Large Malls / Complexes,Salesperson,763836.33,279,2737.76,505.86,4926.38
Whirlpool,Churn Risk,Large Malls / Complexes,Senior Salesperson,670773.58,248,2704.73,505.17,4973.97
Whirlpool,Churn Risk,Small Stores / Shops,Manager,804050.50,295,2725.59,503.94,4998.46
Whirlpool,Churn Risk,Small Stores / Shops,Sales Associate,854647.96,304,2811.34,501.49,4995.40
Whirlpool,Churn Risk,Small Stores / Shops,Salesperson,804337.40,287,2802.57,555.38,4995.35
Whirlpool,Churn Risk,Small Stores / Shops,Senior Salesperson,710486.97,244,2911.83,507.69,4990.53
Whirlpool,Churn Risk,Supermarkets ,Manager,751486.65,280,2683.88,519.06,4962.69
Whirlpool,Churn Risk,Supermarkets ,Sales Associate,726053.08,270,2689.09,508.23,4996.45
Whirlpool,Churn Risk,Supermarkets ,Salesperson,784448.37,290,2704.99,525.79,4999.29
Whirlpool,Churn Risk,Supermarkets ,Senior Salesperson,631356.10,227,2781.30,522.47,4997.60
Whirlpool,Deal Seeker,Large Malls / Complexes,Manager,805939.73,289,2788.72,501.18,4965.23
Whirlpool,Deal Seeker,Large Malls / Complexes,Sales Associate,772523.36,287,2691.72,502.08,4980.77
Whirlpool,Deal Seeker,Large Malls / Complexes,Salesperson,786589.74,282,2789.33,510.32,4995.61
Whirlpool,Deal Seeker,Large Malls / Complexes,Senior Salesperson,586115.08,226,2593.43,522.46,4998.83
Whirlpool,Deal Seeker,Small Stores / Shops,Manager,802888.66,289,2778.16,582.65,4996.07
Whirlpool,Deal Seeker,Small Stores / Shops,Sales Associate,669301.94,254,2635.05,511.24,4993.14
Whirlpool,Deal Seeker,Small Stores / Shops,Salesperson,857601.80,311,2757.56,515.22,4998.50
Whirlpool,Deal Seeker,Small Stores / Shops,Senior Salesperson,725913.81,267,2718.78,505.82,4998.33
Whirlpool,Deal Seeker,Supermarkets ,Manager,797306.29,279,2857.73,519.85,4982.97
Whirlpool,Deal Seeker,Supermarkets ,Sales Associate,934182.44,334,2796.95,501.35,4999.38
Whirlpool,Deal Seeker,Supermarkets ,Salesperson,819536.41,299,2740.92,511.34,4986.50
Whirlpool,Deal Seeker,Supermarkets ,Senior Salesperson,787340.57,278,2832.16,515.27,4997.83
Whirlpool,First-time Buyer,Large Malls / Complexes,Manager,751560.73,272,2763.09,516.98,4977.28
Whirlpool,First-time Buyer,Large Malls / Complexes,Sales Associate,813205.01,294,2766.00,544.80,4945.87
Whirlpool,First-time Buyer,Large Malls / Complexes,Salesperson,734792.06,267,2752.03,538.50,4980.20
Whirlpool,First-time Buyer,Large Malls / Complexes,Senior Salesperson,603170.52,219,2754.20,533.46,4997.98
Whirlpool,First-time Buyer,Small Stores / Shops,Manager,806109.35,283,2848.44,557.15,4994.70
Whirlpool,First-time Buyer,Small Stores / Shops,Sales Associate,822599.95,298,2760.40,502.03,4996.10
Whirlpool,First-time Buyer,Small Stores / Shops,Salesperson,728648.72,284,2565.66,503.99,4972.70
Whirlpool,First-time Buyer,Small Stores / Shops,Senior Salesperson,635833.90,241,2638.31,518.01,4983.95
Whirlpool,First-time Buyer,Supermarkets ,Manager,796123.40,287,2773.95,515.00,4953.26
Whirlpool,First-time Buyer,Supermarkets ,Sales Associate,778032.09,276,2818.96,502.66,4992.88
Whirlpool,First-time Buyer,Supermarkets ,Salesperson,834001.42,303,2752.48,513.70,4989.31
Whirlpool,First-time Buyer,Supermarkets ,Senior Salesperson,651804.30,247,2638.88,527.51,4991.14
Whirlpool,High Value,Large Malls / Complexes,Manager,770881.00,275,2803.20,541.92,4983.73
Whirlpool,High Value,Large Malls / Complexes,Sales Associate,698123.89,263,2654.46,536.62,4991.51
Whirlpool,High Value,Large Malls / Complexes,Salesperson,662521.54,245,2704.17,519.49,4985.58
Whirlpool,High Value,Large Malls / Complexes,Senior Salesperson,648535.95,241,2691.02,517.05,4984.95
Whirlpool,High Value,Small Stores / Shops,Manager,806632.23,287,2810.57,509.23,4996.41
Whirlpool,High Value,Small Stores / Shops,Sales Associate,818153.73,307,2665.00,514.21,4998.01
Whirlpool,High Value,Small Stores / Shops,Salesperson,811084.54,302,2685.71,500.69,4999.73
Whirlpool,High Value,Small Stores / Shops,Senior Salesperson,702764.87,257,2734.49,500.21,4990.56
Whirlpool,High Value,Supermarkets ,Manager,831423.58,293,2837.62,505.46,4998.56
Whirlpool,High Value,Supermarkets ,Sales Associate,824192.47,294,2803.38,513.05,4997.77
Whirlpool,High Value,Supermarkets ,Salesperson,839981.84,318,2641.45,501.53,4972.88
Whirlpool,High Value,Supermarkets ,Senior Salesperson,778594.34,276,2820.99,512.82,4990.86
Whirlpool,In-Store Regular,Large Malls / Complexes,Manager,751903.63,270,2784.83,570.02,4990.42
Whirlpool,In-Store Regular,Large Malls / Complexes,Sales Associate,785013.74,293,2679.23,528.21,4995.63
Whirlpool,In-Store Regular,Large Malls / Complexes,Salesperson,753040.50,261,2885.21,518.48,4975.40
Whirlpool,In-Store Regular,Large Malls / Complexes,Senior Salesperson,686547.06,271,2533.38,502.82,4979.73
Whirlpool,In-Store Regular,Small Stores / Shops,Manager,792273.47,291,2722.59,502.61,4985.89
Whirlpool,In-Store Regular,Small Stores / Shops,Sales Associate,867663.52,314,2763.26,504.55,4976.71
Whirlpool,In-Store Regular,Small Stores / Shops,Salesperson,786817.66,308,2554.60,515.06,4976.26
Whirlpool,In-Store Regular,Small Stores / Shops,Senior Salesperson,741985.56,262,2832.01,532.74,4976.73
Whirlpool,In-Store Regular,Supermarkets ,Manager,767577.96,285,2693.26,517.06,4997.74
Whirlpool,In-Store Regular,Supermarkets ,Sales Associate,838406.22,306,2739.89,506.56,4986.26
Whirlpool,In-Store Regular,Supermarkets ,Salesperson,856098.50,314,2726.43,516.93,4986.23
Whirlpool,In-Store Regular,Supermarkets ,Senior Salesperson,759548.95,282,2693.44,508.60,4979.16
Whirlpool,Loyal Customer,Large Malls / Complexes,Manager,762893.70,276,2764.11,504.46,4960.84
Whirlpool,Loyal Customer,Large Malls / Complexes,Sales Associate,760799.80,285,2669.47,526.31,4987.28
Whirlpool,Loyal Customer,Large Malls / Complexes,Salesperson,680413.26,239,2846.92,510.14,4990.13
Whirlpool,Loyal Customer,Large Malls / Complexes,Senior Salesperson,691315.25,246,2810.22,558.99,4965.02
Whirlpool,Loyal Customer,Small Stores / Shops,Manager,821970.60,316,2601.17,502.22,4994.77
Whirlpool,Loyal Customer,Small Stores / Shops,Sales Associate,804955.44,297,2710.29,507.26,4981.80
Whirlpool,Loyal Customer,Small Stores / Shops,Salesperson,761167.16,275,2767.88,528.28,4991.05
Whirlpool,Loyal Customer,Small Stores / Shops,Senior Salesperson,612117.19,233,2627.11,510.60,4997.51
Whirlpool,Loyal Customer,Supermarkets ,Manager,791514.41,292,2710.67,505.93,4999.75
Whirlpool,Loyal Customer,Supermarkets ,Sales Associate,831410.91,311,2673.35,502.35,4924.16
Whirlpool,Loyal Customer,Supermarkets ,Salesperson,923169.13,326,2831.81,513.69,4998.39
Whirlpool,Loyal Customer,Supermarkets ,Senior Salesperson,772246.35,272,2839.14,530.99,4989.89
Whirlpool,Occasional Shopper,Large Malls / Complexes,Manager,771148.21,282,2734.57,505.95,4996.93
Whirlpool,Occasional Shopper,Large Malls / Complexes,Sales Associate,887399.50,312,2844.23,514.22,4998.47
Whirlpool,Occasional Shopper,Large Malls / Complexes,Salesperson,786868.84,283,2780.46,504.46,4988.43
Whirlpool,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,639738.59,244,2621.88,507.53,4986.53
Whirlpool,Occasional Shopper,Small Stores / Shops,Manager,903924.09,312,2897.19,517.92,4997.45
Whirlpool,Occasional Shopper,Small Stores / Shops,Sales Associate,817969.72,308,2655.75,512.04,4959.02
Whirlpool,Occasional Shopper,Small Stores / Shops,Salesperson,779946.88,283,2756.00,501.62,4989.37
Whirlpool,Occasional Shopper,Small Stores / Shops,Senior Salesperson,713808.01,251,2843.86,500.44,4997.90
Whirlpool,Occasional Shopper,Supermarkets ,Manager,748407.59,281,2663.37,525.51,4915.99
Whirlpool,Occasional Shopper,Supermarkets ,Sales Associate,759443.02,276,2751.61,520.19,4998.18
Whirlpool,Occasional Shopper,Supermarkets ,Salesperson,825799.52,304,2716.45,532.75,4999.48
Whirlpool,Occasional Shopper,Supermarkets ,Senior Salesperson,813513.12,283,2874.60,510.70,4992.61
Whirlpool,Online Shopper,Large Malls / Complexes,Manager,692170.58,259,2672.47,538.10,4963.72
Whirlpool,Online Shopper,Large Malls / Complexes,Sales Associate,842100.17,305,2760.98,526.07,4987.43
Whirlpool,Online Shopper,Large Malls / Complexes,Salesperson,728335.22,273,2667.89,528.14,4963.63
Whirlpool,Online Shopper,Large Malls / Complexes,Senior Salesperson,760650.52,267,2848.88,549.41,4994.29
Whirlpool,Online Shopper,Small Stores / Shops,Manager,802436.94,296,2710.94,506.90,4974.20
Whirlpool,Online Shopper,Small Stores / Shops,Sales Associate,835598.77,293,2851.87,504.40,4995.37
Whirlpool,Online Shopper,Small Stores / Shops,Salesperson,768648.56,276,2784.96,556.66,4993.50
Whirlpool,Online Shopper,Small Stores / Shops,Senior Salesperson,699578.86,241,2902.82,507.56,4961.79
Whirlpool,Online Shopper,Supermarkets ,Manager,831295.57,294,2827.54,511.77,4987.19
Whirlpool,Online Shopper,Supermarkets ,Sales Associate,892418.34,317,2815.20,518.73,4989.56
Whirlpool,Online Shopper,Supermarkets ,Salesperson,779831.34,294,2652.49,517.98,4974.50
Whirlpool,Online Shopper,Supermarkets ,Senior Salesperson,723833.44,253,2861.00,511.13,4967.44
Whirlpool,Premium Shopper,Large Malls / Complexes,Manager,742520.48,267,2780.98,510.64,4979.35
Whirlpool,Premium Shopper,Large Malls / Complexes,Sales Associate,776935.95,289,2688.36,504.31,4974.53
Whirlpool,Premium Shopper,Large Malls / Complexes,Salesperson,739093.58,261,2831.78,524.09,4995.58
Whirlpool,Premium Shopper,Large Malls / Complexes,Senior Salesperson,683450.90,244,2801.03,594.93,4997.57
Whirlpool,Premium Shopper,Small Stores / Shops,Manager,685557.30,257,2667.54,519.86,4958.41
Whirlpool,Premium Shopper,Small Stores / Shops,Sales Associate,763949.79,283,2699.47,528.52,4991.62
Whirlpool,Premium Shopper,Small Stores / Shops,Salesperson,778566.31,282,2760.87,512.82,4986.45
Whirlpool,Premium Shopper,Small Stores / Shops,Senior Salesperson,715093.15,254,2815.33,505.09,4988.39
Whirlpool,Premium Shopper,Supermarkets ,Manager,747358.58,281,2659.64,506.46,4995.53
Whirlpool,Premium Shopper,Supermarkets ,Sales Associate,784134.30,293,2676.23,507.49,4951.22
Whirlpool,Premium Shopper,Supermarkets ,Salesperson,748012.09,266,2812.08,504.51,4981.05
Whirlpool,Premium Shopper,Supermarkets ,Senior Salesperson,761046.76,273,2787.72,501.55,4994.45
Zara,Budget Shopper,Large Malls / Complexes,Manager,777810.76,286,2719.62,502.21,4986.36
Zara,Budget Shopper,Large Malls / Complexes,Sales Associate,838331.11,293,2861.20,512.39,4972.82
Zara,Budget Shopper,Large Malls / Complexes,Salesperson,800035.81,284,2817.03,518.98,4973.16
Zara,Budget Shopper,Large Malls / Complexes,Senior Salesperson,670871.87,237,2830.68,553.38,4977.33
Zara,Budget Shopper,Small Stores / Shops,Manager,783692.71,290,2702.39,507.88,4997.51
Zara,Budget Shopper,Small Stores / Shops,Sales Associate,820509.39,304,2699.04,507.40,4995.86
Zara,Budget Shopper,Small Stores / Shops,Salesperson,760437.12,276,2755.21,507.94,4971.66
Zara,Budget Shopper,Small Stores / Shops,Senior Salesperson,675578.06,243,2780.16,509.31,4989.56
Zara,Budget Shopper,Supermarkets ,Manager,745667.87,267,2792.76,512.49,4993.28
Zara,Budget Shopper,Supermarkets ,Sales Associate,759758.98,277,2742.81,502.76,4990.97
Zara,Budget Shopper,Supermarkets ,Salesperson,873629.08,317,2755.93,516.49,4978.73
Zara,Budget Shopper,Supermarkets ,Senior Salesperson,694430.98,258,2691.59,503.90,4978.35
Zara,Churn Risk,Large Malls / Complexes,Manager,686613.55,257,2671.65,505.77,4998.58
Zara,Churn Risk,Large Malls / Complexes,Sales Associate,761539.97,277,2749.24,506.20,4999.91
Zara,Churn Risk,Large Malls / Complexes,Salesperson,755907.25,265,2852.48,519.84,4992.52
Zara,Churn Risk,Large Malls / Complexes,Senior Salesperson,665585.40,251,2651.73,511.51,4990.51
Zara,Churn Risk,Small Stores / Shops,Manager,782190.04,270,2897.00,521.44,4990.80
Zara,Churn Risk,Small Stores / Shops,Sales Associate,916533.78,341,2687.78,518.58,4963.80
Zara,Churn Risk,Small Stores / Shops,Salesperson,767300.69,274,2800.37,504.24,4999.45
Zara,Churn Risk,Small Stores / Shops,Senior Salesperson,674824.00,251,2688.54,525.36,4994.31
Zara,Churn Risk,Supermarkets ,Manager,773389.89,279,2772.01,541.10,4997.44
Zara,Churn Risk,Supermarkets ,Sales Associate,870698.25,312,2790.70,508.52,4990.26
Zara,Churn Risk,Supermarkets ,Salesperson,870769.98,326,2671.07,505.22,4998.98
Zara,Churn Risk,Supermarkets ,Senior Salesperson,664631.96,251,2647.94,502.44,4997.29
Zara,Deal Seeker,Large Malls / Complexes,Manager,744810.18,267,2789.55,528.42,4991.52
Zara,Deal Seeker,Large Malls / Complexes,Sales Associate,728231.58,272,2677.32,531.12,4977.67
Zara,Deal Seeker,Large Malls / Complexes,Salesperson,755208.61,275,2746.21,513.67,4996.18
Zara,Deal Seeker,Large Malls / Complexes,Senior Salesperson,634247.10,240,2642.70,509.20,4970.33
Zara,Deal Seeker,Small Stores / Shops,Manager,748910.69,276,2713.44,505.56,4997.09
Zara,Deal Seeker,Small Stores / Shops,Sales Associate,832228.81,304,2737.59,502.55,4987.56
Zara,Deal Seeker,Small Stores / Shops,Salesperson,746028.66,280,2664.39,508.35,4977.88
Zara,Deal Seeker,Small Stores / Shops,Senior Salesperson,716801.19,261,2746.36,505.75,4999.81
Zara,Deal Seeker,Supermarkets ,Manager,799633.61,289,2766.90,501.71,4989.90
Zara,Deal Seeker,Supermarkets ,Sales Associate,779093.14,284,2743.29,502.48,4984.02
Zara,Deal Seeker,Supermarkets ,Salesperson,826527.80,305,2709.93,511.91,4995.44
Zara,Deal Seeker,Supermarkets ,Senior Salesperson,676263.41,245,2760.26,516.34,4934.98
Zara,First-time Buyer,Large Malls / Complexes,Manager,725526.95,258,2812.12,500.46,4997.75
Zara,First-time Buyer,Large Malls / Complexes,Sales Associate,757513.17,276,2744.61,511.04,4966.12
Zara,First-time Buyer,Large Malls / Complexes,Salesperson,683341.16,251,2722.47,504.67,4978.19
Zara,First-time Buyer,Large Malls / Complexes,Senior Salesperson,714376.89,242,2951.97,542.98,4999.45
Zara,First-time Buyer,Small Stores / Shops,Manager,724968.29,271,2675.16,510.99,4988.40
